msFromStart,alpha,beta,gamma,acc,heading
169,359.08761780946367,29.772400338400992,3.431357949344172,-1.0,
186,358.7769984881998,29.656907005065786,2.874885742156961,45.77097702026367,140.7914581298828
202,358.3746906329231,29.72603701210012,2.76498453667656,45.77097702026367,140.7914581298828
219,357.95164535607864,29.852351180644007,2.777140648251697,45.7709846496582,141.86244201660156
236,357.3002932469557,29.85962505574532,2.8664288631543635,45.7709846496582,141.86244201660156
253,356.66278171357857,29.662544055380735,2.929128822404091,45.77097702026367,143.2513885498047
269,355.93293629009696,29.404051931423382,2.957587881926729,45.77097702026367,143.2513885498047
286,354.99794946066316,29.13925051854689,2.9868077281709513,45.77097702026367,143.2513885498047
303,354.4385774754135,29.070604430011986,3.1570872500674896,45.7709846496582,145.10787963867188
320,354.0031226506122,29.098586988779118,3.4549224049810747,45.7709846496582,145.10787963867188
336,353.63382497210466,29.105833004558882,3.7892517143978885,45.7709846496582,145.10787963867188
353,353.5962427604782,28.97165680095473,3.9057865664009985,45.7709846496582,145.10787963867188
370,353.75170476011454,28.68394238957185,3.850302847923149,45.7709846496582,145.10787963867188
386,354.06592150299446,28.24720718077293,3.675682706168532,45.7709846496582,145.10787963867188
403,354.2978576342329,28.048629833900584,3.565864320165565,45.7709846496582,145.10787963867188
419,354.5099865717161,28.034005393496056,3.5283712140330428,45.7709846496582,145.10787963867188
436,354.7134508281573,28.2407246760584,3.6765272406331753,45.7709846496582,145.10787963867188
453,354.79675022829497,28.4451015036706,3.8692244082399436,45.7709846496582,145.10787963867188
470,354.8126612805119,28.539256171180526,3.986501599573786,45.7709846496582,145.10787963867188
486,354.72863837576784,28.36999325574145,3.884863958387185,45.7709846496582,145.10787963867188
503,354.6601271474558,28.110163407267347,3.629491021144094,45.7709846496582,145.10787963867188
520,354.6398922642759,27.835026046876493,3.2817661812062227,45.7709846496582,145.10787963867188
536,354.66998700036714,27.50663880558093,2.859731088919938,45.7709846496582,145.10787963867188
552,354.7251843714976,27.28868819246841,2.693683455159105,45.7709846496582,145.10787963867188
582,354.85501470362846,26.882472963524556,2.660108289782555,45.7709846496582,145.10787963867188
586,354.86771744186933,26.821385221468066,2.691946046474397,45.7709846496582,145.10787963867188
603,354.88710352025856,26.655193849162732,2.8000011390591695,45.7709846496582,145.10787963867188
620,354.89896708146034,26.36351052498956,2.9100827326415133,45.7709846496582,145.10787963867188
636,354.93038908853214,25.944418300951853,2.8947754074080905,45.7709846496582,145.10787963867188
653,355.0437220290884,25.334737243661124,2.819796096559328,45.7709846496582,145.10787963867188
670,355.222772237942,24.443894061804684,2.7532570798835065,45.7709846496582,145.10787963867188
687,355.2537754211039,23.969815172433755,2.8386968289186627,45.7709846496582,145.10787963867188
703,355.283773394284,23.744985528130016,3.1408066896907423,45.7709846496582,145.10787963867188
719,355.43407241706075,23.644245585132683,3.413684678141142,45.7709846496582,145.10787963867188
736,355.9028052490504,23.479816151970702,3.359111134937872,45.7709846496582,145.10787963867188
753,356.32495865646763,23.281645474827588,3.0869139029345956,45.771018981933594,143.72889709472656
769,356.7679221772279,23.00968791344627,2.7166565570502166,45.771018981933594,143.72889709472656
