timestamp,abs,alpha,beta,gamma
1698672816.215,False,112.80000000000001,72.7,-23.6
1698672816.232,False,112.7,72.7,-23.6
1698672816.333,False,112.80000000000001,72.7,-23.6
1698672816.349,False,112.80000000000001,72.7,-23.700000000000003
1698672816.416,False,112.7,72.8,-23.6
1698672816.466,False,112.80000000000001,72.8,-23.700000000000003
1698672816.483,False,112.9,72.9,-23.8
1698672816.532,False,113.0,73.0,-23.900000000000002
1698672816.549,False,113.0,73.10000000000001,-23.900000000000002
1698672816.583,False,113.10000000000001,73.2,-24.0
1698672816.632,False,113.2,73.4,-24.1
1698672816.65,False,113.2,73.4,-24.200000000000003
1698672816.682,False,113.30000000000001,73.60000000000001,-24.3
1698672816.699,False,113.30000000000001,73.7,-24.400000000000002
1698672816.733,False,113.5,73.9,-24.700000000000003
1698672816.75,False,113.60000000000001,74.10000000000001,-24.8
1698672816.783,False,113.80000000000001,74.3,-25.1
1698672816.8,False,113.9,74.4,-25.200000000000003
1698672816.815,False,114.10000000000001,74.60000000000001,-25.5
1698672816.832,False,114.30000000000001,74.8,-25.700000000000003
1698672816.866,False,114.5,75.0,-26.0
1698672816.883,False,114.60000000000001,75.10000000000001,-26.1
1698672816.899,False,114.7,75.2,-26.200000000000003
1698672816.933,False,114.9,75.5,-26.5
1698672816.95,False,115.0,75.60000000000001,-26.700000000000003
1698672816.965,False,115.10000000000001,75.7,-26.8
1698672816.983,False,115.10000000000001,75.9,-27.0
1698672816.999,False,115.2,76.10000000000001,-27.200000000000003
1698672817.016,False,115.30000000000001,76.2,-27.3
1698672817.049,False,115.30000000000001,76.4,-27.400000000000002
1698672817.067,False,115.2,76.60000000000001,-27.400000000000002
1698672817.083,False,114.9,76.7,-27.3
1698672817.099,False,114.80000000000001,76.80000000000001,-27.3
1698672817.117,False,114.60000000000001,77.0,-27.200000000000003
1698672817.134,False,114.4,77.2,-27.200000000000003
1698672817.15,False,114.60000000000001,77.30000000000001,-27.5
1698672817.166,False,114.80000000000001,77.4,-27.700000000000003
1698672817.183,False,115.10000000000001,77.7,-28.0
1698672817.199,False,115.4,77.9,-28.3
1698672817.216,False,116.2,78.2,-29.1
1698672817.232,False,117.2,78.5,-30.1
1698672817.25,False,118.2,78.7,-31.0
1698672817.266,False,118.60000000000001,78.80000000000001,-31.400000000000002
1698672817.283,False,119.4,79.10000000000001,-32.2
1698672817.3,False,119.7,79.30000000000001,-32.6
1698672817.316,False,119.80000000000001,79.4,-32.7
1698672817.332,False,119.80000000000001,79.60000000000001,-32.7
1698672817.35,False,119.7,79.7,-32.800000000000004
1698672817.366,False,119.7,79.9,-32.9
1698672817.401,False,119.80000000000001,80.10000000000001,-33.2
1698672817.416,False,120.0,80.2,-33.4
1698672817.432,False,120.4,80.4,-34.0
1698672817.45,False,121.60000000000001,80.60000000000001,-35.300000000000004
1698672817.466,False,122.2,80.80000000000001,-35.9
1698672817.482,False,123.4,81.0,-37.2
1698672817.499,False,123.9,81.2,-37.800000000000004
