timestamp,hr,conf
1698924360.024,0,30
1698924360.938,0,27
1698924363.603,0,28
1698924364.507,0,0
1698924365.343,0,46
1698924366.279,0,7
1698924367.149,0,40
1698924368.058,0,25
1698924368.922,52,29
1698924369.792,52,45
1698924371.599,52,39
1698924372.469,52,42
1698924373.372,52,12
1698924374.275,52,25
1698924375.178,52,21
1698924376.115,52,15
1698924376.918,52,26
