timestamp,accGGx,accGGy,accGGz
1698924361.334,0.063,0.873,0.655
1698924361.411,0.034,0.759,0.662
1698924361.492,0.016,0.739,0.646
1698924361.572,0.018,0.761,0.627
1698924361.651,0.026,0.782,0.619
1698924361.732,0.039,0.789,0.586
1698924361.811,0.066,0.813,0.578
1698924361.891,0.111,0.87,0.57
1698924361.972,0.147,0.89,0.566
1698924362.051,0.17,0.861,0.58
1698924362.131,0.162,0.888,0.588
1698924362.211,0.126,0.92,0.643
1698924362.291,0.074,0.823,0.684
1698924362.371,-0.046,0.744,0.645
1698924362.452,-0.109,0.764,0.638
1698924362.531,-0.106,0.782,0.628
1698924362.611,-0.102,0.788,0.563
1698924362.691,-0.079,0.796,0.521
1698924362.772,-0.002,0.782,0.527
1698924362.851,0.044,0.778,0.526
1698924362.934,0.066,0.805,0.539
1698924363.011,0.088,0.827,0.543
1698924363.091,0.12,0.866,0.554
1698924363.172,0.126,0.925,0.579
1698924363.251,0.076,0.948,0.603
1698924363.331,0.019,0.959,0.622
1698924363.411,-0.004,0.947,0.704
1698924363.491,-0.016,0.867,0.762
1698924363.571,-0.037,0.698,0.733
1698924363.651,-0.071,0.588,0.708
1698924363.731,-0.081,0.643,0.692
1698924363.811,-0.06,0.698,0.707
1698924363.891,-0.036,0.715,0.725
1698924363.971,-0.021,0.728,0.726
1698924364.051,-0.008,0.748,0.731
1698924364.131,0.025,0.759,0.709
1698924364.211,0.072,0.73,0.694
1698924364.291,0.078,0.748,0.698
1698924364.371,0.057,0.774,0.647
1698924364.451,0.053,0.799,0.631
1698924364.531,0.018,0.814,0.627
1698924364.613,-0.013,0.831,0.592
1698924364.691,-0.017,0.823,0.553
1698924364.773,0.001,0.814,0.535
1698924364.851,0.005,0.818,0.545
1698924364.931,-0.018,0.816,0.533
1698924365.011,-0.039,0.816,0.528
1698924365.091,-0.05,0.852,0.569
1698924365.171,-0.034,0.856,0.6
1698924365.251,0.003,0.816,0.606
1698924365.331,0.033,0.806,0.626
1698924365.411,0.05,0.796,0.624
1698924365.492,0.043,0.768,0.61
1698924365.571,0.031,0.789,0.622
1698924365.651,0.041,0.807,0.63
1698924365.731,0.064,0.793,0.627
1698924365.811,0.078,0.796,0.635
1698924365.891,0.086,0.808,0.634
1698924365.971,0.089,0.819,0.623
1698924366.051,0.067,0.788,0.584
1698924366.131,0.056,0.786,0.567
1698924366.211,0.099,0.842,0.629
1698924366.291,0.099,0.838,0.654
1698924366.371,0.101,0.821,0.658
1698924366.452,0.071,0.832,0.606
1698924366.531,0.033,0.866,0.55
1698924366.611,0.044,0.884,0.531
1698924366.691,0.086,0.88,0.513
1698924366.771,0.067,0.908,0.56
1698924366.851,0.037,0.922,0.553
1698924366.93,0.066,0.892,0.446
1698924367.011,0.101,0.896,0.4
1698924367.09,0.124,0.94,0.396
1698924367.17,0.104,0.974,0.417
1698924367.251,0.043,0.986,0.469
1698924367.33,0.03,0.964,0.505
1698924367.41,0.05,0.88,0.521
1698924367.491,0.056,0.8,0.526
1698924367.57,0.081,0.791,0.546
1698924367.651,0.128,0.821,0.577
1698924367.731,0.157,0.848,0.575
1698924367.81,0.172,0.833,0.556
1698924367.891,0.182,0.832,0.54
1698924367.971,0.188,0.838,0.523
1698924368.053,0.197,0.84,0.527
1698924368.13,0.14,0.899,0.644
1698924368.211,0.086,0.917,0.669
1698924368.292,0.021,0.886,0.671
1698924368.37,-0.01,0.785,0.622
1698924368.453,-0.044,0.778,0.59
1698924368.53,-0.038,0.825,0.588
1698924368.61,0.029,0.826,0.579
1698924368.691,0.078,0.818,0.551
1698924368.77,0.088,0.82,0.514
1698924368.85,0.142,0.857,0.415
1698924368.93,0.171,0.89,0.371
1698924369.01,0.151,0.93,0.42
1698924369.09,0.148,0.986,0.445
1698924369.17,0.124,1.021,0.526
1698924369.25,0.077,1.039,0.574
1698924369.33,0.043,0.925,0.565
1698924369.41,0.025,0.807,0.553
1698924369.49,0.034,0.815,0.544
1698924369.57,0.064,0.837,0.551
1698924369.65,0.087,0.83,0.543
1698924369.731,0.122,0.829,0.545
1698924369.81,0.158,0.838,0.543
1698924369.891,0.181,0.822,0.533
1698924369.97,0.203,0.815,0.526
1698924370.05,0.236,0.917,0.548
1698924370.132,0.199,0.954,0.722
1698924370.21,0.126,0.964,0.827
1698924370.29,0.047,0.912,0.732
1698924370.37,-0.02,0.819,0.648
1698924370.45,-0.041,0.83,0.609
1698924370.53,-0.012,0.876,0.605
1698924370.61,0.047,0.86,0.59
1698924370.69,0.094,0.836,0.552
1698924370.77,0.114,0.834,0.521
1698924370.85,0.121,0.848,0.501
1698924370.93,0.137,0.86,0.5
1698924371.01,0.138,0.877,0.503
1698924371.09,0.12,0.915,0.49
1698924371.17,0.093,0.957,0.486
1698924371.25,0.068,0.953,0.506
1698924371.33,0.054,0.96,0.556
1698924371.41,0.055,0.946,0.574
1698924371.49,0.018,0.793,0.568
1698924371.572,-0.017,0.687,0.574
1698924371.65,-0.007,0.686,0.593
1698924371.732,-0.019,0.738,0.617
1698924371.81,-0.018,0.803,0.606
1698924371.89,-0.008,0.819,0.599
1698924371.972,0.002,0.828,0.614
1698924372.05,0.022,0.85,0.622
1698924372.13,0.064,0.819,0.628
1698924372.21,0.095,0.799,0.641
1698924372.29,0.096,0.814,0.636
1698924372.37,0.093,0.829,0.614
1698924372.45,0.082,0.841,0.602
1698924372.53,0.063,0.847,0.575
1698924372.61,0.063,0.872,0.54
1698924372.69,0.081,0.875,0.529
1698924372.77,0.095,0.853,0.537
1698924372.849,0.075,0.834,0.534
1698924372.929,0.042,0.832,0.553
1698924373.01,0.016,0.852,0.586
1698924373.089,-0.026,0.87,0.599
1698924373.169,-0.058,0.854,0.595
1698924373.25,-0.052,0.816,0.601
1698924373.329,-0.028,0.801,0.625
1698924373.411,0.002,0.785,0.642
1698924373.49,0.026,0.78,0.642
1698924373.572,0.029,0.768,0.65
1698924373.649,0.018,0.739,0.666
1698924373.731,-0.004,0.732,0.693
1698924373.809,-0.023,0.72,0.719
1698924373.889,-0.052,0.701,0.728
1698924373.97,-0.114,0.639,0.629
1698924374.049,-0.132,0.643,0.602
1698924374.129,-0.156,0.688,0.626
1698924374.21,-0.185,0.733,0.646
1698924374.289,-0.204,0.716,0.652
1698924374.369,-0.219,0.668,0.673
1698924374.449,-0.245,0.647,0.693
1698924374.529,-0.267,0.669,0.723
1698924374.609,-0.304,0.726,0.722
1698924374.69,-0.322,0.787,0.713
1698924374.77,-0.313,0.828,0.729
1698924374.849,-0.286,0.81,0.762
1698924374.929,-0.253,0.746,0.804
1698924375.009,-0.231,0.688,0.824
1698924375.089,-0.203,0.662,0.833
1698924375.169,-0.176,0.641,0.844
1698924375.251,-0.127,0.63,0.882
1698924375.329,-0.045,0.635,0.875
1698924375.412,0.043,0.648,0.822
1698924375.489,0.115,0.696,0.783
1698924375.569,0.176,0.724,0.716
1698924375.649,0.216,0.674,0.582
1698924375.729,0.257,0.669,0.51
1698924375.809,0.315,0.71,0.542
1698924375.889,0.431,0.718,0.53
1698924375.969,0.469,0.729,0.515
1698924376.049,0.493,0.738,0.527
1698924376.129,0.497,0.754,0.538
1698924376.209,0.484,0.764,0.533
1698924376.289,0.47,0.761,0.526
1698924376.369,0.463,0.758,0.525
1698924376.449,0.458,0.757,0.533
1698924376.529,0.454,0.766,0.529
1698924376.609,0.453,0.774,0.525
1698924376.689,0.449,0.773,0.527
1698924376.769,0.453,0.773,0.533
1698924376.849,0.448,0.778,0.536
1698924376.929,0.475,0.736,0.524
1698924377.009,0.499,0.714,0.534
1698924377.091,0.477,0.744,0.545
1698924377.169,0.46,0.747,0.534
1698924377.249,0.452,0.756,0.531
1698924377.329,0.454,0.768,0.536
1698924377.409,0.456,0.758,0.532
