ts,accGx,accGy,accGz
1698924352021.35,0.218994140625,-1.0040283203125,0.3477783203125
1698924352053.0,0.223876953125,-0.9808349609375,0.35791015625
1698924352084.65,0.2127685546875,-0.932861328125,0.2601318359375
1698924352116.3,0.1805419921875,-0.9505615234375,0.119384765625
1698924352147.95,0.145751953125,-0.943115234375,0.05322265625
1698924352179.6,0.121337890625,-0.921630859375,-0.0435791015625
1698924352211.25,0.123779296875,-0.9827880859375,-0.2283935546875
1698924352242.9,0.1605224609375,-1.0589599609375,-0.327392578125
1698924352274.55,0.2095947265625,-1.0850830078125,-0.288818359375
1698924352306.2,0.2386474609375,-1.0469970703125,-0.19140625
1698924352337.85,0.2467041015625,-0.96923828125,-0.10107421875
1698924352369.5,0.2418212890625,-0.9285888671875,-0.074462890625
1698924352401.15,0.2255859375,-0.9481201171875,-0.0955810546875
1698924352432.8,0.19775390625,-1.003662109375,-0.12255859375
1698924352464.45,0.1588134765625,-1.0341796875,-0.1297607421875
1698924352496.1,0.1287841796875,-1.0185546875,-0.129150390625
1698924352527.75,0.12890625,-0.98388671875,-0.129150390625
1698924352559.4,0.1534423828125,-0.9647216796875,-0.121826171875
1698924352591.05,0.1849365234375,-0.9715576171875,-0.1085205078125
1698924352622.7,0.20556640625,-0.996337890625,-0.10595703125
1698924352654.35,0.2095947265625,-1.0115966796875,-0.117919921875
1698924352686.0,0.2041015625,-1.00439453125,-0.1253662109375
1698924352717.65,0.1910400390625,-0.99658203125,-0.1204833984375
1698924352749.3,0.178466796875,-0.993408203125,-0.1011962890625
1698924352780.95,0.1700439453125,-0.99560546875,-0.086181640625
1698924352812.6,0.1646728515625,-1.0045166015625,-0.091796875
1698924352844.25,0.16943359375,-1.0035400390625,-0.07958984375
1698924352875.9,0.1796875,-0.9942626953125,-0.04345703125
1698924352907.55,0.185302734375,-0.9798583984375,-0.01171875
1698924352939.2,0.185302734375,-0.9825439453125,-0.0040283203125
1698924352970.85,0.18408203125,-0.9991455078125,-0.0140380859375
1698924353002.5,0.182373046875,-0.998779296875,-0.0157470703125
1698924353034.15,0.1798095703125,-0.9971923828125,-0.012451171875
1698924353065.8,0.1796875,-0.9993896484375,-0.004638671875
1698924353097.45,0.182861328125,-1.0006103515625,0.005126953125
1698924353129.1,0.186279296875,-0.98779296875,0.0244140625
1698924353160.75,0.187255859375,-0.979736328125,0.0382080078125
1698924353192.4,0.1866455078125,-0.9971923828125,0.0250244140625
1698924353224.05,0.1854248046875,-1.0045166015625,0.013427734375
1698924353255.7,0.1822509765625,-0.998046875,0.0166015625
1698924353287.35,0.1785888671875,-0.99560546875,0.0225830078125
1698924353319.0,0.1749267578125,-0.9984130859375,0.0250244140625
1698924353350.65,0.16943359375,-1.0048828125,0.023193359375
