ms,x,y,z
1698920071080.0,284,732,386
1698920071157.0,295,716,385
1698920071237.0,284,721,392
1698920071317.0,272,746,392
1698920071397.0,254,776,386
1698920071479.0,217,782,390
1698920071557.0,201,796,414
1698920071637.0,209,798,397
1698920071718.0,214,804,391
1698920071797.0,234,781,384
1698920071877.0,252,766,373
1698920071958.0,271,747,368
1698920072037.0,285,723,359
1698920072119.0,300,698,350
1698920072196.0,296,687,331
1698920072277.0,279,701,344
1698920072357.0,278,718,346
1698920072436.0,281,722,384
1698920072517.0,282,735,413
1698920072596.0,232,750,434
1698920072676.0,188,778,443
1698920072757.0,146,810,438
1698920072836.0,115,800,444
1698920072916.0,115,792,448
1698920072999.0,156,781,440
1698920073076.0,222,759,419
1698920073159.0,268,726,393
1698920073237.0,294,693,385
1698920073317.0,311,689,364
1698920073396.0,290,688,356
1698920073476.0,301,691,365
1698920073556.0,284,696,355
1698920073637.0,272,717,375
1698920073716.0,262,742,388
1698920073799.0,249,755,411
1698920073876.0,204,779,414
1698920073956.0,174,790,414
1698920074036.0,136,817,412
1698920074117.0,124,812,409
1698920074199.0,166,803,420
1698920074276.0,208,775,406
1698920074356.0,273,723,394
1698920074436.0,287,685,383
1698920074516.0,294,662,362
1698920074596.0,292,669,361
1698920074677.0,299,691,379
1698920074756.0,287,691,400
1698920074839.0,272,701,417
1698920074916.0,275,681,422
1698920074996.0,280,664,445
1698920075076.0,277,641,435
1698920075156.0,294,638,434
1698920075236.0,295,600,433
1698920075316.0,280,581,441
1698920075396.0,292,542,452
1698920075476.0,274,507,452
1698920075556.0,245,540,475
1698920075636.0,225,606,485
1698920075716.0,212,646,490
1698920075796.0,226,614,491
1698920075879.0,259,538,475
1698920075956.0,282,496,443
1698920076036.0,294,466,419
1698920076116.0,283,441,395
1698920076196.0,266,420,384
1698920076276.0,268,414,382
1698920076356.0,255,402,382
1698920076436.0,272,409,380
1698920076518.0,284,422,395
1698920076596.0,295,441,411
1698920076676.0,289,511,445
1698920076756.0,299,564,451
1698920076836.0,281,591,461
1698920076918.0,287,573,459
1698920076996.0,300,531,431
1698920077076.0,294,456,406
1698920077156.0,265,409,394
1698920077236.0,247,384,412
1698920077316.0,249,398,422
1698920077397.0,259,407,430
1698920077476.0,260,413,431
1698920077558.0,268,408,413
1698920077636.0,264,401,417
1698920077716.0,280,410,403
1698920077796.0,282,435,429
1698920077876.0,279,488,458
1698920077956.0,286,553,473
1698920078036.0,283,568,468
1698920078115.0,289,557,465
1698920078195.0,314,545,439
1698920078276.0,339,532,422
1698920078355.0,315,494,395
1698920078437.0,312,466,355
1698920078516.0,306,447,332
1698920078598.0,293,469,309
1698920078675.0,291,514,289
1698920078756.0,294,556,293
1698920078835.0,304,600,292
1698920078916.0,279,642,292
1698920078996.0,273,661,291
1698920079076.0,239,695,297
1698920079155.0,223,716,297
1698920079236.0,203,750,303
1698920079315.0,199,773,314
1698920079395.0,185,789,335
1698920079476.0,164,814,351
1698920079555.0,171,819,364
1698920079638.0,151,824,374
1698920079715.0,128,837,382
1698920079795.0,92,838,417
1698920079875.0,74,834,432
1698920079955.0,57,824,437
1698920080035.0,36,827,446
1698920080117.0,36,829,431
1698920080195.0,32,829,439
1698920080278.0,35,816,449
1698920080355.0,33,813,458
