msFromStart,alpha,beta,gamma,heading,acc
675,359.24202895076235,18.561398504958433,3.434887618026958,129.56422424316406,47.66603088378906
692,359.2125512482698,18.51308772383619,3.446013527894742,129.56422424316406,47.66603088378906
709,359.186870871495,18.455337627336352,3.4550531127533586,129.56422424316406,47.66603088378906
725,359.1577565066077,18.381688539788307,3.483527517525242,129.56422424316406,47.66603088378906
742,359.13346361082336,18.368033483522492,3.498270934186887,129.56422424316406,47.66603088378906
759,359.1035543975189,18.38749194453011,3.5206406608945136,129.56422424316406,47.66603088378906
775,359.0608210703918,18.414909952741148,3.5504675750704275,129.56422424316406,47.66603088378906
792,359.02630049872164,18.404813896418275,3.590989577266963,129.56422424316406,47.66603088378906
810,358.99650951854545,18.390826418427256,3.6413278806353717,129.56422424316406,47.66603088378906
825,358.97692410981256,18.32204681820537,3.700250544743022,129.56422424316406,47.66603088378906
842,358.96918976853703,18.259754739870854,3.723874665461463,129.56422424316406,47.66603088378906
859,358.9582279656468,18.21344683778524,3.7443065156560302,129.56422424316406,47.66603088378906
875,358.93542924167787,18.159707361218,3.797584397267967,129.56422424316406,47.66603088378906
892,358.91671396087077,18.134106602916667,3.8625841765673035,129.56422424316406,47.66603088378906
909,358.89963394347086,18.12511424799618,3.9460162010145248,129.56422424316406,47.66603088378906
925,358.8770630792901,18.11388092078583,4.057947520769795,129.56422424316406,47.66603088378906
943,358.86450301390516,18.108962728944604,4.131283694956023,129.56422424316406,47.66603088378906
959,358.86069770769535,18.081009953662104,4.1745184375918285,129.56422424316406,47.66603088378906
975,358.8829353384992,18.026636959694358,4.192560778293899,129.56422424316406,47.66603088378906
992,358.9119853337038,17.989638334421333,4.205784004189655,129.56422424316406,47.66603088378906
1009,358.95418986511794,17.95303025190916,4.194572378874283,129.56422424316406,47.66603088378906
1030,359.0342590476026,17.891295006829075,4.147930871112752,129.56422424316406,47.66603088378906
1042,359.1063705373717,17.83610646507578,4.106228640745308,129.56422424316406,47.66603088378906
1059,359.18845672796283,17.792772487310824,4.076145356502435,129.56422424316406,47.66603088378906
1075,359.2957036382017,17.75451406363779,4.069704988231084,129.56422424316406,47.66603088378906
1092,359.36690668373205,17.727303365125405,4.075844836044246,129.56422424316406,47.66603088378906
1109,359.4240283380487,17.707066904617687,4.06459332574023,129.56422424316406,47.66603088378906
1125,359.45075261563017,17.66946238949153,4.085759089934532,129.56422424316406,47.66603088378906
1142,359.43798221888005,17.629005437054378,4.089710013321187,129.56422424316406,47.66603088378906
1159,359.40617986582356,17.59122095956626,4.083927010599944,129.56422424316406,47.66603088378906
1175,359.36616070285976,17.55613317916253,4.08590862112117,129.56422424316406,47.66603088378906
1192,359.36927345184745,17.532021144411274,4.093416325723117,129.56422424316406,47.66603088378906
1209,359.4063640263137,17.50726793881794,4.077526131632438,129.56422424316406,47.66603088378906
1226,359.41840980630747,17.491619288061102,4.068324114240925,129.56422424316406,47.66603088378906
1241,359.41660554360277,17.462038648501554,4.0576420636150745,129.56422424316406,47.66603088378906
1259,359.4069941111712,17.392849759645838,4.034996327708706,129.56422424316406,47.66603088378906
1276,359.3960071101052,17.360817689610176,4.027223540541194,129.56422424316406,47.66603088378906
1292,359.38555660273533,17.350821694708973,4.043200036483615,129.56422424316406,47.66603088378906
1308,359.37606875040393,17.360920883528127,4.064326628286615,129.56422424316406,47.66603088378906
1326,359.3657133156101,17.367905779756384,4.078205729935719,129.56422424316406,47.66603088378906
1342,359.3518385631194,17.370235914537883,4.086818602028581,129.56422424316406,47.66603088378906
1358,359.351499352058,17.323399217559224,4.057683780515663,129.56422424316406,47.66603088378906
1375,359.3711969807704,17.263113367542317,3.9874038299207113,129.56422424316406,47.66603088378906
1392,359.40395322284616,17.224073869725707,3.91773260805849,129.56422424316406,47.66603088378906
1409,359.4695033002347,17.237578147022084,3.866594675458783,129.56422424316406,47.66603088378906
1425,359.5303726540498,17.272645579736437,3.833567029460038,129.56422424316406,47.66603088378906
1442,359.6224047559248,17.310123767919247,3.780402210518121,129.56422424316406,47.66603088378906
1458,359.6740987450753,17.319763485122717,3.744588839646532,129.56422424316406,47.66603088378906
1475,359.70354154196224,17.312753140802336,3.6952241598342597,129.56422424316406,47.66603088378906
1492,359.7109448572641,17.2790218705518,3.660482582227025,129.56422424316406,47.66603088378906
1509,359.69680891416533,17.240697406871966,3.6653291615391566,129.56422424316406,47.66603088378906
1525,359.680704762615,17.237581740527546,3.6797871335414047,129.56422424316406,47.66603088378906
1542,359.6488565898394,17.25478273475184,3.65712403592912,129.56422424316406,47.66603088378906
1558,359.6356039309815,17.257001625651903,3.6143216725017413,129.56422424316406,47.66603088378906
1575,359.6358425140772,17.25139838451945,3.553160827482733,129.56422424316406,47.66603088378906
1592,359.6518442570785,17.303895263885547,3.503512469047703,129.56422424316406,47.66603088378906
1609,359.6745211754825,17.369037346980374,3.491160537045869,129.56422424316406,47.66603088378906
1626,359.713488129685,17.424799854815344,3.4895430198779835,129.56422424316406,47.66603088378906
1642,359.7573754764614,17.442774162718273,3.496572370595668,129.56422424316406,47.66603088378906
1659,359.7599222181122,17.426287152645585,3.5118579446739346,129.56422424316406,47.66603088378906
1675,359.7384098555282,17.440311038329284,3.5367277133112056,129.56422424316406,47.66603088378906
1692,359.6876073202664,17.45944031112675,3.5914945757717645,129.56422424316406,47.66603088378906
1709,359.65257115048007,17.45035452038131,3.6227568419815226,129.56422424316406,47.66603088378906
1725,359.61622016243524,17.445908526457607,3.6298556759432983,129.56422424316406,47.66603088378906
1742,359.53846526611164,17.533307982390802,3.590334447966715,129.56422424316406,47.66603088378906
1759,359.4670978630178,17.708015105472324,3.591111940778629,129.56422424316406,47.66603088378906
1775,359.4132700717531,17.925651536789278,3.6127164124036937,129.56422424316406,47.66603088378906
1793,359.4026886422716,18.16720574157407,3.5893389458923672,129.56422424316406,47.66603088378906
1809,359.42342229132646,18.244712057829524,3.466456939595612,129.56422424316406,47.66603088378906
1825,359.4577932344277,18.26427362045124,3.298373685433579,129.56422424316406,47.66603088378906
1841,359.4322881610615,18.249595284137037,3.136210294430751,129.56422424316406,47.66603088378906
1859,359.3537806228485,18.220512731002042,3.137782593547561,129.56422424316406,47.66603088378906
1875,359.20384622084094,18.11830174946001,3.2562613905529165,129.56422424316406,47.66603088378906
1892,358.99759002014616,17.852482773193632,3.6043011628366384,129.56422424316406,47.66603088378906
1909,358.9009467053279,17.701005210680222,3.8988379295307802,129.56422424316406,47.66603088378906
1926,358.83604669717596,17.60240230678832,4.070126845468995,129.56422424316406,47.66603088378906
1941,358.8071631793569,17.535065292013527,4.04514176796653,129.56422424316406,47.66603088378906
1959,358.83872269333654,17.544867831176248,3.870459939483087,129.56422424316406,47.66603088378906
1975,359.00416970511384,17.57454138870955,3.5699999205155084,129.56422424316406,47.66603088378906
1992,359.42904926036186,17.710285023655025,3.134342426790755,129.56422424316406,47.66603088378906
2009,359.84173163763967,17.921985078481356,2.644139110467315,129.56422424316406,47.66603088378906
2025,0.3100190949840111,18.189981308985775,2.0401759696001407,129.56422424316406,47.66603088378906
2041,1.0133112299573557,18.556835858826354,0.8689577464491771,129.56422424316406,47.66603088378906
2059,1.5873781179026132,18.905116416812245,-0.21007006752706228,128.28004455566406,36.0019416809082
2075,2.180146595256298,19.42579370170648,-1.2171739729310307,128.28004455566406,36.0019416809082
2092,3.0170034014840637,20.294231859693376,-2.3937080920759564,127.13987731933594,36.00155258178711
2109,3.7241362828141997,20.911073317766395,-3.2047586080835204,127.13987731933594,36.00155258178711
2125,4.464004284871879,21.416153787031,-3.8914733025428627,127.13987731933594,36.00155258178711
2142,5.295585959913953,21.834881711470196,-4.407796138763467,125.64407348632812,36.001163482666016
2159,5.6749368821338475,21.862960086924524,-4.278005595672813,125.64407348632812,36.001163482666016
2176,5.868384673245974,21.60282320538331,-3.8334917879560675,124.51611328125,36.00077819824219
2192,6.002226734368892,21.06207132453224,-3.022227695651439,124.51611328125,36.00077819824219
2209,6.026645144739877,20.709751679836252,-2.347162250536914,124.51611328125,36.00077819824219
2226,5.969580945930597,20.432499308372332,-1.680311467417244,124.51611328125,36.00077819824219
2242,5.871547283944363,20.224542946719087,-0.7662953782278397,124.51611328125,36.00077819824219
2259,5.85039577642688,20.142671072001654,-0.06608170169230186,124.51611328125,36.00077819824219
2276,5.867856208940867,20.00201361597398,0.5867583003580514,124.51611328125,36.00077819824219
2292,5.834627097447106,19.396633257840893,1.4479108571849877,123.49609375,35.99958038330078
2309,5.744070530345439,18.492110462843687,2.055459921317626,123.49609375,35.99958038330078
2326,5.613992928128597,17.12108041350472,2.870456858403563,123.49609375,35.99958038330078
2341,5.491110072683129,16.19460143989294,3.4260711636713848,123.49609375,35.99958038330078
2359,5.407073816910105,15.371415606609535,3.733950102078164,123.49609375,35.99958038330078
2376,5.355418181332689,14.546935544298606,3.6451616566869443,123.49609375,35.99958038330078
2392,5.225692771947473,13.228351255688867,3.0477884482763917,123.49609375,35.99958038330078
2409,5.046615797631493,12.124330998002172,2.6851144845316774,123.49609375,35.99958038330078
2426,4.738284071281764,10.819803380063032,2.6666285575518573,123.49609375,35.99958038330078
2442,4.481482723436154,9.984878957409952,2.870171033698418,123.49609375,35.99958038330078
2459,4.204614044052868,9.146625938137552,3.1200672153900055,124.91250610351562,24.170637130737305
2475,3.833797735357544,7.908441793783241,3.3986646576731765,124.91250610351562,24.170637130737305
2492,3.62269541385765,6.898534399085431,3.3706469225624467,126.05025482177734,23.121559143066406
2509,3.4989485225141155,5.922094031824006,3.0851275076779157,126.05025482177734,23.121559143066406
2526,3.4199093801815246,4.878157732809513,2.505321680616068,126.05025482177734,23.121559143066406
2542,3.4140335568872104,4.356970646603372,2.0619469085780957,126.05025482177734,23.121559143066406
2559,3.4416984977889813,3.9660723394407453,1.6794846564416792,126.05025482177734,23.121559143066406
2576,3.538885707955753,3.4194793872671085,1.2685599778637695,126.05025482177734,23.121559143066406
2592,3.6610444549469157,2.9586081810937936,1.000408726881127,126.05025482177734,23.121559143066406
2609,3.784177165946043,2.483901531768313,0.6948150062893996,126.05025482177734,23.121559143066406
2626,3.873532248362947,1.8932478502160297,0.27559680014811794,126.05025482177734,23.121559143066406
2642,3.863407243516899,1.499421360095985,0.008148957964449522,126.05025482177734,23.121559143066406
2659,3.807230558329362,0.9541979273704501,-0.33091650752399715,126.05025482177734,23.121559143066406
2675,3.7958001509233883,0.4652638013529768,-0.6411826790268047,126.05025482177734,23.121559143066406
2691,3.784197551714147,-0.05842484559361013,-0.9819482414035858,126.05025482177734,23.121559143066406
2710,3.6755274151581214,-0.6293840174882845,-1.2981896170836476,126.05025482177734,23.121559143066406
2726,3.5481876000705497,-0.8971247840893175,-1.4612641012943637,126.05025482177734,23.121559143066406
2742,3.4284575348463235,-1.0786771664589847,-1.5960234073569755,127.1865234375,20.646583557128906
2759,3.3032356903697755,-1.437200137067447,-1.860549251700475,127.1865234375,20.646583557128906
2775,3.224967268426812,-1.8597949744694917,-2.126637528476519,127.1865234375,20.646583557128906
2792,3.114146582364559,-2.35250631444478,-2.4188932837922903,127.1865234375,20.646583557128906
2809,2.96629376057713,-2.950601766350164,-2.777676648442159,127.1865234375,20.646583557128906
2826,2.908969434517793,-3.234738443234475,-2.982602397414249,127.1865234375,20.646583557128906
2842,2.8694218303057797,-3.39596388029921,-3.1373045648575184,127.1865234375,20.646583557128906
2859,2.823478959562585,-3.5853605874761003,-3.4489003238373197,128.25514221191406,20.125852584838867
2876,2.786966853998928,-3.76262232541732,-3.745778221492166,128.25514221191406,20.125852584838867
2892,2.7511316688813086,-3.9463063229853557,-4.0329264801247025,128.25514221191406,20.125852584838867
2909,2.7233775233262105,-4.215392768144689,-4.398386752946841,128.25514221191406,20.125852584838867
2926,2.6749392145282513,-4.448803395630081,-4.666353014373276,128.25514221191406,20.125852584838867
2942,2.5221514645210212,-4.704309615643432,-4.902156990307776,128.25514221191406,20.125852584838867
2958,2.1641105204533955,-5.064764759663377,-5.190665573827191,128.25514221191406,20.125852584838867
2976,1.8535463496373714,-5.301479275086132,-5.410973577788095,129.30490112304688,19.760101318359375
2992,1.542073414495778,-5.486237687769176,-5.608880430473894,129.30490112304688,19.760101318359375
3009,1.142283522572429,-5.65001039595812,-5.857425923207882,129.30490112304688,19.760101318359375
3025,0.8276178268014934,-5.760541480175955,-6.060934189836345,129.30490112304688,19.760101318359375
3041,0.48977665346261506,-5.910775536643948,-6.303160361858524,130.69081115722656,19.613666534423828
3059,0.015896174278515897,-6.133423864179874,-6.603180568902899,130.69081115722656,19.613666534423828
3076,359.6737065822834,-6.244417114073642,-6.739623500641719,131.72232055664062,19.526018142700195
3092,359.3634160475968,-6.313115540050201,-6.846008502533317,131.72232055664062,19.526018142700195
3109,359.0196360145975,-6.438549027791578,-7.056125801976315,131.72232055664062,19.526018142700195
3126,358.8031493702863,-6.562291961584486,-7.292724778160384,131.72232055664062,19.526018142700195
3142,358.6062048321145,-6.631049815868958,-7.525855718913924,132.97250366210938,19.40723419189453
3159,358.38222069515996,-6.54616852991097,-7.7008966823449985,132.97250366210938,19.40723419189453
3176,358.2759092365775,-6.397172253091568,-7.70482840132981,132.97250366210938,19.40723419189453
3193,358.2395217318874,-6.257991650622312,-7.680152114761968,132.97250366210938,19.40723419189453
3208,358.30252269678164,-6.09363854972792,-7.6896369382364265,132.97250366210938,19.40723419189453
3225,358.4354796752322,-5.942518659642394,-7.746518470075976,132.97250366210938,19.40723419189453
3242,358.6456000443289,-5.7327936638808055,-7.818071287014985,132.97250366210938,19.40723419189453
3259,358.9700053225542,-5.4111195110693195,-7.957873606031448,132.97250366210938,19.40723419189453
3275,359.18661016961664,-5.156785721336628,-8.07297561200524,132.97250366210938,19.40723419189453
3292,359.33828811298685,-4.865282130720303,-8.143448346790858,132.97250366210938,19.40723419189453
3308,359.47469898457985,-4.392096277274337,-8.085984801671747,132.97250366210938,19.40723419189453
3325,359.5674772823422,-4.019208737877806,-7.974719745030218,132.97250366210938,19.40723419189453
3342,359.6669258973493,-3.67940294066726,-7.883558985074396,132.97250366210938,19.40723419189453
3359,359.80151174396804,-3.262506138594137,-7.832857262832803,132.97250366210938,19.40723419189453
3375,359.8999668906904,-2.93596611196668,-7.8316448794580875,132.97250366210938,19.40723419189453
3391,0.003415804777474117,-2.5602065224682105,-7.791942762194727,132.97250366210938,19.40723419189453
3409,0.16682200809934997,-2.0111273405428296,-7.659371808257699,132.97250366210938,19.40723419189453
3425,0.31218598006503356,-1.6020962345923688,-7.551790285070254,132.97250366210938,19.40723419189453
3443,0.4710781605139473,-1.2064173342593723,-7.46000032058705,132.97250366210938,19.40723419189453
3459,0.7055918063622486,-0.6766205168679854,-7.347001285378343,131.7842559814453,18.945707321166992
3475,0.8466309109222742,-0.28384240819710826,-7.287147224622925,131.7842559814453,18.945707321166992
3492,0.9277984915743708,0.07283390212421707,-7.262375076626655,131.7842559814453,18.945707321166992
3508,0.9507609921597701,0.4617174843298155,-7.221433648032041,131.7842559814453,18.945707321166992
3526,0.940042067608932,0.6905301433290401,-7.190910500001227,131.7842559814453,18.945707321166992
3543,0.9289246913480887,0.8898312046325974,-7.190983074965938,131.7842559814453,18.945707321166992
3559,0.9109737120647652,1.1377665391802478,-7.252198233893453,131.7842559814453,18.945707321166992
3575,0.9117928013021112,1.3169378439436097,-7.291848853209087,131.7842559814453,18.945707321166992
3592,0.9440219305715011,1.4781140384262572,-7.319897309123891,131.7842559814453,18.945707321166992
3609,1.0184824742709744,1.6368185572244633,-7.3535439554880115,131.7842559814453,18.945707321166992
3626,1.1211508943333763,1.7223341402934071,-7.388967313160759,131.7842559814453,18.945707321166992
3642,1.2846464697821556,1.8084177280870433,-7.446197845103292,131.7842559814453,18.945707321166992
3659,1.574416172511992,1.9488553015478924,-7.589630310945553,131.7842559814453,18.945707321166992
3675,1.7846192608606715,2.063448530389784,-7.767423917295889,131.7842559814453,18.945707321166992
3692,2.010853304709648,2.2205069782239644,-8.036928887217497,130.62319946289062,18.713010787963867
3708,2.1489424535177264,2.328760278690538,-8.20451125579166,130.62319946289062,18.713010787963867
3726,2.2760836147078387,2.397857235452125,-8.321452646630783,130.62319946289062,18.713010787963867
3742,2.4105123927948395,2.442955428916175,-8.400267173533935,130.62319946289062,18.713010787963867
3759,2.60805382663779,2.522039727100132,-8.515479367815857,130.62319946289062,18.713010787963867
3775,2.783445446406713,2.636719842647295,-8.641487163232027,130.62319946289062,18.713010787963867
3792,3.05653674489924,2.82612607132499,-8.875612780171132,130.62319946289062,18.713010787963867
3809,3.277918697533219,2.9681980753186887,-9.049229597081315,129.41693115234375,18.618637084960938
3826,3.47577472032105,3.094592697472793,-9.181841245616765,129.41693115234375,18.618637084960938
3842,3.6975947844464305,3.2208117555242572,-9.337661978224238,129.41693115234375,18.618637084960938
3859,3.874910614924134,3.3188705593458536,-9.483660086416974,129.41693115234375,18.618637084960938
3876,4.061168888563246,3.438761533331936,-9.669333037772917,129.41693115234375,18.618637084960938
3892,4.315584465993192,3.6448997780719106,-9.905950212049508,129.41693115234375,18.618637084960938
3909,4.499989816954132,3.823098179312463,-10.056351920736148,129.41693115234375,18.618637084960938
3926,4.712340575277678,4.022146426391971,-10.292776853085257,128.36245727539062,18.535261154174805
3942,4.819273699383918,4.113196490058371,-10.478682280251828,128.36245727539062,18.535261154174805
3959,4.873135818156398,4.176160677487337,-10.665034561867532,128.36245727539062,18.535261154174805
3975,4.878505008808452,4.284018030615752,-10.801180879245022,128.36245727539062,18.535261154174805
3992,4.839561601486478,4.53606948566665,-10.901791215246925,128.36245727539062,18.535261154174805
4009,4.850202976546298,4.745430519033029,-10.937934251943778,128.36245727539062,18.535261154174805
4026,5.013564931228251,4.992594603836026,-11.01372897131712,128.36245727539062,18.535261154174805
4042,5.237990847627403,5.194808724760811,-11.15171558756542,128.36245727539062,18.535261154174805
4059,5.531755210617625,5.449647379573028,-11.36562511297148,128.36245727539062,18.535261154174805
4075,5.939672376109685,5.839661464375739,-11.713734664658613,128.36245727539062,18.535261154174805
4092,6.17756019044528,6.149039288083479,-11.91983873379164,127.30589294433594,18.43775177001953
4109,6.295313152771412,6.432725677928717,-12.03069962416929,127.30589294433594,18.43775177001953
4125,6.2382540654900085,6.67800643389175,-12.178006929617334,127.30589294433594,18.43775177001953
4142,6.071336099404306,6.744576610804563,-12.322960247516413,127.30589294433594,18.43775177001953
4159,5.8277826655580425,6.732514030860738,-12.499980746825662,127.30589294433594,18.43775177001953
4176,5.410637082302211,6.643602756028055,-12.667744493454475,127.30589294433594,18.43775177001953
4192,5.035907803544717,6.524546761113805,-12.712321244324087,127.30589294433594,18.43775177001953
4209,4.590604370327162,6.34546567704922,-12.705023827609866,128.71908569335938,18.373008728027344
4225,3.9236289493051113,6.012334072908699,-12.690051252746265,128.71908569335938,18.373008728027344
4242,3.4477050134418232,5.729282349494228,-12.728875978361964,128.71908569335938,18.373008728027344
4259,3.046077583455702,5.463519616708983,-12.792149660100991,129.94969177246094,18.352802276611328
4275,2.6885035384321387,5.1750285382235175,-12.915989736206654,129.94969177246094,18.352802276611328
4292,2.5591165472313055,5.041323698604287,-13.079417089982062,129.94969177246094,18.352802276611328
4308,2.5021571004602228,4.984735954052831,-13.305444255147417,129.94969177246094,18.352802276611328
4326,2.414451615145185,4.929389994496365,-13.597618127620077,129.94969177246094,18.352802276611328
4342,2.263209350476308,4.814760517246561,-13.720396610634022,129.94969177246094,18.352802276611328
4359,2.020392763778904,4.620659163193031,-13.73461080630808,131.13864135742188,18.30495834350586
4375,1.5485521477625186,4.276019856578771,-13.578013918331514,131.13864135742188,18.30495834350586
4392,1.1196727507102444,3.9906046522680327,-13.376665604397383,131.13864135742188,18.30495834350586
4409,0.6919053330312148,3.7201581820959735,-13.178214770847001,132.4901885986328,18.277938842773438
4425,0.2018230036599525,3.429539837171183,-12.979143713401028,132.4901885986328,18.277938842773438
4442,359.9161783744691,3.265041877995112,-12.849269472053491,132.4901885986328,18.277938842773438
4459,359.6688764155932,3.0999919795547597,-12.740688471965228,132.4901885986328,18.277938842773438
4475,359.3250248568247,2.847086630164655,-12.65925593713911,133.68592834472656,18.252071380615234
4492,359.019120442236,2.695621353689085,-12.598457606393442,133.68592834472656,18.252071380615234
4509,358.6832414980967,2.6189349307014385,-12.520326944136805,133.68592834472656,18.252071380615234
4526,358.243740849007,2.6146141473100077,-12.432342862867094,134.95596313476562,18.227283477783203
4542,357.9647295858582,2.662667741463683,-12.449068123046972,134.95596313476562,18.227283477783203
4559,357.73027272981494,2.734053304603155,-12.59143144730114,134.95596313476562,18.227283477783203
4575,357.4492284402128,2.864675321001577,-12.94512399461705,134.95596313476562,18.227283477783203
4592,357.250546287687,3.0203623134680346,-13.249463104602615,136.04766845703125,18.20349884033203
4609,357.01723242294497,3.2079233871357857,-13.502354424389814,136.04766845703125,18.20349884033203
4626,356.59512452752256,3.377578135449107,-13.673817510072185,136.04766845703125,18.20349884033203
4642,356.2057685916792,3.393218437298105,-13.679421794521314,136.04766845703125,18.20349884033203
4659,355.80243272552065,3.376132197528195,-13.628314614580226,137.39498901367188,18.18065071105957
4676,355.34043713005394,3.43519154028216,-13.560876654726673,137.39498901367188,18.18065071105957
4692,355.10010654698704,3.5756159448771716,-13.535647697499774,138.430908203125,18.165908813476562
4709,354.95825042715774,3.7705132852145904,-13.527258578262042,138.430908203125,18.165908813476562
4726,354.8842742535328,4.033732828338636,-13.560141479159464,138.430908203125,18.165908813476562
4741,354.8706745928418,4.210704486549588,-13.642669664707674,138.430908203125,18.165908813476562
4760,354.8483011229515,4.3800307702556776,-13.716165964276065,138.430908203125,18.165908813476562
4775,354.70982966315495,4.558498679952089,-13.721634780026086,138.430908203125,18.165908813476562
4792,354.5227306358344,4.635656813768264,-13.66446885301971,138.430908203125,18.165908813476562
4809,354.2842946278102,4.7025738498258525,-13.579686003739264,139.6682586669922,18.123865127563477
4825,353.91985487133525,4.836686098617961,-13.462463393841023,139.6682586669922,18.123865127563477
4842,353.6518444881751,4.984425583514126,-13.370263526964687,139.6682586669922,18.123865127563477
4860,353.3871053629929,5.16398943472823,-13.241102243466806,139.6682586669922,18.123865127563477
4875,353.0048632954226,5.402981977083029,-13.019252978442701,140.8517303466797,18.103984832763672
4892,352.6925983402154,5.54068585676057,-12.850237867286012,140.8517303466797,18.103984832763672
4909,352.3678822969955,5.642836793335507,-12.70052821029456,140.8517303466797,18.103984832763672
4926,351.94374145606815,5.782120772445624,-12.510837130060112,142.2010498046875,18.084806442260742
4942,351.63880757264667,5.921877642393181,-12.350283069216832,142.2010498046875,18.084806442260742
4959,351.24776679631225,6.140603909872969,-12.0829947708748,142.2010498046875,18.084806442260742
4976,350.96075929997426,6.30022434890415,-11.849106744307484,142.2010498046875,18.084806442260742
4992,350.6827888130703,6.456052221423703,-11.594363417224958,143.51193237304688,18.0662899017334
5009,350.29825456778985,6.673162898644283,-11.19256339584448,143.51193237304688,18.0662899017334
5025,349.9950164357194,6.821537980626178,-10.821531518920384,143.51193237304688,18.0662899017334
5043,349.67970864523966,6.9509377269418025,-10.430991555303821,144.78851318359375,18.04839515686035
5059,349.358819781101,7.074425293839208,-10.036207863118562,144.78851318359375,18.04839515686035
5076,348.9831691077889,7.240159632652263,-9.494937543311204,144.78851318359375,18.04839515686035
5092,348.7850064733198,7.374913979718763,-9.093325838713488,144.78851318359375,18.04839515686035
5109,348.6392542405556,7.579412643712965,-8.588981774365932,145.79345703125,18.031095504760742
5126,348.5958995563255,7.724175688374343,-8.26497190554949,145.79345703125,18.031095504760742
5142,348.60318405572514,7.845959715448484,-7.979913093100669,145.79345703125,18.031095504760742
5159,348.7167008305046,7.992547033109484,-7.733257450439121,145.79345703125,18.031095504760742
5175,348.9035456281664,8.074707796189807,-7.68088465405659,145.79345703125,18.031095504760742
5193,349.17181083048155,8.066346980029442,-7.748524481431179,145.79345703125,18.031095504760742
5209,349.64750827981305,7.889254427493297,-7.920867696144227,145.79345703125,18.031095504760742
5225,350.01559981888033,7.659445386664057,-8.033336588242815,144.70285034179688,17.998136520385742
5242,350.45081085143977,7.307500398905742,-8.113054773444354,144.70285034179688,17.998136520385742
5259,350.76220927655197,7.022451146249838,-8.091298795635817,144.70285034179688,17.998136520385742
5275,351.1105690979707,6.700847523327234,-7.993775546012866,144.70285034179688,17.998136520385742
5292,351.68071812180756,6.238792474659154,-7.848082508673933,143.3277587890625,17.982423782348633
5309,352.1811306097654,5.926687605336868,-7.764320374166205,142.2830352783203,17.977291107177734
5326,352.72075807738344,5.681829551152558,-7.6988677205244045,142.2830352783203,17.977291107177734
5342,353.5062021208178,5.473750527902423,-7.580352895469773,140.8634490966797,17.96718406677246
5359,354.15495817719227,5.413180579294744,-7.421963117875235,140.8634490966797,17.96718406677246
5376,354.8649655737495,5.424579059733134,-7.213117041931852,140.8634490966797,17.96718406677246
5392,355.9012455585211,5.550826464149129,-6.914038756486382,139.07276916503906,17.957275390625
5409,356.6895039183098,5.7146668416393265,-6.754351935228531,138.0325469970703,17.952396392822266
5426,357.4312197604757,5.882301657134674,-6.680529758557349,137.0121307373047,17.94756317138672
5442,358.2909133730233,6.024819220825072,-6.679918683737011,137.0121307373047,17.94756317138672
