timestamp,hr,conf
1698920216.979,0,15
1698920217.821,0,52
1698920218.724,0,54
1698920219.596,0,62
1698920220.54,0,63
1698920221.374,0,58
1698920222.28,0,39
1698920223.152,0,73
1698920224.964,0,62
1698920225.836,0,63
1698920227.658,54,63
1698920228.553,54,45
1698920229.426,54,4
1698920230.331,54,11
1698920231.237,56,41
1698920232.076,58,41
1698920232.982,60,41
1698920233.854,60,19
1698920234.76,62,76
1698920235.667,62,0
