timestamp,magnRawx,magnRawy,magnRawz
1698920214.216,10,823,451
1698920214.296,10,825,459
1698920214.376,6,825,455
1698920214.456,10,829,449
1698920214.539,21,825,446
1698920214.616,13,820,448
1698920214.696,13,830,451
1698920214.776,10,819,446
1698920214.856,19,824,434
1698920214.936,14,825,447
1698920215.016,24,828,434
1698920215.096,12,818,435
1698920215.176,23,823,445
1698920215.256,21,821,449
1698920215.336,10,827,450
1698920215.416,19,825,440
1698920215.496,18,828,432
1698920215.576,22,819,451
1698920215.656,20,820,443
1698920215.739,17,814,447
1698920215.816,9,822,451
1698920215.896,5,835,443
1698920215.976,19,838,451
1698920216.056,-3,827,450
1698920216.136,18,839,435
1698920216.217,11,828,450
1698920216.296,10,834,444
1698920216.376,6,817,439
1698920216.456,22,814,447
1698920216.536,11,823,449
1698920216.616,7,818,442
1698920216.696,5,836,454
1698920216.778,20,812,449
1698920216.856,9,819,439
1698920216.936,2,824,438
1698920217.017,18,825,438
1698920217.096,7,826,442
1698920217.176,24,827,448
1698920217.256,6,829,443
1698920217.336,14,825,453
1698920217.418,8,835,441
1698920217.496,11,823,436
1698920217.576,10,839,440
1698920217.656,11,819,438
1698920217.735,15,824,441
1698920217.818,9,821,440
1698920217.896,4,832,445
1698920217.975,4,835,433
1698920218.056,-1,832,436
1698920218.135,9,832,451
1698920218.215,3,836,439
1698920218.296,10,830,444
1698920218.375,15,828,442
1698920218.458,-6,825,458
1698920218.536,-8,811,453
1698920218.615,-14,806,464
1698920218.695,-21,804,468
1698920218.775,-26,792,462
1698920218.858,3,806,459
1698920218.935,19,813,454
1698920219.015,30,823,441
1698920219.095,45,822,435
1698920219.175,56,844,424
1698920219.255,83,838,424
1698920219.336,93,842,401
1698920219.415,98,847,385
1698920219.498,136,830,392
1698920219.575,151,828,383
1698920219.655,182,812,386
1698920219.735,202,811,366
1698920219.815,231,782,372
1698920219.898,250,765,356
1698920219.975,268,744,355
1698920220.056,269,744,357
1698920220.135,266,741,345
1698920220.215,269,750,350
1698920220.295,250,772,359
1698920220.376,241,780,363
1698920220.455,229,784,364
1698920220.538,222,789,367
1698920220.615,222,798,366
1698920220.695,202,791,360
1698920220.775,224,783,350
1698920220.855,240,771,357
1698920220.938,241,765,344
1698920221.015,251,758,340
1698920221.095,267,739,352
1698920221.175,281,733,352
1698920221.255,282,739,370
1698920221.335,272,747,381
1698920221.416,264,767,389
1698920221.495,232,776,391
1698920221.577,221,774,405
1698920221.655,221,777,403
1698920221.735,223,789,411
1698920221.815,231,792,406
1698920221.895,236,771,386
1698920221.978,234,768,392
1698920222.055,239,763,372
1698920222.135,253,752,370
1698920222.215,269,744,363
1698920222.295,277,740,375
1698920222.375,270,725,348
1698920222.456,276,722,361
1698920222.535,272,722,350
1698920222.618,282,721,343
1698920222.695,285,716,348
1698920222.775,279,709,345
1698920222.855,281,715,362
1698920222.935,283,730,365
1698920223.015,260,744,387
1698920223.096,236,765,404
1698920223.175,218,776,405
1698920223.255,179,793,409
1698920223.335,173,802,413
1698920223.415,187,800,420
1698920223.496,197,787,426
1698920223.575,220,773,406
1698920223.657,250,750,411
1698920223.734,271,743,409
1698920223.815,277,716,387
1698920223.895,276,714,373
1698920223.974,286,710,370
1698920224.058,274,731,363
1698920224.134,269,735,352
1698920224.214,269,734,354
1698920224.295,266,721,354
1698920224.374,281,716,359
1698920224.454,280,717,357
1698920224.536,264,722,351
1698920224.614,257,716,355
1698920224.697,255,729,347
1698920224.775,273,717,355
1698920224.854,282,723,357
1698920224.934,260,719,370
1698920225.015,253,740,376
1698920225.098,232,759,386
1698920225.174,229,767,390
1698920225.255,213,781,388
1698920225.334,193,782,390
1698920225.414,196,784,399
1698920225.494,222,769,391
1698920225.576,235,755,380
1698920225.655,258,740,381
1698920225.737,281,713,370
1698920225.814,268,718,369
1698920225.894,294,709,358
1698920225.974,279,685,341
1698920226.054,276,679,337
1698920226.134,276,681,331
1698920226.214,292,642,325
1698920226.294,299,603,329
1698920226.374,305,574,326
1698920226.454,307,560,336
1698920226.534,310,531,340
1698920226.616,314,533,342
1698920226.694,303,522,343
1698920226.777,300,520,351
1698920226.854,306,527,349
1698920226.934,306,520,344
1698920227.014,296,528,345
1698920227.094,308,528,336
1698920227.174,304,541,342
1698920227.254,293,547,336
1698920227.334,307,547,342
1698920227.414,307,530,338
1698920227.494,304,524,347
1698920227.574,315,525,348
1698920227.656,311,517,359
1698920227.734,300,513,367
1698920227.816,296,493,386
1698920227.894,304,467,393
1698920227.974,292,475,408
1698920228.054,291,470,423
1698920228.134,285,486,435
1698920228.214,289,479,432
1698920228.294,288,468,428
1698920228.374,288,459,415
1698920228.454,279,457,430
1698920228.534,283,457,414
1698920228.614,268,458,421
1698920228.696,277,454,416
1698920228.774,279,441,419
1698920228.857,272,454,422
1698920228.934,272,458,421
1698920229.014,277,481,419
1698920229.094,281,480,428
1698920229.174,280,494,440
1698920229.254,273,507,445
1698920229.334,277,551,438
1698920229.414,301,565,443
1698920229.495,304,549,437
1698920229.574,305,531,422
1698920229.654,301,506,397
1698920229.736,293,475,377
1698920229.814,284,440,397
1698920229.896,280,425,413
1698920229.973,262,444,425
1698920230.054,283,464,438
1698920230.133,281,485,448
1698920230.213,272,460,439
1698920230.294,274,452,425
1698920230.373,274,449,429
1698920230.453,284,443,430
1698920230.534,269,449,427
1698920230.613,272,434,413
1698920230.693,264,428,415
1698920230.777,275,434,414
1698920230.853,283,457,430
1698920230.936,282,470,441
1698920231.014,281,512,458
1698920231.093,274,547,473
1698920231.173,274,586,460
1698920231.254,286,590,445
1698920231.333,307,566,433
1698920231.414,315,545,417
1698920231.494,313,499,418
1698920231.576,309,475,409
1698920231.653,296,465,410
1698920231.734,287,440,411
1698920231.816,277,426,411
1698920231.894,276,425,435
1698920231.976,285,445,437
1698920232.053,277,456,441
1698920232.133,285,454,416
1698920232.213,296,436,417
1698920232.293,293,430,414
1698920232.373,288,424,412
1698920232.453,284,424,397
1698920232.533,297,420,390
1698920232.616,302,427,380
1698920232.693,309,431,355
1698920232.773,304,450,331
1698920232.853,297,480,307
1698920232.934,308,492,303
1698920233.015,292,513,299
1698920233.093,302,526,294
1698920233.173,298,545,282
1698920233.253,279,561,277
1698920233.333,270,587,275
1698920233.413,252,619,278
1698920233.493,253,644,277
1698920233.573,264,665,286
1698920233.656,272,672,303
1698920233.733,281,686,313
1698920233.813,276,682,304
1698920233.893,268,704,314
1698920233.973,269,706,327
1698920234.055,294,704,323
1698920234.133,267,712,321
1698920234.213,284,702,339
1698920234.293,285,711,337
1698920234.373,282,716,338
1698920234.453,281,720,346
1698920234.533,271,723,347
1698920234.613,270,749,346
1698920234.695,257,751,350
1698920234.773,240,760,354
1698920234.853,250,761,359
1698920234.933,261,764,360
1698920235.014,248,769,348
1698920235.095,245,767,372
1698920235.173,233,781,359
1698920235.253,216,791,356
1698920235.333,221,782,363
1698920235.413,232,769,343
1698920235.493,235,754,316
1698920235.573,246,708,294
1698920235.653,246,665,282
1698920235.736,237,741,310
1698920235.813,213,791,356
1698920235.892,199,809,368
1698920235.972,176,808,363
1698920236.053,187,821,364
1698920236.135,200,801,361
1698920236.212,183,803,357
1698920236.294,193,811,357
1698920236.372,163,817,352
1698920236.452,169,819,361
1698920236.533,134,831,359
1698920236.613,105,838,379
1698920236.692,60,853,379
1698920236.775,16,835,379
1698920236.853,-19,849,385
1698920236.932,-31,840,384
1698920237.013,-26,840,388
1698920237.092,-22,839,400
1698920237.175,-22,838,411
1698920237.252,-1,833,419
1698920237.332,-7,826,444
1698920237.412,-9,822,459
1698920237.492,-9,812,453
1698920237.572,-23,810,448
1698920237.653,-15,814,448
1698920237.733,-30,807,446
1698920237.815,-21,811,454
1698920237.892,-27,813,458
1698920237.972,-12,825,460
1698920238.052,1,802,455
1698920238.132,-23,809,456
1698920238.216,7,812,459
1698920238.292,-13,810,458
1698920238.372,-5,797,468
1698920238.452,-13,810,454
1698920238.532,-4,808,458
1698920238.612,-4,804,449
1698920238.694,-5,805,458
1698920238.772,-8,823,450
1698920238.854,-3,830,452
1698920238.932,-19,836,428
1698920239.012,-16,833,413
1698920239.092,-2,833,429
1698920239.172,-15,828,421
