timestamp,hr,conf
1698744749.495,86,14
1698744750.393,86,31
1698744751.23,86,32
1698744752.122,86,33
1698744753.021,85,43
1698744753.919,85,8
1698744754.751,85,7
1698744756.779,85,7
1698744758.808,85,7
1698744759.174,85,0
1698744760.072,85,39
