ts,ppg
1698744755330.3772,24812.0
1698744755350.8125,24803.0
1698744755371.2478,24818.0
1698744755391.6829,24877.0
1698744755412.1182,24873.0
1698744755432.5537,24934.0
1698744755452.9883,24926.0
1698744755473.4238,24987.0
1698744755493.8591,24990.0
1698744755514.2944,25046.0
1698744755534.7295,25036.0
1698744755555.1648,25098.0
1698744755575.6,25095.0
1698744755596.0352,25154.0
1698744755616.4705,25142.0
1698744755636.9058,25161.0
1698744755657.3408,25183.0
1698744755677.776,25206.0
1698744755698.2114,25222.0
1698744755718.6465,25244.0
1698744755739.0818,25264.0
1698744755759.517,25291.0
1698744755779.9524,25306.0
1698744755800.3877,25359.0
1698744755820.8228,25341.0
1698744755841.258,25355.0
1698744755861.693,25380.0
1698744755882.1284,25429.0
1698744755902.5637,25438.0
1698744755922.9988,25422.0
1698744755943.434,25427.0
1698744755963.8694,25469.0
1698744755984.3044,25440.0
1698744756004.7395,25448.0
1698744756025.175,25453.0
1698744756045.61,25448.0
1698744756066.0454,25479.0
1698744756086.4807,25433.0
1698744756106.916,25432.0
1698744756127.351,25428.0
1698744756147.7864,25439.0
1698744756168.2217,25455.0
1698744756188.6567,25465.0
1698744756209.092,25520.0
1698744756229.527,25494.0
1698744756249.9624,25552.0
1698744756270.3977,25568.0
1698744756290.833,25547.0
1698744756311.268,25526.0
1698744756331.7034,25581.0
1698744756352.139,25595.0
1698744756372.574,25600.0
1698744756393.009,25600.0
1698744756413.4443,25600.0
1698744756433.8796,25597.0
1698744756454.3147,25595.0
1698744756474.75,25593.0
1698744756495.1853,25582.0
1698744756515.6204,25579.0
1698744756536.0557,25581.0
1698744756556.491,25574.0
1698744756576.926,25564.0
1698744756597.361,25547.0
1698744756617.7966,25536.0
1698744756638.232,25515.0
1698744756658.667,25504.0
1698744756679.1023,25508.0
1698744756699.5376,25502.0
1698744756719.973,25475.0
1698744756740.408,25554.0
1698744756760.8433,25498.0
1698744756781.2783,25509.0
1698744756801.7136,25566.0
1698744756822.149,25617.0
1698744756842.584,25603.0
1698744756863.0193,25620.0
1698744756883.4546,25678.0
1698744756903.89,25659.0
1698744756924.325,25710.0
1698744756944.7605,25717.0
1698744756965.1956,25695.0
1698744756985.6306,25747.0
1698744757006.066,25734.0
1698744757026.5012,25716.0
1698744757046.9363,25807.0
1698744757067.3716,25788.0
1698744757087.807,25806.0
1698744757108.242,25852.0
1698744757128.6772,25833.0
1698744757149.1123,25861.0
1698744757169.5476,25877.0
1698744757189.983,25938.0
1698744757210.4182,25958.0
1698744757230.8535,25984.0
1698744757251.2886,25997.0
1698744757271.724,25976.0
1698744757292.1592,26040.0
1698744757312.5942,26029.0
1698744757333.0295,26052.0
1698744757353.4648,26103.0
1698744757373.9,26098.0
1698744757394.3352,26059.0
1698744757414.7705,26037.0
1698744757435.2056,26001.0
1698744757455.6409,25972.0
1698744757476.0762,25966.0
1698744757496.5117,25903.0
1698744757516.9463,25882.0
1698744757537.3818,25881.0
1698744757557.8171,25909.0
1698744757578.2522,25885.0
1698744757598.6875,25889.0
1698744757619.1228,25911.0
1698744757639.558,25918.0
1698744757659.9932,25919.0
1698744757680.4285,25921.0
1698744757700.8635,25925.0
1698744757721.2988,25915.0
1698744757741.734,25943.0
1698744757762.1694,25914.0
1698744757782.6045,25899.0
1698744757803.0398,25893.0
1698744757823.475,25886.0
1698744757843.9102,25919.0
1698744757864.3457,25860.0
1698744757884.7808,25811.0
1698744757905.2158,25863.0
1698744757925.6511,25816.0
1698744757946.0864,25788.0
1698744757966.5215,25799.0
1698744757986.9568,25740.0
1698744758007.392,25755.0
1698744758027.8274,25738.0
1698744758048.2625,25702.0
1698744758068.6978,25739.0
1698744758089.133,25744.0
1698744758109.568,25713.0
1698744758130.0034,25702.0
1698744758150.4387,25728.0
1698744758170.8738,25690.0
1698744758191.309,25665.0
1698744758211.7444,25591.0
1698744758232.1794,25590.0
1698744758252.6147,25552.0
1698744758273.05,25519.0
1698744758293.485,25465.0
1698744758313.9204,25458.0
1698744758334.3557,25448.0
1698744758354.791,25480.0
1698744758375.226,25489.0
1698744758395.6614,25447.0
1698744758416.0967,25525.0
1698744758436.5315,25627.0
1698744758456.967,25654.0
1698744758477.4023,25728.0
1698744758497.8374,25785.0
1698744758518.2727,25815.0
1698744758538.708,25848.0
1698744758559.143,25845.0
1698744758579.5784,25838.0
1698744758600.0137,25805.0
1698744758620.449,25755.0
1698744758640.884,25727.0
1698744758661.319,25656.0
1698744758681.7546,25559.0
1698744758702.1897,25491.0
1698744758722.625,25466.0
1698744758743.0603,25379.0
1698744758763.4954,25371.0
1698744758783.931,25307.0
1698744758804.366,25317.0
1698744758824.801,25299.0
1698744758845.2363,25287.0
1698744758865.6716,25277.0
1698744758886.107,25277.0
1698744758906.542,25250.0
1698744758926.9773,25297.0
1698744758947.4126,25282.0
1698744758967.8477,25292.0
1698744758988.283,25313.0
1698744759008.7185,25335.0
1698744759029.1533,25376.0
1698744759049.5886,25359.0
1698744759070.024,25360.0
1698744759090.459,25390.0
1698744759110.8943,25336.0
1698744759131.3296,25346.0
1698744759151.765,25294.0
1698744759172.2,25302.0
1698744759192.6353,25250.0
1698744759213.0706,25269.0
1698744759233.5056,25232.0
1698744759253.941,25234.0
1698744759274.3762,25278.0
1698744759294.8113,25267.0
1698744759315.2466,25323.0
1698744759335.682,25356.0
1698744759356.117,25339.0
1698744759376.5522,25391.0
1698744759396.9875,25343.0
1698744759417.4226,25329.0
1698744759437.858,25351.0
1698744759458.2932,25341.0
1698744759478.7285,25303.0
1698744759499.1636,25327.0
1698744759519.5989,25321.0
1698744759540.0342,25320.0
1698744759560.4692,25260.0
1698744759580.9043,25345.0
1698744759601.3398,25328.0
1698744759621.775,25353.0
1698744759642.2102,25412.0
1698744759662.6455,25406.0
1698744759683.0806,25438.0
1698744759703.516,25461.0
1698744759723.9512,25514.0
1698744759744.3865,25486.0
1698744759764.8215,25523.0
1698744759785.2568,25519.0
1698744759805.692,25519.0
1698744759826.1272,25472.0
1698744759846.5625,25468.0
1698744759866.9978,25468.0
1698744759887.4329,25471.0
1698744759907.8682,25475.0
1698744759928.3037,25479.0
1698744759948.7383,25509.0
1698744759969.1738,25505.0
1698744759989.6091,25477.0
1698744760010.0444,25518.0
1698744760030.4795,25525.0
1698744760050.9148,25530.0
1698744760071.35,25543.0
1698744760091.7852,25517.0
1698744760112.2205,25533.0
1698744760132.6558,25548.0
1698744760153.0908,25550.0
1698744760173.526,25568.0
1698744760193.9614,25619.0
1698744760214.3965,25586.0
1698744760234.8318,25605.0
1698744760255.267,25647.0
1698744760275.7024,25618.0
1698744760296.1377,25630.0
1698744760316.5728,25649.0
1698744760337.008,25651.0
1698744760357.443,25694.0
1698744760377.8784,25666.0
1698744760398.3137,25689.0
1698744760418.7488,25642.0
1698744760439.184,25635.0
1698744760459.6194,25663.0
1698744760480.0544,25650.0
1698744760500.4895,25604.0
1698744760520.925,25637.0
1698744760541.36,25635.0
1698744760561.7954,25635.0
1698744760582.2307,25645.0
1698744760602.666,25621.0
1698744760623.101,25661.0
1698744760643.5364,25639.0
1698744760663.9717,25685.0
1698744760684.4067,25662.0
1698744760704.842,25694.0
1698744760725.277,25663.0
1698744760745.7124,25695.0
1698744760766.1477,25646.0
1698744760786.583,25630.0
1698744760807.018,25599.0
1698744760827.4534,25613.0
1698744760847.889,25561.0
1698744760868.324,25540.0
1698744760888.759,25520.0
1698744760909.1943,25513.0
1698744760929.6296,25506.0
1698744760950.0647,25502.0
1698744760970.5,25500.0
1698744760990.9353,25505.0
1698744761011.3704,25511.0
1698744761031.8057,25516.0
1698744761052.241,25552.0
1698744761072.676,25540.0
1698744761093.111,25538.0
1698744761113.5466,25506.0
1698744761133.982,25531.0
1698744761154.417,25498.0
1698744761174.8523,25502.0
1698744761195.2876,25510.0
1698744761215.723,25523.0
1698744761236.158,25527.0
1698744761256.5933,25577.0
1698744761277.0283,25551.0
1698744761297.4636,25566.0
1698744761317.899,25567.0
1698744761338.334,25571.0
1698744761358.7693,25616.0
1698744761379.2046,25611.0
1698744761399.64,25618.0
1698744761420.075,25624.0
1698744761440.5105,25605.0
1698744761460.9456,25620.0
1698744761481.3806,25644.0
1698744761501.816,25618.0
1698744761522.2512,25588.0
1698744761542.6863,25559.0
1698744761563.1216,25560.0
1698744761583.557,25489.0
1698744761603.992,25369.0
1698744761624.4272,25371.0
1698744761644.8623,25487.0
1698744761665.2976,25561.0
1698744761685.733,25603.0
1698744761706.1682,25682.0
1698744761726.6035,25716.0
1698744761747.0386,25697.0
1698744761767.474,25728.0
1698744761787.9092,25683.0
1698744761808.3442,25707.0
1698744761828.7795,25657.0
1698744761849.2148,25690.0
1698744761869.65,25688.0
1698744761890.0852,25659.0
1698744761910.5205,25654.0
1698744761930.9556,25652.0
1698744761951.3909,25702.0
1698744761971.8262,25655.0
1698744761992.2617,25693.0
1698744762012.6963,25702.0
1698744762033.1318,25701.0
1698744762053.5671,25670.0
1698744762074.0022,25677.0
1698744762094.4375,25710.0
1698744762114.8728,25672.0
1698744762135.308,25674.0
1698744762155.7432,25682.0
1698744762176.1785,25710.0
1698744762196.6135,25702.0
1698744762217.0488,25617.0
1698744762237.484,25660.0
1698744762257.9194,25631.0
1698744762278.3545,25570.0
1698744762298.7898,25578.0
1698744762319.225,25517.0
1698744762339.6602,25526.0
1698744762360.0957,25499.0
1698744762380.5308,25485.0
1698744762400.9658,25465.0
1698744762421.4011,25422.0
1698744762441.8364,25410.0
1698744762462.2715,25411.0
1698744762482.7068,25441.0
1698744762503.142,25407.0
1698744762523.5774,25411.0
1698744762544.0125,25401.0
1698744762564.4478,25405.0
1698744762584.883,25417.0
1698744762605.318,25461.0
1698744762625.7534,25449.0
1698744762646.1887,25464.0
1698744762666.6238,25478.0
1698744762687.059,25496.0
1698744762707.4944,25517.0
1698744762727.9294,25574.0
1698744762748.3647,25566.0
1698744762768.8,25587.0
1698744762789.235,25609.0
1698744762809.6704,25609.0
1698744762830.1057,25641.0
1698744762850.541,25617.0
1698744762870.976,25578.0
1698744762891.4114,25570.0
1698744762911.8467,25562.0
1698744762932.2815,25552.0
1698744762952.717,25539.0
1698744762973.1523,25560.0
1698744762993.5874,25552.0
1698744763014.0227,25517.0
1698744763034.458,25515.0
1698744763054.893,25547.0
1698744763075.3284,25539.0
1698744763095.7637,25501.0
1698744763116.199,25525.0
1698744763136.634,25492.0
1698744763157.069,25489.0
1698744763177.5046,25491.0
1698744763197.9397,25487.0
1698744763218.375,25525.0
1698744763238.8103,25514.0
1698744763259.2454,25480.0
1698744763279.681,25510.0
1698744763300.116,25470.0
1698744763320.551,25474.0
1698744763340.9863,25471.0
1698744763361.4216,25505.0
1698744763381.857,25466.0
1698744763402.292,25486.0
1698744763422.7273,25443.0
1698744763443.1626,25455.0
1698744763463.5977,25407.0
1698744763484.033,25378.0
1698744763504.4685,25344.0
1698744763524.9033,25313.0
1698744763545.3386,25289.0
1698744763565.774,25257.0
1698744763586.209,25222.0
1698744763606.6443,25196.0
1698744763627.0796,25167.0
1698744763647.515,25138.0
1698744763667.95,25155.0
1698744763688.3853,25092.0
1698744763708.8206,25071.0
1698744763729.2556,25053.0
1698744763749.691,25034.0
1698744763770.1262,25058.0
1698744763790.5613,25016.0
1698744763810.9966,25031.0
1698744763831.432,25020.0
1698744763851.867,24979.0
1698744763872.3022,24997.0
1698744763892.7375,24945.0
1698744763913.1726,24934.0
1698744763933.608,24913.0
1698744763954.0432,24871.0
1698744763974.4785,24907.0
1698744763994.9136,24927.0
1698744764015.3489,24925.0
1698744764035.7842,24886.0
1698744764056.2192,24884.0
1698744764076.6543,24871.0
1698744764097.0898,24866.0
1698744764117.525,24860.0
1698744764137.9602,24855.0
1698744764158.3955,24854.0
1698744764178.8306,24855.0
1698744764199.266,24870.0
1698744764219.7012,24866.0
1698744764240.1365,24871.0
1698744764260.5715,24835.0
1698744764281.0068,24862.0
1698744764301.442,24849.0
1698744764321.8772,24817.0
1698744764342.3125,24862.0
1698744764362.7478,24838.0
1698744764383.1829,24864.0
1698744764403.6182,24841.0
1698744764424.0537,24882.0
1698744764444.4883,24843.0
1698744764464.9238,24828.0
1698744764485.3591,24842.0
1698744764505.7944,24788.0
1698744764526.2295,24783.0
1698744764546.6648,24762.0
1698744764567.1,24761.0
1698744764587.5352,24758.0
1698744764607.9705,24794.0
1698744764628.4058,24754.0
1698744764648.8408,24784.0
1698744764669.276,24739.0
1698744764689.7114,24742.0
1698744764710.1465,24748.0
1698744764730.5818,24776.0
1698744764751.017,24791.0
1698744764771.4524,24846.0
1698744764791.8877,24858.0
1698744764812.3228,24842.0
1698744764832.758,24887.0
1698744764853.193,24855.0
1698744764873.6284,24795.0
1698744764894.0637,24782.0
1698744764914.4988,24790.0
1698744764934.934,24741.0
1698744764955.3694,24783.0
1698744764975.8044,24752.0
1698744764996.2395,24770.0
1698744765016.675,24765.0
1698744765037.11,24803.0
1698744765057.5454,24827.0
1698744765077.9807,24863.0
1698744765098.416,24918.0
1698744765118.851,24944.0
1698744765139.2864,25005.0
1698744765159.7217,25071.0
1698744765180.1567,25165.0
1698744765200.592,25258.0
1698744765221.027,25316.0
1698744765241.4624,25409.0
1698744765261.8977,25446.0
1698744765282.333,25515.0
1698744765302.768,25649.0
1698744765323.2034,25704.0
1698744765343.639,25792.0
1698744765364.074,25851.0
1698744765384.509,25934.0
1698744765404.9443,25961.0
1698744765425.3796,25987.0
1698744765445.8147,25969.0
1698744765466.25,25956.0
1698744765486.6853,26070.0
1698744765507.1204,26005.0
1698744765527.5557,25876.0
1698744765547.991,25855.0
1698744765568.426,25894.0
1698744765588.861,25987.0
1698744765609.2966,25960.0
1698744765629.732,25886.0
1698744765650.167,25867.0
1698744765670.6023,25878.0
1698744765691.0376,25872.0
1698744765711.473,25927.0
1698744765731.908,25905.0
1698744765752.3433,25880.0
1698744765772.7783,25870.0
1698744765793.2136,25898.0
1698744765813.649,25872.0
1698744765834.084,25929.0
1698744765854.5193,25908.0
1698744765874.9546,26003.0
1698744765895.39,26003.0
1698744765915.825,26042.0
1698744765936.2605,26149.0
1698744765956.6956,26200.0
1698744765977.1306,26260.0
1698744765997.566,26323.0
1698744766018.0012,26383.0
1698744766038.4363,26400.0
1698744766058.8716,26438.0
1698744766079.307,26506.0
1698744766099.742,26508.0
1698744766120.1772,26542.0
1698744766140.6123,26554.0
1698744766161.0476,26633.0
1698744766181.483,26635.0
1698744766201.9182,26695.0
1698744766222.3535,26679.0
1698744766242.7886,26744.0
1698744766263.224,26730.0
1698744766283.6592,26770.0
1698744766304.0942,26741.0
1698744766324.5295,26784.0
1698744766344.9648,26808.0
1698744766365.4,26827.0
1698744766385.8352,26826.0
1698744766406.2705,26910.0
1698744766426.7056,26919.0
1698744766447.1409,26912.0
1698744766467.5762,26937.0
1698744766488.0117,26932.0
1698744766508.4463,26969.0
1698744766528.8818,26991.0
1698744766549.3171,26996.0
1698744766569.7522,27030.0
1698744766590.1875,27021.0
1698744766610.6228,27016.0
1698744766631.058,27078.0
1698744766651.4932,27034.0
1698744766671.9285,27108.0
1698744766692.3635,27057.0
1698744766712.7988,27098.0
1698744766733.234,27113.0
1698744766753.6694,27153.0
1698744766774.1045,27116.0
1698744766794.5398,27146.0
1698744766814.975,27189.0
1698744766835.4102,27162.0
1698744766855.8457,27198.0
1698744766876.2808,27188.0
1698744766896.7158,27235.0
1698744766917.1511,27193.0
1698744766937.5864,27191.0
1698744766958.0215,27245.0
1698744766978.4568,27214.0
1698744766998.892,27235.0
1698744767019.3274,27211.0
1698744767039.7625,27226.0
1698744767060.1978,27215.0
1698744767080.633,27223.0
1698744767101.068,27223.0
1698744767121.5034,27227.0
1698744767141.9387,27288.0
1698744767162.3738,27225.0
1698744767182.809,27272.0
1698744767203.2444,27207.0
1698744767223.6794,27208.0
1698744767244.1147,27186.0
1698744767264.55,27195.0
1698744767284.985,27217.0
1698744767305.4204,27229.0
1698744767325.8557,27279.0
1698744767346.291,27284.0
1698744767366.726,27246.0
1698744767387.1614,27286.0
1698744767407.5967,27324.0
1698744767428.0315,27329.0
1698744767448.467,27304.0
1698744767468.9023,27357.0
1698744767489.3374,27355.0
1698744767509.7727,27330.0
1698744767530.208,27374.0
1698744767550.643,27351.0
1698744767571.0784,27381.0
1698744767591.5137,27335.0
1698744767611.949,27361.0
1698744767632.384,27306.0
1698744767652.819,27336.0
1698744767673.2546,27300.0
1698744767693.6897,27273.0
1698744767714.125,27263.0
1698744767734.5603,27310.0
1698744767754.9954,27291.0
1698744767775.431,27264.0
1698744767795.866,27248.0
1698744767816.301,27277.0
1698744767836.7363,27282.0
1698744767857.1716,27330.0
1698744767877.607,27293.0
1698744767898.042,27296.0
1698744767918.4773,27362.0
1698744767938.9126,27369.0
1698744767959.3477,27377.0
1698744767979.783,27384.0
