timestamp,interval,accx,accy,accz,accGx,accGy,accGz,alpha,beta,gamma
1698920219.001,0.01666666753590107,-0.16903591251708566,0.15717852065861224,-0.4274924221098423,0.4164414147308096,-3.902549290576577,-9.335141326031088,-9.244476626504667,-4.158366442657742,-7.179041081871152
1698920219.176,0.01666666753590107,0.5121018195115029,0.7199769465759396,0.5270388380110264,0.858022019958496,-2.8760347442626952,-8.589946643829345,-19.888329240350718,-5.7834904273518,-0.41360058440581476
1698920219.192,0.01666666753590107,0.641971477483958,0.5834460771486163,0.24870646527707577,0.9590274390289559,-2.9454665924072265,-8.895506630706787,-20.736462857895173,-7.985811073802011,6.26654701866449
1698920219.209,0.01666666753590107,0.48226479005459694,0.35960488079786296,0.012599369332194327,0.7784148512909188,-3.125779904937744,-9.148992731475829,-15.82636451452536,-2.915581506662187,9.194949217285613
1698920219.226,0.01666666753590107,0.11318128402726724,0.05665186154842376,-0.26770401121377946,0.4014777091537602,-3.3922844772338867,-9.443329898071289,-7.487290934208413,2.9559018208800647,7.1218834975755465
1698920219.242,0.01666666753590107,-0.0969957267713733,-0.03717705348879099,-0.2297428216099739,0.1964741920028813,-3.4762311729431152,-9.408913249206542,-1.468802939263858,5.686361722259634,3.6648191076667356
1698920219.259,0.01666666753590107,-0.5806000400677322,-0.31059593521803613,0.01616203024983406,0.229843359375,-3.4391207549497484,-9.242665871429443,2.5637356240697926,6.540973347345023,0.7413778141780094
1698920219.275,0.01666666753590107,-0.6637845192328095,-0.20819588345140216,0.3281938434898853,0.3087023765563965,-3.2864906913757324,-8.931868568420409,-0.30335484785818273,3.4925102969368274,-1.6158902092664362
1698920219.292,0.01666666753590107,-0.3737656542278826,-0.07783756517916918,0.43490415967106816,0.4522048385620117,-3.214964209039509,-8.819640365600586,-6.469507797398711,0.4947379757015565,-2.455947555004175
1698920219.308,0.01666666753590107,-0.23909933656342325,-0.06945756710767746,0.4015928416997194,0.5089174903869629,-3.220201232910156,-8.854954255566,-9.19495007105926,-2.185221267863084,-2.9928243294292725
1698920219.325,0.01666666753590107,-0.07878818043489008,0.05030716869682073,0.30730127758681774,0.5226841499328613,-3.139546564483642,-8.946533053588867,-8.476456005282584,-1.249609468915161,-4.270067356344129
1698920219.342,0.01666666753590107,-0.025837255763635037,0.108856680560112,0.03197802354097366,0.47420152978207913,-3.1319147544309494,-9.210193926891684,-7.265970606985197,0.2673057497490901,-2.7064665140423725
1698920219.359,0.01666666753590107,0.060361493188701563,0.04540829073935747,-0.09915420171320438,0.5373486351013184,-3.20493819732666,-9.339182125854492,-5.657131500819741,3.2512272477603683,-0.8387793533110061
1698920219.375,0.01666666753590107,0.03044975452776998,0.06862783828526735,-0.14592705880403517,0.5134066550323739,-3.1955110282897947,-9.380781379699707,-3.2246183248578797,7.150539556238336,0.5885214355651504
1698920219.392,0.01666666753590107,-0.05716766558345407,0.19326339499652384,0.07124445052444935,0.45400048980712887,-3.0820854323789475,-9.158120625305175,-1.9278655029091156,7.318660393789968,0.8892416446727065
1698920219.409,0.01666666753590107,-0.06257325095403939,0.19887159026712178,0.1705821921110153,0.4626794342925772,-3.069665511266887,-9.060406685528159,-2.0775311693233736,3.024291651265756,0.11840457093398415
1698920219.425,0.01666666753590107,0.007782726298086345,0.12697247522622346,0.35277357347309585,0.5279214660644531,-3.1200936759948728,-8.88607946166992,-4.158018103010071,-3.5571245268153824,-2.9262641359674983
1698920219.442,0.01666666753590107,0.06639032502416521,0.09743307700902223,0.1960451346695423,0.5802945908477529,-3.1307176536008714,-9.049782415661216,-5.877337226547775,-4.462984768790671,-3.0998595835823077
1698920219.458,0.01666666753590107,0.03719685416780412,0.10027005400061607,0.10972469556629658,0.5454290657043457,-3.1106665069580077,-9.1424086769104,-4.840215689763651,-1.3843530929836452,-1.7817395820322166
1698920219.475,0.01666666753590107,0.09430296228975057,0.15708061324208974,0.08558861769735812,0.5981015022277831,-3.0343513290405273,-9.173533298492432,-1.5151356342203453,0.652675054561553,-1.0059622137905255
