ts(msec),X,Y,Z
1698923878028.0,-0.3841552734375,-0.9263916015625,-0.2855224609375
1698923878059.25,-0.3948974609375,-0.9056396484375,-0.2685546875
1698923878090.5,-0.387451171875,-0.8819580078125,-0.2384033203125
1698923878121.75,-0.357666015625,-0.87109375,-0.198486328125
1698923878153.0,-0.3289794921875,-0.8524169921875,-0.1656494140625
1698923878184.25,-0.3057861328125,-0.8453369140625,-0.1031494140625
1698923878215.5,-0.291748046875,-0.892578125,-0.033203125
1698923878246.75,-0.28759765625,-0.9263916015625,0.0123291015625
1698923878278.0,-0.2864990234375,-0.872314453125,0.0196533203125
1698923878309.25,-0.3038330078125,-0.7940673828125,-0.0137939453125
1698923878340.5,-0.3231201171875,-0.8369140625,-0.0673828125
1698923878371.75,-0.3411865234375,-0.9295654296875,-0.1529541015625
1698923878403.0,-0.3411865234375,-0.9063720703125,-0.1558837890625
1698923878434.25,-0.3482666015625,-0.92041015625,-0.1031494140625
1698923878465.5,-0.3699951171875,-1.009765625,-0.1337890625
1698923878496.75,-0.349853515625,-1.0360107421875,-0.181396484375
1698923878528.0,-0.3111572265625,-1.00244140625,-0.1990966796875
1698923878559.25,-0.29931640625,-0.938232421875,-0.2220458984375
1698923878590.5,-0.303466796875,-0.9017333984375,-0.2569580078125
1698923878621.75,-0.287109375,-0.8994140625,-0.2711181640625
1698923878653.0,-0.25927734375,-0.9200439453125,-0.2835693359375
1698923878684.25,-0.2518310546875,-0.95703125,-0.3123779296875
1698923878715.5,-0.280029296875,-0.978271484375,-0.352783203125
1698923878746.75,-0.3076171875,-0.9742431640625,-0.3544921875
1698923878778.0,-0.301025390625,-0.978271484375,-0.30224609375
1698923878809.25,-0.282958984375,-0.9920654296875,-0.276611328125
1698923878840.5,-0.2861328125,-0.93994140625,-0.3099365234375
1698923878871.75,-0.3201904296875,-0.8450927734375,-0.340087890625
1698923878903.0,-0.3544921875,-0.81201171875,-0.30810546875
1698923878934.25,-0.3660888671875,-0.867431640625,-0.24169921875
1698923878965.5,-0.38232421875,-0.9058837890625,-0.1920166015625
1698923878996.75,-0.3958740234375,-0.8896484375,-0.140869140625
1698923879028.0,-0.4012451171875,-0.9178466796875,-0.0755615234375
1698923879059.25,-0.3984375,-0.9453125,-0.03759765625
1698923879090.5,-0.3878173828125,-0.929443359375,-0.036376953125
1698923879121.75,-0.380126953125,-0.932861328125,-0.0545654296875
1698923879153.0,-0.3629150390625,-0.9473876953125,-0.0665283203125
1698923879184.25,-0.3583984375,-0.9405517578125,-0.0699462890625
1698923879215.5,-0.3780517578125,-0.9366455078125,-0.0546875
1698923879246.75,-0.3922119140625,-0.936767578125,-0.025634765625
1698923879278.0,-0.39453125,-0.9112548828125,-0.030517578125
1698923879309.25,-0.3902587890625,-0.8878173828125,-0.0430908203125
1698923879340.5,-0.3798828125,-0.906005859375,-0.039794921875
1698923879371.75,-0.3770751953125,-0.9117431640625,-0.0400390625
1698923879403.0,-0.3782958984375,-0.8765869140625,-0.02685546875
1698923879434.25,-0.378662109375,-0.8665771484375,-0.0009765625
1698923879465.5,-0.3824462890625,-0.88916015625,0.0048828125
1698923879496.75,-0.382568359375,-0.9248046875,-0.00830078125
1698923879528.0,-0.3690185546875,-0.9471435546875,-0.002685546875
1698923879559.25,-0.350830078125,-0.9415283203125,0.0263671875
1698923879590.5,-0.3409423828125,-0.93212890625,0.042724609375
1698923879621.75,-0.3394775390625,-0.9312744140625,0.0430908203125
1698923879653.0,-0.34814453125,-0.929443359375,0.040771484375
1698923879684.25,-0.3609619140625,-0.91650390625,0.0408935546875
1698923879715.5,-0.367919921875,-0.900634765625,0.0609130859375
1698923879746.75,-0.3673095703125,-0.8994140625,0.0850830078125
1698923879778.0,-0.3680419921875,-0.9107666015625,0.0740966796875
1698923879809.25,-0.373291015625,-0.906982421875,0.049560546875
1698923879840.5,-0.3775634765625,-0.9146728515625,0.051025390625
1698923879871.75,-0.3853759765625,-0.9437255859375,0.0531005859375
1698923879903.0,-0.389892578125,-0.9417724609375,0.053955078125
1698923879934.25,-0.380126953125,-0.9197998046875,0.065673828125
1698923879965.5,-0.3690185546875,-0.909423828125,0.061279296875
1698923879996.75,-0.359375,-0.920166015625,0.064697265625
1698923880028.0,-0.3514404296875,-0.9300537109375,0.0811767578125
1698923880059.25,-0.341552734375,-0.91552734375,0.0946044921875
1698923880090.5,-0.33544921875,-0.9095458984375,0.11279296875
1698923880121.75,-0.334228515625,-0.9366455078125,0.13671875
1698923880153.0,-0.3209228515625,-0.9476318359375,0.1649169921875
