ts(msec),PPG
1698923878020.0803,21368.0
1698923878040.576,21371.0
1698923878061.0715,21366.0
1698923878081.5671,21370.0
1698923878102.063,21367.0
1698923878122.5586,21363.0
1698923878143.0542,21364.0
1698923878163.5498,21361.0
1698923878184.0454,21362.0
1698923878204.541,21355.0
1698923878225.0366,21365.0
1698923878245.5325,21372.0
1698923878266.028,21365.0
1698923878286.5237,21371.0
1698923878307.0193,21376.0
1698923878327.515,21387.0
1698923878348.0105,21381.0
1698923878368.5063,21383.0
1698923878389.002,21380.0
1698923878409.4976,21400.0
1698923878429.9932,21400.0
1698923878450.4888,21407.0
1698923878470.9844,21415.0
1698923878491.4802,21420.0
1698923878511.9758,21419.0
1698923878532.4714,21424.0
1698923878552.967,21430.0
1698923878573.4626,21428.0
1698923878593.9585,21430.0
1698923878614.454,21424.0
1698923878634.9497,21427.0
1698923878655.4453,21430.0
1698923878675.941,21421.0
1698923878696.4363,21411.0
1698923878716.932,21414.0
1698923878737.4275,21421.0
1698923878757.9236,21419.0
1698923878778.4192,21423.0
1698923878798.9148,21422.0
1698923878819.4104,21416.0
1698923878839.906,21409.0
1698923878860.4016,21406.0
1698923878880.8977,21410.0
1698923878901.393,21411.0
1698923878921.889,21412.0
1698923878942.3845,21411.0
1698923878962.88,21411.0
1698923878983.3755,21416.0
1698923879003.871,21417.0
1698923879024.367,21409.0
1698923879044.8623,21411.0
1698923879065.3582,21418.0
1698923879085.8538,21409.0
1698923879106.3494,21413.0
1698923879126.845,21423.0
1698923879147.3408,21418.0
1698923879167.8364,21422.0
1698923879188.332,21424.0
1698923879208.8276,21424.0
1698923879229.3232,21433.0
1698923879249.8188,21426.0
1698923879270.3147,21433.0
1698923879290.8103,21432.0
1698923879311.306,21444.0
1698923879331.8015,21436.0
1698923879352.297,21440.0
1698923879372.7927,21448.0
1698923879393.2883,21451.0
1698923879413.7842,21448.0
1698923879434.2798,21454.0
1698923879454.7754,21465.0
1698923879475.271,21472.0
1698923879495.7666,21471.0
