timestamp,hr,conf
1698420068.704,0,67
1698420069.57,76,11
1698420070.47,76,9
1698420071.369,74,40
1698420072.235,74,32
1698420073.134,77,60
1698420074.067,79,61
1698420074.933,80,68
1698420075.833,82,61
1698420077.642,83,42
1698420078.57,83,0
