ts,alpha,beta,gamma,acc,heading
1698420073172.0,358.2757704906921,28.719186314745897,6.7279142822435345,-1.0,
1698420073188.0,358.468046966948,28.175925939549803,6.18651397624318,45.77096939086914,138.61947631835938
1698420073206.0,358.69975268245827,27.63228955831123,5.597942522360198,45.77096939086914,138.61947631835938
1698420073223.0,359.1405453529725,27.020287443016173,4.867237446844779,45.77096939086914,138.61947631835938
1698420073239.0,359.47259452847953,26.57214653696831,4.538209850279583,45.77096939086914,138.61947631835938
1698420073256.0,359.76272626961253,26.167756594270774,4.403100078262478,45.77096939086914,138.61947631835938
1698420073273.0,0.03820567017667629,25.800049435696387,4.51366220534256,45.77096939086914,138.61947631835938
1698420073289.0,359.98737611511797,25.505641305950284,4.702030952881312,45.77096939086914,137.5315399169922
1698420073306.0,359.62915022932503,25.137167105976843,5.121041490522549,45.77096939086914,137.5315399169922
1698420073322.0,358.93347722687884,24.578224994697283,5.892408399659373,45.77096939086914,137.5315399169922
1698420073340.0,358.5330139731266,24.225924099962477,6.389845683207632,45.77096939086914,137.5315399169922
1698420073356.0,358.32491868583884,24.008001494635486,6.686449326301312,45.77096939086914,138.7205352783203
1698420073373.0,358.2413208019811,23.886997343691508,6.8724671640342185,45.77096939086914,138.7205352783203
1698420073390.0,358.23142634435254,23.85455122445287,6.93829033103159,45.77096939086914,138.7205352783203
1698420073406.0,358.2230478177308,23.88515936184899,6.959735538497406,45.77096939086914,138.7205352783203
1698420073423.0,358.1690470485585,24.073730440366063,6.991638070669038,45.77096939086914,138.7205352783203
1698420073439.0,358.1276819397797,24.267683555315905,7.014388748629275,45.77096939086914,138.7205352783203
1698420073456.0,358.0929742716658,24.394926647312662,7.030468097481956,45.77096939086914,138.7205352783203
1698420073472.0,358.04106801849855,24.388260558087815,7.0427063035014426,45.77096939086914,138.7205352783203
1698420073489.0,359.4275168801037,21.350131975760196,3.401228637750216,45.77096939086914,138.7205352783203
1698420073506.0,359.34315476727977,21.348068182731254,3.5635996899857325,45.77096939086914,138.7205352783203
1698420073531.0,359.20923585315967,21.46093467696179,3.8816226801608793,45.77096939086914,138.7205352783203
1698420073539.0,359.1448730777459,21.603796565922764,4.049507149007403,45.77096939086914,138.7205352783203
1698420073575.0,359.15313981647324,21.587565016182324,3.925576742612762,45.77096939086914,138.7205352783203
1698420073577.0,359.1425259609649,21.63580788960895,3.9264340824902235,45.77096939086914,138.7205352783203
1698420073589.0,359.1258337661447,21.66159806709222,3.913580132159269,45.77096939086914,138.7205352783203
1698420073606.0,359.098592871712,21.690237806664243,3.9125975917556333,45.77096939086914,138.7205352783203
1698420073622.0,359.0626114916237,21.747190216808033,3.96159146244819,45.77096939086914,138.7205352783203
1698420073639.0,359.0565227477547,21.742586311515172,4.025048812882069,45.77096939086914,138.7205352783203
1698420073656.0,359.0514837442529,21.685231508465318,4.055850090795148,45.77096939086914,138.7205352783203
1698420073674.0,359.1772175200897,21.55501649156348,4.040197856330128,45.77096939086914,138.7205352783203
1698420073689.0,359.2274890325321,21.480743329113317,4.096491422899884,45.77096939086914,138.7205352783203
1698420073706.0,359.15211792983587,21.484775849598936,4.21148665338972,45.77096939086914,138.7205352783203
1698420073722.0,359.0500273807469,21.828461996148285,4.338599371024634,45.77096939086914,138.7205352783203
1698420073739.0,358.95468577493904,22.365563093763356,4.330788917988013,45.77096939086914,138.7205352783203
1698420073755.0,358.94845089644247,22.852042487625646,4.314225585403256,45.77096939086914,138.7205352783203
1698420073772.0,359.5625736065445,23.213794780629872,4.140768209157755,45.77096939086914,138.7205352783203
1698420073789.0,359.9608970024386,23.386939647014586,3.9355506374131917,45.77096939086914,138.7205352783203
1698420073806.0,0.20575812973223462,23.503697812266708,3.5212637546902723,45.77096939086914,138.7205352783203
1698420073823.0,0.47582641179820206,23.369897786520127,2.9798778749133623,35.70159912109375,137.5680389404297
1698420073839.0,0.5715204992117979,23.005366734833423,2.8093737412476303,35.70159912109375,137.5680389404297
1698420073856.0,0.48726963591468736,22.191424934923624,3.022665989561881,35.70159912109375,137.5680389404297
1698420073873.0,0.2400820903106134,21.48762410861953,3.388379120058142,35.70159912109375,137.5680389404297
1698420073890.0,359.900235448309,20.872549364351734,3.750272687664599,35.70159912109375,137.5680389404297
1698420073906.0,359.43516474052683,20.31477864863551,4.061547866509691,35.70159912109375,137.5680389404297
1698420073923.0,359.0794864037685,20.146676780339547,3.9386587870259353,35.70159912109375,138.70530700683594
1698420073939.0,358.5952815849919,20.12833681991535,3.702541779955428,35.70159912109375,138.70530700683594
1698420073956.0,357.9678002892943,20.023976280904854,3.658565214890245,35.70159912109375,138.70530700683594
1698420073973.0,357.5092246447267,19.921917887959697,3.7338923680410043,35.70159912109375,140.01531982421875
1698420073989.0,357.08936508091966,19.801599502008692,3.869310620494331,35.70159912109375,140.01531982421875
1698420074006.0,356.64572527275885,19.516252481120272,4.155676288831532,35.70159912109375,141.093994140625
1698420074023.0,356.40249605424117,19.16212091387528,4.399568740861263,35.70159912109375,141.093994140625
1698420074040.0,356.22373074144815,18.921248682319927,4.427664096789483,35.70159912109375,141.093994140625
1698420074056.0,356.0854748697894,18.913755675507307,4.289450479076492,35.70159912109375,141.093994140625
1698420074073.0,356.0316777265305,19.122129113126167,4.216677998314658,35.70159912109375,141.093994140625
