timestamp,magnRawx,magnRawy,magnRawz
1698420068.041,-269,374,486
1698420068.118,-262,362,488
1698420068.198,-270,372,488
1698420068.28,-266,377,493
1698420068.358,-259,373,493
1698420068.438,-271,367,489
1698420068.519,-262,376,492
1698420068.598,-262,366,494
1698420068.679,-266,370,501
1698420068.759,-253,374,497
1698420068.841,-256,367,483
1698420068.918,-265,378,484
1698420068.998,-267,363,496
1698420069.079,-267,371,498
1698420069.158,-259,371,497
1698420069.238,-267,369,491
1698420069.318,-265,363,491
1698420069.398,-258,373,507
1698420069.479,-258,374,493
1698420069.558,-263,374,490
1698420069.638,-259,372,492
1698420069.719,-258,371,483
1698420069.798,-262,374,487
1698420069.878,-271,370,493
1698420069.958,-265,374,494
1698420070.038,-267,363,492
1698420070.118,-262,367,494
1698420070.198,-256,366,493
1698420070.278,-263,366,496
1698420070.358,-263,372,481
1698420070.438,-271,368,499
1698420070.518,-269,350,487
1698420070.598,-270,363,487
1698420070.678,-268,366,488
1698420070.758,-273,364,495
1698420070.838,-264,364,499
1698420070.918,-262,355,492
1698420070.998,-267,364,488
1698420071.078,-279,368,491
1698420071.158,-272,360,496
1698420071.238,-263,369,496
1698420071.318,-269,357,492
1698420071.398,-266,371,490
1698420071.478,-264,367,490
1698420071.558,-267,366,485
1698420071.638,-271,362,483
1698420071.718,-260,370,481
1698420071.798,-268,359,471
1698420071.878,-257,367,481
1698420071.958,-268,375,483
1698420072.038,-255,365,483
1698420072.118,-261,359,482
1698420072.198,-258,373,477
1698420072.278,-252,376,481
1698420072.358,-256,381,485
1698420072.438,-249,369,476
1698420072.518,-249,385,487
1698420072.601,-249,379,491
1698420072.678,-247,385,494
1698420072.758,-234,375,501
1698420072.838,-235,394,491
1698420072.918,-224,388,485
1698420072.998,-200,393,477
1698420073.078,-200,396,459
1698420073.158,-192,388,463
1698420073.238,-201,388,462
1698420073.318,-198,371,461
1698420073.4,-191,364,458
1698420073.477,-200,374,465
1698420073.558,-209,368,478
1698420073.637,-195,380,470
1698420073.717,-212,364,466
1698420073.8,-201,372,463
1698420073.877,-193,396,454
1698420073.957,-205,384,446
1698420074.038,-200,399,459
1698420074.117,-215,381,464
1698420074.2,-220,376,473
1698420074.278,-232,397,485
1698420074.357,-238,383,486
1698420074.437,-249,376,498
1698420074.518,-226,381,502
1698420074.6,-226,380,500
1698420074.677,-204,416,492
1698420074.758,-187,426,476
1698420074.837,-195,429,471
1698420074.917,-193,426,477
1698420075.0,-181,433,477
1698420075.077,-176,444,487
1698420075.157,-159,459,495
1698420075.237,-185,453,507
1698420075.317,-203,403,532
1698420075.4,-186,432,525
1698420075.477,-171,442,520
1698420075.557,-151,446,504
1698420075.637,-142,465,496
1698420075.717,-151,459,496
1698420075.8,-142,472,483
1698420075.877,-143,462,487
1698420075.957,-155,463,501
1698420076.037,-187,455,512
1698420076.117,-227,423,526
1698420076.2,-241,415,531
1698420076.277,-235,419,530
1698420076.357,-222,422,519
1698420076.437,-207,440,514
1698420076.517,-182,458,497
1698420076.6,-182,452,499
1698420076.677,-183,469,498
1698420076.757,-183,459,505
1698420076.837,-188,440,514
1698420076.917,-202,435,528
1698420076.999,-208,426,535
1698420077.077,-224,401,547
1698420077.158,-224,371,553
1698420077.237,-240,374,546
1698420077.317,-220,391,531
1698420077.4,-215,401,530
1698420077.477,-200,408,514
1698420077.557,-215,422,519
1698420077.64,-206,424,496
1698420077.717,-210,424,503
1698420077.874,-223,425,502
1698420077.88,-238,413,508
1698420078.114,-247,406,521
1698420078.12,-276,383,516
1698420078.206,-286,381,521
1698420078.277,-284,386,512
1698420078.357,-277,381,526
1698420078.438,-275,368,524
1698420078.568,-282,366,527
1698420078.653,-290,356,527
1698420078.677,-290,360,536
1698420078.757,-303,374,532
1698420078.839,-300,356,521
1698420078.917,-301,366,525
1698420078.999,-289,371,525
1698420079.077,-306,363,520
1698420079.157,-301,357,522
1698420079.238,-311,351,522
1698420079.317,-309,356,523
1698420079.399,-316,359,527
1698420079.476,-303,361,512
1698420079.557,-309,355,523
1698420079.638,-312,354,520
1698420079.716,-300,347,518
1698420079.797,-308,345,526
1698420079.876,-311,354,524
1698420079.956,-302,345,513
1698420080.038,-316,353,520
1698420080.116,-312,346,531
1698420080.196,-313,346,523
1698420080.277,-312,349,510
1698420080.356,-307,346,518
1698420080.437,-320,352,514
1698420080.517,-313,344,513
