timestamp,accGx,accGy,accGz
1698924219.0288148,0.2337646484375,-0.8970947265625,0.3765869140625
1698924219.0600653,0.2479248046875,-0.903564453125,0.3739013671875
1698924219.0913157,0.2633056640625,-0.8912353515625,0.39208984375
1698924219.1225662,0.266357421875,-0.876220703125,0.4088134765625
1698924219.153817,0.2628173828125,-0.871826171875,0.4151611328125
1698924219.1850672,0.26513671875,-0.8538818359375,0.441162109375
1698924219.2163177,0.27001953125,-0.826904296875,0.475341796875
1698924219.2475681,0.2734375,-0.819580078125,0.484619140625
1698924219.2788188,0.2747802734375,-0.834716796875,0.47119140625
1698924219.310069,0.279052734375,-0.840576171875,0.4666748046875
1698924219.3413198,0.285888671875,-0.8402099609375,0.4669189453125
1698924219.3725703,0.2864990234375,-0.8463134765625,0.4583740234375
1698924219.4038208,0.284912109375,-0.8436279296875,0.4583740234375
1698924219.4350712,0.2850341796875,-0.834716796875,0.4676513671875
1698924219.4663217,0.2862548828125,-0.8360595703125,0.47216796875
1698924219.4975724,0.2886962890625,-0.841064453125,0.4698486328125
1698924219.528823,0.2882080078125,-0.8377685546875,0.4656982421875
1698924219.5600734,0.2857666015625,-0.8353271484375,0.4654541015625
1698924219.591324,0.2818603515625,-0.8431396484375,0.459716796875
1698924219.6225746,0.279541015625,-0.8458251953125,0.4539794921875
1698924219.653825,0.2838134765625,-0.8353271484375,0.45751953125
1698924219.6850755,0.2957763671875,-0.826171875,0.4671630859375
1698924219.716326,0.308349609375,-0.824951171875,0.4739990234375
1698924219.747577,0.3121337890625,-0.8306884765625,0.468994140625
1698924219.7788272,0.312255859375,-0.8341064453125,0.4625244140625
1698924219.8100777,0.3165283203125,-0.829345703125,0.46630859375
1698924219.841328,0.3206787109375,-0.8277587890625,0.4739990234375
1698924219.8725786,0.3199462890625,-0.827392578125,0.4776611328125
1698924219.903829,0.315185546875,-0.8271484375,0.4747314453125
1698924219.9350796,0.3111572265625,-0.82958984375,0.470458984375
1698924219.9663303,0.3121337890625,-0.826904296875,0.473388671875
1698924219.9975808,0.310546875,-0.82470703125,0.4744873046875
1698924220.0288312,0.307373046875,-0.8287353515625,0.4713134765625
1698924220.0600817,0.307373046875,-0.8280029296875,0.4725341796875
1698924220.0913324,0.306640625,-0.8275146484375,0.4761962890625
1698924220.1225827,0.3050537109375,-0.8355712890625,0.4749755859375
1698924220.1538332,0.3079833984375,-0.842529296875,0.470947265625
1698924220.1850834,0.30712890625,-0.8399658203125,0.45751953125
1698924220.2163346,0.2996826171875,-0.8455810546875,0.4503173828125
1698924220.247585,0.2957763671875,-0.8642578125,0.46875
1698924220.2788355,0.292724609375,-0.8909912109375,0.4820556640625
1698924220.310086,0.283447265625,-0.9127197265625,0.49169921875
1698924220.3413365,0.264892578125,-0.8951416015625,0.4940185546875
1698924220.372587,0.2164306640625,-0.9127197265625,0.4456787109375
1698924220.4038374,0.1246337890625,-1.0699462890625,0.408447265625
1698924220.435088,0.06396484375,-1.2354736328125,0.416259765625
1698924220.4663386,0.0792236328125,-1.1683349609375,0.398681640625
1698924220.497589,0.0721435546875,-1.0595703125,0.363525390625
1698924220.5288396,0.025634765625,-1.0751953125,0.3426513671875
1698924220.56009,0.00830078125,-1.034423828125,0.3359375
1698924220.5913405,0.0045166015625,-0.9566650390625,0.333251953125
1698924220.622591,-0.011474609375,-0.9293212890625,0.3201904296875
1698924220.6538415,-0.0322265625,-0.9014892578125,0.3050537109375
1698924220.6850922,-0.06005859375,-0.8486328125,0.3001708984375
1698924220.7163427,-0.095947265625,-0.8096923828125,0.3018798828125
1698924220.7475932,-0.1353759765625,-0.7911376953125,0.3004150390625
1698924220.7788436,-0.1710205078125,-0.76904296875,0.314697265625
1698924220.8100944,-0.1954345703125,-0.72705078125,0.3592529296875
1698924220.8413448,-0.2254638671875,-0.7176513671875,0.4044189453125
1698924220.8725953,-0.26123046875,-0.7447509765625,0.4193115234375
1698924220.903846,-0.2901611328125,-0.7421875,0.4312744140625
1698924220.9350965,-0.3052978515625,-0.7181396484375,0.4569091796875
1698924220.966347,-0.3160400390625,-0.7239990234375,0.47119140625
1698924220.9975975,-0.3306884765625,-0.754638671875,0.4798583984375
1698924221.028848,-0.3402099609375,-0.7568359375,0.478515625
1698924221.0600984,-0.3443603515625,-0.7523193359375,0.4656982421875
1698924221.091349,-0.3436279296875,-0.763427734375,0.46533203125
1698924221.1225994,-0.3450927734375,-0.7623291015625,0.4710693359375
1698924221.15385,-0.3594970703125,-0.759033203125,0.476806640625
1698924221.1851006,-0.375732421875,-0.750244140625,0.487548828125
1698924221.216351,-0.383056640625,-0.7412109375,0.4871826171875
1698924221.2476015,-0.3876953125,-0.7484130859375,0.4808349609375
1698924221.278852,-0.3905029296875,-0.7431640625,0.481689453125
1698924221.3101022,-0.396240234375,-0.7330322265625,0.4732666015625
1698924221.341353,-0.39990234375,-0.73876953125,0.46337890625
1698924221.3726037,-0.392333984375,-0.7393798828125,0.46728515625
1698924221.4038541,-0.3927001953125,-0.7420654296875,0.466796875
1698924221.4351048,-0.402099609375,-0.7471923828125,0.4566650390625
1698924221.4663553,-0.4031982421875,-0.7459716796875,0.4609375
1698924221.4976058,-0.41064453125,-0.75634765625,0.467041015625
1698924221.5288563,-0.421630859375,-0.7706298828125,0.4632568359375
1698924221.5601068,-0.4232177734375,-0.7763671875,0.46826171875
1698924221.5913572,-0.4306640625,-0.7779541015625,0.4779052734375
1698924221.622608,-0.43115234375,-0.76806640625,0.4857177734375
1698924221.6538584,-0.4205322265625,-0.7392578125,0.481201171875
1698924221.685109,-0.4197998046875,-0.7177734375,0.46337890625
1698924221.7163594,-0.421875,-0.713134765625,0.451904296875
1698924221.74761,-0.42431640625,-0.7232666015625,0.4447021484375
1698924221.7788603,-0.4359130859375,-0.73583984375,0.4447021484375
1698924221.8101108,-0.444580078125,-0.7244873046875,0.4541015625
1698924221.8413615,-0.4520263671875,-0.7227783203125,0.4588623046875
1698924221.872612,-0.4573974609375,-0.73193359375,0.4609375
1698924221.9038622,-0.445556640625,-0.7305908203125,0.4674072265625
1698924221.935113,-0.4283447265625,-0.73828125,0.468994140625
1698924221.9663634,-0.421630859375,-0.7344970703125,0.464111328125
1698924221.997614,-0.41845703125,-0.7235107421875,0.4698486328125
1698924222.0288644,-0.4219970703125,-0.733154296875,0.4757080078125
1698924222.060115,-0.4281005859375,-0.73876953125,0.4754638671875
1698924222.0913656,-0.43115234375,-0.7384033203125,0.4735107421875
1698924222.1226163,-0.4315185546875,-0.7430419921875,0.4652099609375
1698924222.1538668,-0.4305419921875,-0.7354736328125,0.4637451171875
1698924222.1851172,-0.4322509765625,-0.705078125,0.47265625
1698924222.2163677,-0.4263916015625,-0.700439453125,0.471435546875
1698924222.2476182,-0.4227294921875,-0.7371826171875,0.46337890625
1698924222.278869,-0.4183349609375,-0.75146484375,0.469970703125
1698924222.3101194,-0.4114990234375,-0.74755859375,0.482666015625
1698924222.34137,-0.414794921875,-0.75244140625,0.478515625
1698924222.3726203,-0.43017578125,-0.74609375,0.4659423828125
1698924222.4038708,-0.4384765625,-0.729248046875,0.4698486328125
1698924222.435121,-0.4317626953125,-0.7320556640625,0.45947265625
1698924222.4663718,-0.4261474609375,-0.7545166015625,0.4345703125
1698924222.4976223,-0.42138671875,-0.7640380859375,0.4417724609375
1698924222.5288727,-0.420166015625,-0.7576904296875,0.46630859375
1698924222.5601234,-0.427978515625,-0.747314453125,0.4683837890625
1698924222.591374,-0.4296875,-0.738037109375,0.4503173828125
1698924222.6226244,-0.4205322265625,-0.7459716796875,0.4385986328125
1698924222.653875,-0.41259765625,-0.7679443359375,0.44482421875
1698924222.6851256,-0.4090576171875,-0.7701416015625,0.4542236328125
1698924222.716376,-0.41015625,-0.7586669921875,0.450439453125
1698924222.7476265,-0.4124755859375,-0.7530517578125,0.444580078125
1698924222.7788773,-0.412841796875,-0.7554931640625,0.446533203125
1698924222.8101277,-0.415283203125,-0.7607421875,0.45068359375
1698924222.8413782,-0.4208984375,-0.760009765625,0.453369140625
1698924222.872629,-0.424072265625,-0.7486572265625,0.456787109375
1698924222.9038792,-0.4239501953125,-0.7423095703125,0.4625244140625
1698924222.9351296,-0.42626953125,-0.7486572265625,0.4586181640625
1698924222.96638,-0.4200439453125,-0.7408447265625,0.4534912109375
