timestamp,hr,conf
1698924219.668,0,28
1698924220.576,0,50
1698924221.476,0,48
1698924222.38,0,30
1698924223.317,0,63
1698924224.187,0,75
1698924225.058,0,81
1698924225.995,0,27
1698924226.765,87,27
1698924227.669,87,80
1698924228.575,87,100
1698924229.476,87,0
1698924233.895,89,72
1698924234.798,89,61
1698924235.669,89,62
