timestamp,accGGx,accGGy,accGGz
1698924231.289,0.252,0.993,0.498
1698924231.367,0.228,0.877,0.508
1698924231.447,0.203,0.846,0.478
1698924231.527,0.209,0.846,0.435
1698924231.607,0.254,0.828,0.408
1698924231.687,0.3,0.862,0.448
1698924231.767,0.292,0.943,0.469
1698924231.847,0.265,0.935,0.475
1698924231.927,0.268,0.902,0.531
1698924232.007,0.271,0.895,0.571
1698924232.087,0.237,0.885,0.536
1698924232.167,0.199,0.857,0.513
1698924232.247,0.161,0.831,0.501
1698924232.327,0.115,0.802,0.502
1698924232.407,0.066,0.823,0.542
1698924232.489,-0.007,0.881,0.587
1698924232.567,-0.102,0.904,0.594
1698924232.647,-0.149,0.868,0.583
1698924232.729,-0.163,0.768,0.567
1698924232.807,-0.175,0.721,0.538
1698924232.887,-0.155,0.74,0.516
1698924232.967,-0.148,0.772,0.506
1698924233.047,-0.144,0.788,0.506
1698924233.127,-0.14,0.79,0.528
1698924233.207,-0.16,0.834,0.566
1698924233.287,-0.171,0.889,0.641
1698924233.367,-0.169,0.939,0.723
1698924233.446,-0.145,0.972,0.78
1698924233.526,-0.091,0.949,0.816
1698924233.607,0.014,0.932,0.823
1698924233.686,0.126,0.921,0.772
1698924233.767,0.161,0.828,0.549
1698924233.847,0.24,0.757,0.456
1698924233.926,0.329,0.749,0.46
1698924234.007,0.383,0.802,0.556
1698924234.087,0.385,0.812,0.608
1698924234.168,0.368,0.773,0.556
1698924234.246,0.333,0.719,0.509
1698924234.329,0.259,0.698,0.521
1698924234.406,0.144,0.85,0.651
1698924234.486,0.053,0.886,0.758
1698924234.567,0.014,0.791,0.751
1698924234.646,0.003,0.779,0.729
1698924234.726,0.021,0.751,0.711
1698924234.807,0.014,0.779,0.689
1698924234.886,-0.004,0.804,0.681
1698924234.966,0.001,0.775,0.681
1698924235.047,0.005,0.762,0.688
1698924235.126,0.007,0.759,0.685
1698924235.206,0.005,0.764,0.672
1698924235.287,0.001,0.77,0.671
1698924235.366,0.0,0.773,0.671
1698924235.446,-0.005,0.784,0.667
1698924235.526,-0.011,0.794,0.656
1698924235.607,0.012,0.726,0.633
1698924235.686,0.025,0.68,0.632
1698924235.769,0.009,0.759,0.664
1698924235.846,0.004,0.77,0.679
1698924235.926,-0.002,0.762,0.681
1698924236.007,0.001,0.764,0.676
