timestamp,steps
1698924626.068,4373
1698924627.107,4374
1698924627.59,4375
1698924627.908,4376
1698924628.227,4377
1698924629.027,4378
1698924629.907,4379
1698924631.03,4380
1698924631.909,4381
1698924632.787,4382
1698924633.698,4383
1698924633.907,4384
1698924634.786,4385
1698924635.666,4386
1698924636.226,4387
1698924636.706,4388
1698924644.385,4394
1698924644.785,4395
