timestamp,magnRawx,magnRawy,magnRawz
1698744354.043,-173,724,138
1698744354.124,-170,732,137
1698744354.203,-179,735,132
1698744354.287,-177,729,144
1698744354.364,-171,734,152
1698744354.443,-183,747,153
1698744354.523,-174,736,147
1698744354.603,-168,741,149
1698744354.683,-176,745,151
1698744354.763,-179,747,140
1698744354.843,-171,742,146
1698744354.923,-177,741,141
1698744355.003,-171,743,148
1698744355.083,-172,739,139
1698744355.163,-175,740,143
1698744355.243,-171,741,150
1698744355.323,-170,738,138
1698744355.403,-174,736,142
1698744355.483,-169,749,135
1698744355.563,-181,734,147
1698744355.643,-178,737,146
1698744355.723,-185,746,138
1698744355.803,-171,735,143
1698744355.883,-171,736,150
1698744355.963,-171,736,144
1698744356.043,-176,739,136
1698744356.123,-169,753,142
1698744356.203,-177,741,143
1698744356.283,-206,746,143
1698744356.363,-249,756,156
1698744356.443,-298,795,178
1698744356.523,-345,771,207
1698744356.603,-366,796,257
1698744356.683,-370,788,285
1698744356.763,-400,772,284
1698744356.843,-403,751,293
1698744356.923,-412,735,300
1698744357.003,-418,721,296
1698744357.083,-425,724,283
1698744357.163,-419,723,293
1698744357.243,-412,730,296
1698744357.323,-419,711,279
1698744357.403,-433,715,296
1698744357.485,-428,717,295
1698744357.563,-438,713,292
1698744357.643,-432,717,292
1698744357.723,-432,722,289
1698744357.803,-422,708,297
1698744357.885,-423,719,302
1698744357.963,-433,712,291
1698744358.043,-423,723,298
1698744358.123,-420,718,289
1698744358.203,-420,715,301
1698744358.286,-416,728,287
1698744358.363,-408,726,292
1698744358.443,-423,728,299
1698744358.522,-414,733,287
1698744358.602,-406,736,301
1698744358.685,-413,740,291
1698744358.762,-407,733,297
1698744358.842,-404,758,305
1698744358.923,-409,756,294
1698744359.002,-407,754,296
1698744359.085,-406,759,306
1698744359.163,-400,751,309
1698744359.242,-382,764,303
1698744359.322,-369,783,293
1698744359.403,-325,823,303
1698744359.485,-246,858,300
1698744359.562,-131,875,275
1698744359.643,-40,858,263
1698744359.722,35,837,273
1698744359.802,74,803,253
1698744359.885,100,779,251
1698744359.962,93,783,239
1698744360.042,98,779,243
1698744360.123,80,779,228
1698744360.202,66,793,241
1698744360.285,54,805,236
1698744360.362,70,799,236
1698744360.442,87,781,231
1698744360.522,102,782,245
1698744360.602,99,766,235
1698744360.685,91,766,237
1698744360.762,105,764,256
1698744360.843,105,767,235
1698744360.922,98,755,228
1698744361.002,92,767,237
1698744361.086,91,771,246
1698744361.162,84,791,251
1698744361.242,71,806,246
1698744361.322,48,813,262
1698744361.402,33,823,250
1698744361.485,19,847,261
1698744361.562,-7,850,271
1698744361.642,1,852,267
1698744361.722,11,850,282
1698744361.802,10,836,272
1698744361.885,27,837,268
1698744361.962,30,829,270
1698744362.042,32,832,268
1698744362.122,21,819,265
1698744362.202,42,810,246
1698744362.285,52,801,240
1698744362.362,50,800,249
1698744362.442,68,795,241
1698744362.522,56,803,244
1698744362.602,57,784,238
1698744362.684,78,777,230
1698744362.762,75,768,225
1698744362.842,95,757,231
1698744362.922,98,779,240
1698744363.002,89,780,255
1698744363.084,85,783,268
1698744363.162,78,795,274
1698744363.242,63,814,289
1698744363.322,56,826,290
1698744363.402,13,835,296
1698744363.485,3,844,307
1698744363.562,-1,837,313
1698744363.642,-6,835,306
1698744363.724,-18,844,293
1698744363.802,4,835,288
1698744363.884,8,822,293
1698744363.962,34,831,281
1698744364.042,47,816,265
1698744364.124,65,807,264
1698744364.202,65,797,259
1698744364.284,73,782,251
1698744364.362,79,766,248
1698744364.442,76,771,230
1698744364.524,77,764,235
1698744364.602,83,776,236
1698744364.684,70,780,256
1698744364.761,59,787,247
1698744364.841,45,810,256
1698744364.924,33,807,259
1698744365.001,16,814,274
1698744365.084,24,825,277
1698744365.162,12,829,262
1698744365.242,31,811,261
1698744365.323,36,804,261
1698744365.402,59,794,249
1698744365.484,78,756,234
1698744365.561,100,730,254
1698744365.642,117,714,239
1698744365.723,127,704,243
1698744365.801,121,686,242
1698744365.884,130,671,241
1698744365.961,127,655,245
1698744366.041,151,648,262
1698744366.123,152,604,269
1698744366.201,162,591,290
1698744366.284,147,567,305
1698744366.361,136,543,305
1698744366.442,146,535,297
1698744366.522,138,530,312
1698744366.601,140,525,311
1698744366.684,127,532,306
1698744366.761,148,537,319
1698744366.841,139,541,321
1698744366.922,137,569,319
1698744367.001,128,570,344
1698744367.082,133,585,347
1698744367.161,129,619,361
1698744367.241,131,642,364
1698744367.323,125,663,352
1698744367.401,117,663,353
1698744367.481,124,629,355
1698744367.561,109,598,356
1698744367.641,119,578,373
1698744367.722,111,560,374
1698744367.801,104,561,371
1698744367.881,100,579,364
1698744367.961,108,608,369
1698744368.041,122,628,374
1698744368.121,109,643,370
1698744368.201,115,657,370
1698744368.281,94,670,371
1698744368.361,96,673,382
1698744368.441,99,671,365
1698744368.521,110,632,364
1698744368.601,114,589,366
1698744368.681,118,554,360
1698744368.761,116,550,362
1698744368.841,116,553,370
1698744368.921,113,573,370
1698744369.001,104,608,379
1698744369.081,101,637,378
1698744369.161,110,673,381
1698744369.241,91,678,368
1698744369.321,79,685,382
1698744369.401,79,699,377
1698744369.481,88,690,373
1698744369.561,110,662,372
1698744369.641,122,595,365
1698744369.721,136,565,357
1698744369.801,138,538,350
1698744369.881,131,544,356
1698744369.961,125,560,362
1698744370.041,111,552,369
1698744370.12,101,602,376
1698744370.201,79,674,404
1698744370.281,70,699,395
1698744370.361,72,692,391
1698744370.441,84,674,399
1698744370.521,92,640,393
1698744370.601,98,635,384
1698744370.681,100,605,389
1698744370.76,110,569,379
1698744370.84,101,563,397
1698744370.921,97,566,380
1698744371.0,99,587,386
1698744371.08,81,612,396
1698744371.161,88,622,403
1698744371.24,104,636,390
1698744371.32,93,629,401
1698744371.401,108,626,380
1698744371.48,107,629,385
1698744371.56,105,611,375
1698744371.641,121,603,376
1698744371.72,137,589,366
1698744371.8,141,553,361
1698744371.881,133,541,355
1698744371.96,142,536,353
1698744372.04,136,531,352
1698744372.12,137,536,344
1698744372.2,159,554,342
1698744372.28,165,562,327
1698744372.361,172,567,310
1698744372.44,174,571,289
1698744372.52,178,569,272
1698744372.6,179,582,260
1698744372.68,161,609,254
1698744372.76,155,633,228
1698744372.843,143,647,216
1698744372.92,115,672,207
1698744373.0,109,679,210
1698744373.08,117,708,217
1698744373.16,108,732,213
1698744373.24,98,727,207
1698744373.32,97,749,225
1698744373.4,76,763,223
1698744373.48,71,782,218
1698744373.56,52,794,224
1698744373.64,46,810,236
1698744373.72,29,818,237
1698744373.8,40,817,240
1698744373.88,54,809,234
1698744373.96,48,825,249
1698744374.043,46,827,262
1698744374.12,40,854,282
1698744374.2,20,843,322
1698744374.28,-5,848,347
1698744374.36,-38,861,326
1698744374.443,-58,866,311
1698744374.52,-91,875,314
1698744374.6,-110,876,324
1698744374.68,-128,864,349
1698744374.76,-149,880,342
1698744374.842,-170,860,359
1698744374.92,-187,855,355
1698744375.0,-236,868,339
1698744375.08,-292,849,308
1698744375.16,-355,807,297
1698744375.243,-400,772,293
1698744375.32,-439,734,275
1698744375.4,-430,682,249
1698744375.48,-425,672,249
1698744375.56,-450,667,249
1698744375.643,-438,661,249
1698744375.72,-426,662,261
1698744375.8,-439,672,260
1698744375.88,-432,683,249
1698744375.96,-431,681,257
1698744376.042,-435,675,249
1698744376.12,-430,684,259
1698744376.2,-437,684,257
1698744376.28,-433,686,250
1698744376.36,-439,700,253
1698744376.442,-440,692,256
1698744376.519,-426,683,264
1698744376.599,-434,689,257
1698744376.68,-443,680,256
1698744376.759,-436,681,257
1698744376.842,-438,690,262
1698744376.92,-428,672,256
1698744376.999,-438,677,257
1698744377.079,-445,675,263
1698744377.16,-435,678,258
1698744377.242,-426,677,249
1698744377.319,-435,693,263
1698744377.4,-437,701,261
1698744377.479,-438,731,266
