ts(msec),PPG
1698744354005.2893,24778.0
1698744354025.8542,24824.0
1698744354046.4192,24844.0
1698744354066.984,24864.0
1698744354087.549,24866.0
1698744354108.114,24929.0
1698744354128.679,24977.0
1698744354149.244,25050.0
1698744354169.8088,25062.0
1698744354190.3738,25109.0
1698744354210.9387,25201.0
1698744354231.504,25212.0
1698744354252.0688,25271.0
1698744354272.6338,25321.0
1698744354293.1987,25361.0
1698744354313.7637,25410.0
1698744354334.3286,25466.0
1698744354354.8936,25447.0
1698744354375.4585,25412.0
1698744354396.0234,25407.0
1698744354416.5884,25416.0
1698744354437.1533,25395.0
1698744354457.7185,25406.0
1698744354478.2834,25377.0
1698744354498.8484,25383.0
1698744354519.413,25381.0
1698744354539.9785,25399.0
1698744354560.5432,25411.0
1698744354581.1082,25447.0
1698744354601.673,25515.0
1698744354622.238,25593.0
1698744354642.803,25575.0
1698744354663.368,25610.0
1698744354683.9329,25640.0
1698744354704.4978,25621.0
1698744354725.063,25671.0
1698744354745.628,25726.0
1698744354766.1929,25710.0
1698744354786.7578,25739.0
1698744354807.3228,25735.0
1698744354827.8877,25747.0
1698744354848.4526,25732.0
1698744354869.0176,25794.0
1698744354889.5825,25753.0
1698744354910.1477,25760.0
1698744354930.7124,25736.0
1698744354951.277,25718.0
1698744354971.8423,25760.0
1698744354992.4077,25683.0
1698744355012.9724,25711.0
1698744355033.5374,25713.0
1698744355054.1023,25749.0
1698744355074.6672,25753.0
1698744355095.2322,25727.0
1698744355115.797,25741.0
1698744355136.362,25740.0
1698744355156.927,25768.0
1698744355177.492,25794.0
1698744355198.0571,25759.0
1698744355218.622,25790.0
1698744355239.187,25802.0
1698744355259.752,25809.0
1698744355280.317,25818.0
1698744355300.8818,25810.0
1698744355321.4468,25802.0
1698744355342.0117,25813.0
1698744355362.577,25803.0
1698744355383.1416,25854.0
1698744355403.7063,25815.0
1698744355424.2715,25794.0
1698744355444.837,25828.0
1698744355465.4016,25798.0
1698744355485.9666,25830.0
1698744355506.5315,25794.0
1698744355527.0964,25804.0
1698744355547.6614,25797.0
1698744355568.2263,25794.0
1698744355588.7913,25809.0
1698744355609.3562,25736.0
1698744355629.9211,25795.0
1698744355650.486,25763.0
1698744355671.051,25796.0
1698744355691.6162,25790.0
1698744355712.1812,25754.0
1698744355732.746,25759.0
1698744355753.311,25743.0
1698744355773.876,25748.0
1698744355794.441,25706.0
1698744355815.006,25714.0
1698744355835.5708,25755.0
1698744355856.1355,25728.0
1698744355876.7007,25740.0
1698744355897.2656,25724.0
1698744355917.8306,25728.0
1698744355938.3958,25741.0
1698744355958.9607,25713.0
1698744355979.5256,25752.0
1698744356000.0906,25736.0
1698744356020.6555,25737.0
1698744356041.2205,25753.0
1698744356061.7854,25786.0
1698744356082.3503,25754.0
1698744356102.9153,25768.0
1698744356123.4802,25735.0
1698744356144.0452,25775.0
1698744356164.61,25740.0
1698744356185.1753,25701.0
1698744356205.7402,25735.0
1698744356226.3052,25765.0
1698744356246.87,25727.0
1698744356267.435,25727.0
1698744356308.4084,25749.0
1698744356328.817,25724.0
1698744356349.225,25741.0
1698744356369.6333,25697.0
1698744356390.0415,25678.0
1698744356410.45,25675.0
1698744356430.8584,25674.0
1698744356451.2666,25663.0
1698744356471.675,25646.0
1698744356492.0833,25610.0
1698744356512.4917,25642.0
1698744356532.9,25610.0
1698744356553.3083,25603.0
1698744356573.7166,25597.0
1698744356594.125,25618.0
1698744356614.5334,25615.0
1698744356634.9417,25543.0
1698744356655.35,25568.0
1698744356675.7583,25563.0
1698744356696.1667,25561.0
1698744356716.575,25558.0
1698744356736.9834,25575.0
1698744356757.3916,25546.0
1698744356777.8,25550.0
1698744356798.2085,25540.0
1698744356818.6167,25540.0
1698744356839.025,25550.0
1698744356859.433,25543.0
1698744356879.8416,25578.0
1698744356900.25,25544.0
1698744356920.6584,25496.0
1698744356941.067,25483.0
1698744356961.475,25518.0
1698744356981.8833,25563.0
1698744357002.2915,25490.0
1698744357022.7,25526.0
1698744357043.1084,25510.0
1698744357063.5166,25535.0
1698744357083.925,25531.0
1698744357104.3333,25526.0
1698744357124.7417,25542.0
1698744357145.15,25485.0
1698744357165.5583,25500.0
1698744357185.9666,25529.0
1698744357206.375,25507.0
1698744357226.7834,25420.0
1698744357247.1917,25444.0
1698744357267.6,25425.0
1698744357288.0083,25404.0
1698744357308.4167,25395.0
1698744357328.825,25383.0
1698744357349.2334,25400.0
1698744357369.6416,25400.0
1698744357390.05,25370.0
1698744357410.4585,25343.0
1698744357430.8667,25306.0
1698744357451.275,25320.0
1698744357471.683,25370.0
1698744357492.0916,25329.0
1698744357512.5,25323.0
1698744357532.9084,25303.0
1698744357553.317,25340.0
1698744357573.725,25316.0
1698744357594.1333,25303.0
1698744357614.5415,25317.0
1698744357634.95,25312.0
1698744357655.3584,25340.0
1698744357675.7666,25301.0
1698744357696.175,25326.0
1698744357716.5833,25301.0
1698744357736.9917,25301.0
1698744357757.4,25300.0
1698744357777.8083,25338.0
1698744357798.2166,25336.0
1698744357818.625,25288.0
1698744357839.0334,25334.0
1698744357859.4417,25258.0
1698744357879.85,25302.0
1698744357900.2583,25283.0
1698744357920.6667,25291.0
1698744357941.075,25331.0
1698744357961.4834,25253.0
1698744357981.8916,25162.0
1698744358002.3,25094.0
1698744358022.7085,25019.0
1698744358043.1167,24947.0
1698744358063.525,24917.0
1698744358083.933,24815.0
1698744358104.3416,24752.0
1698744358124.75,24730.0
1698744358145.1584,24718.0
1698744358165.567,24648.0
1698744358185.975,24612.0
1698744358206.3833,24605.0
1698744358226.7915,24585.0
1698744358247.2,24587.0
1698744358267.6084,24573.0
1698744358288.0166,24572.0
1698744358308.425,24599.0
1698744358328.8333,24586.0
1698744358349.2417,24606.0
1698744358369.65,24588.0
1698744358390.0583,24587.0
1698744358410.4666,24594.0
1698744358430.875,24621.0
1698744358451.2834,24667.0
1698744358471.6917,24655.0
1698744358492.1,24709.0
1698744358512.5083,24694.0
1698744358532.9167,24708.0
1698744358553.325,24713.0
1698744358573.7334,24715.0
1698744358594.1416,24713.0
1698744358614.55,24722.0
1698744358634.9585,24690.0
1698744358655.3667,24714.0
1698744358675.775,24706.0
1698744358696.183,24726.0
1698744358716.5916,24676.0
1698744358757.4084,24610.0
1698744358777.817,24563.0
1698744358798.225,24554.0
1698744358818.6333,24503.0
1698744358839.0415,24434.0
1698744358859.45,24393.0
1698744358879.8584,24376.0
1698744358900.2666,24357.0
1698744358920.675,24343.0
1698744358941.0833,24331.0
1698744358961.4917,24313.0
1698744358981.9,24359.0
1698744359002.3083,24399.0
1698744359022.7166,24476.0
1698744359043.125,24476.0
1698744359063.5334,24567.0
1698744359083.9417,24591.0
1698744359104.35,24688.0
1698744359124.7583,24711.0
1698744359145.1667,24761.0
1698744359165.575,24844.0
1698744359185.9834,24844.0
1698744359206.3916,24866.0
1698744359226.8,24917.0
1698744359247.2085,24896.0
1698744359267.6167,24957.0
1698744359288.025,24920.0
1698744359308.433,24958.0
1698744359328.8416,24965.0
1698744359349.25,24947.0
1698744359369.6584,24986.0
1698744359390.067,24975.0
1698744359410.475,24975.0
1698744359430.8833,25020.0
1698744359451.2915,25011.0
1698744359471.7,25050.0
1698744359492.1084,25053.0
1698744359512.5166,25095.0
1698744359532.925,25112.0
1698744359553.3333,25081.0
1698744359573.7417,25111.0
1698744359594.15,25081.0
1698744359614.5583,25097.0
1698744359634.9666,25066.0
1698744359655.375,25087.0
1698744359675.7834,25069.0
1698744359696.1917,25075.0
1698744359716.6,25070.0
1698744359737.0083,25094.0
1698744359757.4167,25116.0
1698744359777.825,25141.0
1698744359798.2334,25178.0
1698744359818.6416,25193.0
1698744359839.05,25204.0
1698744359859.4585,25217.0
1698744359879.8667,25243.0
1698744359900.275,25221.0
1698744359920.683,25267.0
1698744359941.0916,25233.0
1698744359961.5,25264.0
1698744359981.9084,25237.0
1698744360002.317,25203.0
1698744360022.725,25178.0
1698744360043.1333,25131.0
1698744360063.5415,25059.0
1698744360083.95,25054.0
1698744360104.3584,24988.0
1698744360124.7666,24994.0
1698744360145.175,24968.0
1698744360165.5833,24939.0
1698744360185.9917,24918.0
1698744360206.4,24900.0
1698744360226.8083,24892.0
1698744360247.2166,24895.0
1698744360267.625,24897.0
1698744360288.0334,24891.0
1698744360308.4417,24893.0
1698744360328.85,24890.0
1698744360349.2583,24880.0
1698744360369.6667,24866.0
1698744360390.075,24842.0
1698744360410.4834,24805.0
1698744360430.8916,24763.0
1698744360451.3,24720.0
1698744360471.7085,24683.0
1698744360492.1167,24646.0
1698744360512.525,24617.0
1698744360532.933,24585.0
1698744360553.3416,24567.0
1698744360573.75,24563.0
1698744360594.1584,24534.0
1698744360614.567,24576.0
1698744360634.975,24591.0
1698744360655.3833,24605.0
1698744360675.7915,24624.0
1698744360696.2,24642.0
1698744360716.6084,24650.0
1698744360737.0166,24650.0
1698744360757.425,24631.0
