timestamp,hr,conf
1698744354.088,0,37
1698744355.02,0,18
1698744355.888,0,44
1698744356.786,0,34
1698744357.653,0,24
1698744358.585,0,23
1698744359.452,0,21
1698744360.351,0,6
1698744361.251,0,10
1698744363.05,0,11
1698744363.887,83,45
1698744364.715,83,60
1698744365.549,85,59
1698744366.381,85,21
1698744367.247,85,5
1698744368.147,85,27
1698744369.013,85,21
1698744369.946,85,0
1698744374.445,86,77
1698744375.276,87,82
1698744377.041,87,60
