ms,x,y,z
1698411998210.0,-235,456,619
1698411998287.0,-232,449,621
1698411998367.0,-247,452,622
1698411998448.0,-228,449,622
1698411998528.0,-249,444,627
1698411998610.0,-248,451,625
1698411998688.0,-244,443,625
1698411998767.0,-236,450,632
1698411998849.0,-240,457,627
1698411998928.0,-238,459,622
1698411999010.0,-244,450,629
1698411999087.0,-234,457,622
1698411999168.0,-232,464,629
1698411999249.0,-252,453,625
1698411999327.0,-242,457,622
1698411999407.0,-241,443,634
1698411999487.0,-247,424,647
1698411999567.0,-257,396,661
1698411999647.0,-252,374,674
1698411999727.0,-262,360,668
1698411999807.0,-258,367,672
1698411999887.0,-260,359,658
1698411999967.0,-252,370,674
1698412000047.0,-244,384,667
1698412000127.0,-255,402,650
1698412000207.0,-253,418,648
1698412000287.0,-267,397,653
1698412000370.0,-267,409,659
1698412000447.0,-263,403,655
1698412000527.0,-261,419,653
1698412000607.0,-257,420,647
1698412000687.0,-267,413,650
1698412000770.0,-278,423,647
1698412000847.0,-278,413,648
1698412000927.0,-285,412,637
1698412001007.0,-283,415,645
1698412001087.0,-282,424,645
1698412001169.0,-291,419,639
1698412001247.0,-299,422,639
1698412001327.0,-300,422,638
1698412001409.0,-300,416,637
1698412001487.0,-298,415,645
1698412001570.0,-297,415,640
1698412001647.0,-291,423,642
1698412001727.0,-294,417,634
1698412001808.0,-297,434,631
1698412001887.0,-299,422,631
1698412001968.0,-288,421,629
1698412002047.0,-300,430,629
1698412002127.0,-298,430,644
1698412002207.0,-299,432,640
1698412002287.0,-294,435,629
1698412002367.0,-308,423,624
1698412002447.0,-304,437,629
1698412002527.0,-303,427,631
1698412002607.0,-314,434,623
1698412002687.0,-315,428,623
1698412002767.0,-313,449,620
1698412002847.0,-325,449,603
1698412002927.0,-331,464,591
1698412003007.0,-346,452,573
