ms,x,y,z
1698921035150.0,297,744,348
1698921035227.0,288,749,337
1698921035307.0,296,750,349
1698921035387.0,297,753,343
1698921035468.0,297,743,345
1698921035551.0,298,751,340
1698921035627.0,285,751,336
1698921035707.0,298,749,339
1698921035787.0,300,751,347
1698921035867.0,293,742,337
1698921035947.0,292,753,343
1698921036028.0,263,762,348
1698921036107.0,265,774,347
1698921036190.0,262,776,339
1698921036267.0,256,781,339
1698921036347.0,274,775,333
1698921036430.0,283,769,336
1698921036507.0,288,751,334
1698921036590.0,290,752,334
1698921036667.0,283,747,338
1698921036747.0,294,756,347
1698921036827.0,292,750,342
1698921036907.0,289,748,333
1698921036990.0,290,750,338
1698921037067.0,293,750,328
1698921037147.0,284,746,329
1698921037227.0,298,761,338
1698921037307.0,292,748,331
1698921037387.0,289,763,336
1698921037467.0,288,750,336
1698921037547.0,285,749,338
1698921037627.0,294,743,343
1698921037707.0,291,748,340
1698921037787.0,298,757,341
1698921037869.0,284,746,344
1698921037947.0,298,758,327
1698921038029.0,287,755,336
1698921038107.0,286,757,349
1698921038187.0,280,761,338
1698921038267.0,286,753,342
1698921038347.0,286,755,347
1698921038429.0,294,758,332
1698921038507.0,297,756,341
1698921038587.0,293,748,340
1698921038668.0,298,748,340
1698921038747.0,294,750,332
1698921038829.0,294,751,337
1698921038907.0,291,753,340
1698921038987.0,290,742,344
1698921039067.0,293,753,338
1698921039147.0,304,743,340
1698921039227.0,293,748,343
1698921039307.0,289,740,343
1698921039386.0,291,748,346
1698921039467.0,295,735,344
1698921039547.0,302,749,340
1698921039626.0,297,745,343
1698921039709.0,302,749,344
1698921039787.0,315,738,350
1698921039869.0,313,735,342
1698921039946.0,315,736,355
1698921040027.0,321,733,355
1698921040106.0,325,736,366
1698921040186.0,316,733,372
1698921040269.0,308,737,369
1698921040346.0,302,752,358
1698921040426.0,280,761,359
1698921040507.0,287,760,360
1698921040586.0,280,752,364
1698921040670.0,283,754,353
1698921040746.0,294,746,342
1698921040826.0,290,715,286
1698921040906.0,272,682,260
1698921040987.0,279,684,274
1698921041066.0,287,735,294
1698921041147.0,291,735,320
1698921041226.0,305,756,345
1698921041309.0,301,742,344
1698921041386.0,305,737,341
1698921041466.0,324,734,344
1698921041546.0,317,728,343
1698921041626.0,301,734,334
1698921041709.0,293,740,348
1698921041786.0,304,741,350
1698921041866.0,297,746,340
1698921041947.0,306,745,334
1698921042026.0,312,743,337
1698921042109.0,308,742,349
1698921042186.0,306,742,336
1698921042266.0,306,740,333
1698921042346.0,292,743,346
1698921042426.0,303,745,352
1698921042507.0,302,744,341
1698921042586.0,291,744,350
1698921042666.0,298,749,347
1698921042746.0,305,735,349
1698921042826.0,312,739,354
1698921042906.0,315,728,347
1698921042987.0,311,732,358
1698921043066.0,304,736,349
1698921043149.0,304,744,351
1698921043226.0,309,754,357
1698921043306.0,302,745,361
1698921043386.0,314,747,352
1698921043466.0,317,734,363
1698921043548.0,312,744,361
1698921043626.0,317,731,353
1698921043706.0,325,731,349
1698921043786.0,318,739,344
1698921043866.0,318,730,345
1698921043946.0,313,730,340
