ts,ppg
1698921023001.9807,14835.0
1698921023022.3809,14836.0
1698921023042.781,14839.0
1698921023063.1812,14811.0
1698921023083.5815,14842.0
1698921023103.9817,14845.0
1698921023124.3818,14847.0
1698921023144.782,14843.0
1698921023165.182,14852.0
1698921023185.5825,14881.0
1698921023205.983,14916.0
1698921023226.3828,14922.0
1698921023246.783,14923.0
1698921023267.183,14918.0
1698921023287.5833,14910.0
1698921023307.9836,14889.0
1698921023328.3838,14876.0
1698921023348.784,14866.0
1698921023369.184,14850.0
1698921023389.5842,14850.0
1698921023409.9844,14853.0
1698921023430.3848,14865.0
1698921023450.785,14877.0
1698921023471.185,14891.0
1698921023491.5852,14897.0
1698921023511.9854,14915.0
1698921023532.3855,14923.0
1698921023552.786,14938.0
1698921023573.186,14948.0
1698921023593.5862,14955.0
1698921023613.9863,14962.0
1698921023634.3865,14975.0
1698921023654.7866,14990.0
1698921023675.187,14998.0
1698921023695.5872,15006.0
1698921023715.9873,15011.0
1698921023736.3877,15018.0
1698921023756.7876,15030.0
1698921023777.188,15038.0
1698921023797.588,15046.0
1698921023817.9883,15053.0
1698921023838.3884,15061.0
1698921023858.7886,15067.0
1698921023879.1887,15074.0
1698921023899.589,15081.0
1698921023919.9893,15083.0
1698921023940.3894,15090.0
1698921023960.7896,15099.0
1698921023981.1897,15099.0
1698921024001.5898,15071.0
1698921024021.9902,15106.0
1698921024042.3904,15107.0
1698921024062.7903,15114.0
1698921024083.191,15119.0
1698921024103.5908,15118.0
1698921024123.9912,15120.0
1698921024144.3914,15127.0
1698921024164.7915,15129.0
1698921024185.1917,15132.0
1698921024205.5918,15132.0
1698921024225.992,15137.0
1698921024246.3923,15136.0
1698921024266.7925,15140.0
1698921024287.1926,15145.0
1698921024307.5928,15152.0
1698921024327.993,15151.0
1698921024348.393,15154.0
1698921024368.7937,15153.0
1698921024389.1936,15161.0
1698921024409.5938,15159.0
1698921024429.994,15162.0
1698921024450.394,15161.0
1698921024470.7944,15169.0
1698921024491.1946,15164.0
1698921024511.5947,15172.0
1698921024531.9949,15171.0
1698921024552.395,15169.0
1698921024572.7952,15173.0
1698921024593.1956,15178.0
1698921024613.5957,15173.0
1698921024633.9958,15177.0
1698921024654.396,15152.0
1698921024674.796,15180.0
1698921024695.1963,15183.0
1698921024715.5967,15184.0
1698921024735.9968,15181.0
1698921024756.397,15184.0
1698921024776.797,15188.0
1698921024797.1973,15189.0
1698921024817.5977,15190.0
1698921024837.9978,15192.0
1698921024858.398,15191.0
1698921024878.798,15191.0
1698921024899.1982,15190.0
1698921024919.5984,15189.0
1698921024939.9988,15190.0
1698921024960.399,15188.0
1698921024980.799,15190.0
1698921025001.1992,15186.0
1698921025021.5994,15184.0
1698921025041.9995,15190.0
1698921025062.4,15155.0
1698921025082.8,15190.0
1698921025103.2002,15186.0
1698921025123.6003,15183.0
1698921025144.0005,15182.0
1698921025164.401,15183.0
1698921025184.801,15181.0
1698921025205.2012,15180.0
1698921025225.6013,15178.0
1698921025246.0017,15175.0
1698921025266.4016,15179.0
1698921025286.802,15176.0
1698921025307.202,15175.0
1698921025327.6023,15172.0
1698921025348.0024,15176.0
1698921025368.4026,15169.0
1698921025388.8027,15173.0
1698921025409.2031,15171.0
1698921025429.6033,15173.0
1698921025450.0034,15172.0
1698921025470.4036,15170.0
1698921025490.8037,15165.0
1698921025511.204,15171.0
1698921025531.6042,15138.0
1698921025552.0044,15163.0
1698921025572.4043,15164.0
1698921025592.8047,15169.0
1698921025613.2048,15167.0
1698921025633.6052,15159.0
1698921025654.0054,15167.0
1698921025674.4055,15162.0
1698921025694.8057,15159.0
1698921025715.2058,15166.0
1698921025735.606,15161.0
1698921025756.0063,15160.0
1698921025776.4065,15160.0
1698921025796.8066,15158.0
1698921025817.2068,15157.0
1698921025837.607,15159.0
1698921025858.007,15152.0
1698921025878.4077,15150.0
1698921025898.8076,15149.0
1698921025919.2078,15153.0
1698921025939.608,15147.0
1698921025960.008,15148.0
1698921025980.4084,15150.0
1698921026000.8086,15168.0
1698921026021.2087,15190.0
1698921026041.609,15213.0
1698921026062.009,15225.0
1698921026082.4092,15226.0
1698921026102.8096,15227.0
1698921026123.2097,15224.0
1698921026143.61,15231.0
1698921026164.01,15221.0
1698921026184.4102,15212.0
1698921026204.8103,15210.0
1698921026225.2107,15211.0
1698921026245.6108,15217.0
1698921026266.011,15223.0
1698921026286.4111,15223.0
1698921026306.8113,15226.0
1698921026327.2117,15234.0
1698921026347.6118,15235.0
1698921026368.012,15232.0
1698921026388.412,15238.0
1698921026408.8125,15230.0
1698921026429.2124,15229.0
1698921026449.6128,15222.0
1698921026470.013,15226.0
1698921026490.413,15216.0
1698921026510.8132,15214.0
1698921026531.2134,15211.0
1698921026551.6135,15215.0
1698921026572.014,15212.0
1698921026592.414,15214.0
1698921026612.8142,15207.0
1698921026633.2144,15208.0
1698921026653.6145,15201.0
