msFromStart,interval,accx,accy,accz,accGx,accGy,accGz,rotRate_alpha,rotRate_beta,rotRate_gamma
1,0.01666666753590107,-0.3946056131608784,-0.11718377940058708,-0.7919739690333605,1.1634322231017054,-5.844844802856445,-8.598176712036132,-3.744788243129714,8.656347820095087,-2.7174714428991438
178,0.01666666753590107,-0.031736725598387416,0.09137947605848312,-0.01145429095029831,-0.5701193068573251,-3.5573350464418527,-9.09811594619751,-4.624023127059823,-0.16730796499912176,-2.0601472706686335
195,0.01666666753590107,-0.010584814639389515,0.07801204496324061,-0.12532090862691403,-0.5493196799347176,-3.5564372208192943,-9.217676391601563,-5.24431614804464,-1.3167800038122992,-3.6617258857463657
211,0.01666666753590107,-0.004609612687304616,0.09976853421926497,-0.15974340271055698,-0.5397428002288565,-3.5209731087282297,-9.25777868488729,-6.844010057798272,1.1861438847559311,-3.9852749349376317
228,0.01666666753590107,0.007512092663161456,0.11247077940404414,-0.24290333195626734,-0.5184943335602059,-3.4917934837341305,-9.348010744476317,-6.923022539890625,3.174787825994405,-3.4829446170042244
245,0.01666666753590107,0.1048055420057848,0.12648907562345266,-0.352993353703618,-0.40806181851811707,-3.464410094507038,-9.464129524993895,-1.021353724920032,2.602865137494561,-2.12452265736965
261,0.01666666753590107,0.12703746675383298,0.1543631709769368,-0.24089199213385581,-0.43245271139834074,-3.3839047714233397,-9.369857834625243,4.064309188257965,0.9530392400586222,-1.8862109539255583
278,0.01666666753590107,0.11838376630749553,0.13802140024602413,-0.19302257197797298,-0.4321534727234393,-3.4024604188114402,-9.321674526214599,5.68306572909828,-1.1310349303245064,-2.200576813777742
294,0.01666666753590107,0.12237988673895597,0.08442541913688183,-0.11932020690739154,-0.4213795287201181,-3.441814524078369,-9.253888691711426,5.486464710254986,0.6673451269599767,-2.1957393322980803
311,0.01666666753590107,0.05886668805368244,0.0374006331115961,0.09299860169291496,-0.4547487143585458,-3.454833287866413,-9.056367054748534,4.545032416195449,2.3512411819147028,-1.56273330155546
328,0.01666666753590107,0.042690008223988114,-0.04117138382196426,0.08130465676784515,-0.4445733573028818,-3.5223198471620676,-9.073725016784667,3.0465360832886064,2.9017164360904726,-2.083011969245486
344,0.01666666753590107,0.06808868990726769,-0.05335749617815017,0.17315934912264347,-0.39234983359072356,-3.505410797937214,-8.994267449188232,1.566479660315212,2.8362533417641314,-1.3726685603044575
361,0.01666666753590107,0.11572879481930284,-0.051210255016386506,0.11788988184332846,-0.32890345306396485,-3.491943413598835,-9.054571403503417,1.5032777854909685,1.9158887661994983,-1.0117067230476235
378,0.01666666753590107,0.1337707205316052,-0.05099222835153341,0.12859656929671764,-0.30511103753354396,-3.4946365982055663,-9.043049308013915,2.909068280958345,0.05970777949653252,-0.8531249917238543
395,0.01666666753590107,0.12057367756720631,-0.021472119356691837,0.21786182968020437,-0.3215712470123544,-3.48236660695821,-8.947131604003905,4.721256846310478,-2.2811534091900287,-0.9327584874221503
