ts,alpha,beta,gamma,acc,heading
1698921028178.0,0.6544695053104012,21.84304754553719,-3.3907974358386053,-1.0,
1698921028195.0,0.5863148498570784,21.753284546653106,-3.3908912177138086,46.31774139404297,125.21701049804688
1698921028211.0,0.5188246604997856,21.667082212288076,-3.3661759389337247,46.31774139404297,125.21701049804688
1698921028228.0,0.44952046088140213,21.563531370433072,-3.3063296009277434,46.31774139404297,125.21701049804688
1698921028245.0,0.3847285777410639,21.47959279515585,-3.221788952086827,46.31774139404297,125.21701049804688
1698921028261.0,0.47362594826473264,21.14951499981312,-3.507120306211769,46.31774139404297,125.21701049804688
1698921028278.0,0.42803354397010596,21.163382833280448,-3.4512544864767656,46.31774139404297,125.21701049804688
1698921028294.0,0.37439360879195577,21.07418388013472,-3.4066631110878065,46.31774139404297,125.21701049804688
1698921028311.0,0.29351987547155867,20.861412886517545,-3.2130250161750786,46.31774139404297,125.21701049804688
1698921028328.0,0.22515314730176098,20.792117845061895,-3.046611439538015,46.31774139404297,125.21701049804688
1698921028344.0,0.15205046655245172,20.610395089265566,-2.875292552887697,46.31774139404297,125.21701049804688
1698921028361.0,0.1146464257299682,20.53975001474324,-2.7752229832728443,46.31774139404297,125.21701049804688
1698921028378.0,0.09553272701531647,20.55791479112413,-2.739629009857673,46.31774139404297,125.21701049804688
1698921028395.0,0.08139917052785824,20.66559306158519,-2.7619673321273703,46.31774139404297,125.21701049804688
1698921028411.0,0.0685008664142967,20.80362310255095,-2.783495838869986,46.31774139404297,125.21701049804688
1698921028428.0,0.07189726930714607,20.86629194061575,-2.8014479497665756,46.31774139404297,125.21701049804688
1698921028445.0,0.09160031209921747,20.939052520321592,-2.7307314125153392,46.31774139404297,125.21701049804688
1698921028461.0,0.10899099270551549,21.00854324194872,-2.6335308224264957,46.31774139404297,125.21701049804688
1698921028478.0,0.14831721779361695,21.095186321984205,-2.6240112648377703,46.31774139404297,125.21701049804688
