timestamp,accGx,accGy,accGz
1698921023.067,-0.47,0.688,-0.534
1698921023.147,-0.469,0.69,-0.528
1698921023.227,-0.468,0.691,-0.525
1698921023.307,-0.468,0.691,-0.525
1698921023.387,-0.47,0.689,-0.526
1698921023.467,-0.471,0.688,-0.526
1698921023.547,-0.477,0.69,-0.529
1698921023.626,-0.483,0.693,-0.532
1698921023.707,-0.485,0.696,-0.534
1698921023.786,-0.484,0.694,-0.532
1698921023.866,-0.483,0.683,-0.53
1698921023.948,-0.485,0.678,-0.528
1698921024.026,-0.483,0.682,-0.531
1698921024.109,-0.479,0.687,-0.532
1698921024.187,-0.479,0.693,-0.531
1698921024.266,-0.491,0.715,-0.538
1698921024.349,-0.516,0.986,-0.528
1698921024.427,-0.404,0.972,-0.562
1698921024.506,-0.255,0.785,-0.587
1698921024.587,-0.122,0.577,-0.607
1698921024.666,-0.008,0.466,-0.642
1698921024.746,0.064,0.45,-0.673
1698921024.826,0.109,0.491,-0.702
1698921024.906,0.152,0.547,-0.721
1698921024.986,0.181,0.574,-0.727
1698921025.066,0.192,0.595,-0.735
1698921025.146,0.184,0.606,-0.761
1698921025.226,0.184,0.611,-0.771
1698921025.306,0.194,0.614,-0.76
1698921025.386,0.198,0.609,-0.755
1698921025.466,0.199,0.603,-0.755
1698921025.546,0.2,0.599,-0.75
1698921025.627,0.201,0.586,-0.744
1698921025.706,0.198,0.578,-0.769
1698921025.787,0.198,0.58,-0.785
1698921025.866,0.214,0.586,-0.775
1698921025.949,0.241,0.6,-0.763
1698921026.026,0.264,0.609,-0.754
1698921026.106,0.297,0.615,-0.754
1698921026.186,0.349,0.614,-0.743
1698921026.266,0.584,0.639,-0.688
1698921026.346,0.602,0.631,-0.636
1698921026.426,0.561,0.678,-0.441
1698921026.506,0.444,0.723,-0.281
1698921026.586,0.311,0.752,-0.326
1698921026.666,0.323,0.766,-0.409
1698921026.746,0.396,0.786,-0.427
1698921026.826,0.464,0.799,-0.368
1698921026.906,0.502,0.795,-0.385
1698921026.986,0.536,0.758,-0.408
1698921027.066,0.55,0.706,-0.425
1698921027.146,0.533,0.677,-0.457
1698921027.226,0.512,0.686,-0.474
1698921027.306,0.496,0.705,-0.488
1698921027.386,0.482,0.694,-0.486
1698921027.466,0.481,0.659,-0.474
1698921027.546,0.493,0.625,-0.461
1698921027.627,0.528,0.591,-0.439
1698921027.706,0.647,0.587,-0.468
1698921027.786,0.818,0.851,-0.708
1698921027.866,0.918,1.088,-0.729
1698921027.946,0.911,0.972,-0.375
1698921028.026,0.839,0.755,-0.134
1698921028.106,0.63,0.707,-0.483
1698921028.186,0.843,0.761,-0.461
1698921028.266,0.944,1.01,-0.026
