timestamp,accGx,accGy,accGz
1698415346.038,-0.445,0.619,-0.636
1698415346.118,-0.447,0.621,-0.637
1698415346.198,-0.456,0.625,-0.633
1698415346.278,-0.45,0.622,-0.639
1698415346.358,-0.445,0.625,-0.643
1698415346.438,-0.449,0.626,-0.636
1698415346.518,-0.451,0.624,-0.629
1698415346.598,-0.455,0.624,-0.628
1698415346.678,-0.452,0.629,-0.627
1698415346.758,-0.411,0.587,-0.682
1698415346.838,-0.389,0.571,-0.702
1698415346.918,-0.423,0.605,-0.658
1698415346.998,-0.44,0.617,-0.645
1698415347.078,-0.447,0.623,-0.64
1698415347.158,-0.447,0.625,-0.632
1698415347.238,-0.448,0.626,-0.621
1698415347.318,-0.485,0.625,-0.528
1698415347.398,-0.501,0.623,-0.49
1698415347.478,-0.47,0.624,-0.56
1698415347.558,-0.459,0.627,-0.594
1698415347.638,-0.459,0.628,-0.614
1698415347.718,-0.46,0.628,-0.62
1698415347.798,-0.458,0.628,-0.62
1698415347.878,-0.429,0.616,-0.675
1698415347.958,-0.415,0.615,-0.7
1698415348.038,-0.432,0.626,-0.659
1698415348.118,-0.44,0.63,-0.635
1698415348.198,-0.446,0.62,-0.615
1698415348.278,-0.444,0.613,-0.614
1698415348.358,-0.458,0.624,-0.618
1698415348.438,-0.471,0.63,-0.618
1698415348.518,-0.461,0.627,-0.62
1698415348.598,-0.458,0.627,-0.616
1698415348.678,-0.459,0.632,-0.615
1698415348.758,-0.458,0.639,-0.617
1698415348.838,-0.458,0.636,-0.617
1698415348.918,-0.509,0.609,-0.671
1698415348.998,-0.53,0.599,-0.695
1698415349.078,-0.488,0.615,-0.654
1698415349.158,-0.468,0.621,-0.635
1698415349.238,-0.465,0.621,-0.622
1698415349.318,-0.464,0.625,-0.615
1698415349.398,-0.458,0.631,-0.613
1698415349.478,-0.417,0.603,-0.627
1698415349.557,-0.4,0.584,-0.634
1698415349.637,-0.428,0.603,-0.627
1698415349.718,-0.44,0.615,-0.623
1698415349.797,-0.446,0.625,-0.622
1698415349.877,-0.443,0.631,-0.623
1698415349.958,-0.438,0.604,-0.632
1698415350.038,-0.44,0.589,-0.637
1698415350.117,-0.444,0.611,-0.63
1698415350.198,-0.448,0.62,-0.624
1698415350.277,-0.448,0.624,-0.617
1698415350.357,-0.445,0.627,-0.611
1698415350.438,-0.444,0.639,-0.603
1698415350.517,-0.434,0.65,-0.633
1698415350.597,-0.419,0.648,-0.666
1698415350.68,-0.411,0.648,-0.656
1698415350.757,-0.399,0.655,-0.639
1698415350.838,-0.38,0.667,-0.605
1698415350.92,-0.364,0.712,-0.54
1698415350.997,-0.333,0.708,-0.496
1698415351.077,-0.342,0.781,-0.451
1698415351.157,-0.495,0.839,-0.314
1698415351.237,-0.679,0.763,-0.151
1698415351.32,-0.854,0.755,-0.087
1698415351.398,-1.169,0.771,-0.133
1698415351.48,-0.991,0.529,-0.077
1698415351.557,-0.855,0.368,-0.016
1698415351.638,-0.792,0.286,0.005
1698415351.719,-0.698,0.273,-0.09
1698415351.797,-0.601,0.271,-0.176
1698415351.88,-0.586,0.331,-0.235
1698415351.957,-0.709,0.45,-0.281
1698415352.037,-0.889,0.583,-0.351
1698415352.119,-1.034,0.641,-0.439
1698415352.197,-1.086,0.598,-0.42
1698415352.28,-1.0,0.524,-0.337
1698415352.357,-0.896,0.471,-0.276
1698415352.437,-0.856,0.441,-0.207
1698415352.518,-0.843,0.422,-0.168
1698415352.597,-0.832,0.412,-0.191
1698415352.679,-0.859,0.425,-0.242
1698415352.757,-0.962,0.469,-0.349
1698415352.837,-1.003,0.462,-0.428
1698415352.918,-0.663,0.477,-0.342
1698415352.997,-0.658,0.51,-0.339
1698415353.077,-0.736,0.493,-0.342
1698415353.157,-0.872,0.409,-0.343
1698415353.237,-0.961,0.409,-0.367
1698415353.318,-1.01,0.517,-0.422
1698415353.397,-1.114,0.517,-0.402
1698415353.477,-1.089,0.424,-0.29
1698415353.557,-0.952,0.383,-0.219
1698415353.637,-0.847,0.356,-0.189
1698415353.717,-0.747,0.297,-0.169
1698415353.797,-0.681,0.272,-0.175
1698415353.877,-0.83,0.323,-0.203
1698415353.957,-1.114,0.451,-0.292
1698415354.037,-1.227,0.477,-0.357
1698415354.117,-1.109,0.413,-0.341
1698415354.197,-0.923,0.407,-0.292
1698415354.277,-0.794,0.386,-0.251
1698415354.357,-0.709,0.361,-0.272
1698415354.437,-0.709,0.355,-0.331
1698415354.517,-1.079,0.413,-0.24
1698415354.597,-1.075,0.408,-0.227
1698415354.677,-0.973,0.37,-0.183
