ts,ppg
1698415346014.6516,21095.0
1698415346035.0825,21096.0
1698415346055.5132,21098.0
1698415346075.944,21105.0
1698415346096.375,21102.0
1698415346116.806,21106.0
1698415346137.2368,21109.0
1698415346157.6675,21116.0
1698415346178.0984,21113.0
1698415346198.5293,21114.0
1698415346218.9602,21117.0
1698415346239.391,21124.0
1698415346259.822,21126.0
1698415346280.253,21124.0
1698415346300.6836,21126.0
1698415346321.1145,21124.0
1698415346341.5454,21134.0
1698415346361.9763,21137.0
1698415346382.4072,21144.0
1698415346402.838,21145.0
1698415346423.269,21148.0
1698415346443.6997,21145.0
1698415346464.1306,21147.0
1698415346484.5615,21155.0
1698415346504.9924,21158.0
1698415346525.423,21161.0
1698415346545.8542,21163.0
1698415346566.2852,21166.0
1698415346586.7158,21163.0
1698415346607.1467,21167.0
1698415346627.5776,21168.0
1698415346648.0083,21158.0
1698415346668.4397,21155.0
1698415346688.8704,21155.0
1698415346709.301,21145.0
1698415346729.732,21143.0
1698415346750.1628,21141.0
1698415346770.5938,21135.0
1698415346791.025,21135.0
1698415346811.4556,21136.0
1698415346831.8865,21134.0
1698415346852.3171,21133.0
1698415346872.748,21134.0
1698415346893.179,21137.0
1698415346913.61,21130.0
1698415346934.0408,21135.0
1698415346954.4717,21140.0
1698415346974.9023,21135.0
1698415346995.3333,21145.0
1698415347015.7642,21145.0
1698415347036.195,21150.0
1698415347056.626,21148.0
1698415347077.057,21146.0
1698415347097.4878,21152.0
1698415347117.9185,21153.0
1698415347138.3494,21158.0
1698415347158.7805,21158.0
1698415347179.2112,21164.0
1698415347199.642,21166.0
1698415347220.073,21172.0
1698415347240.504,21172.0
1698415347260.9346,21172.0
1698415347281.3655,21167.0
1698415347301.7964,21178.0
1698415347322.2273,21176.0
1698415347342.6582,21178.0
1698415347363.089,21182.0
1698415347383.5198,21185.0
1698415347403.9507,21184.0
1698415347424.3816,21182.0
1698415347444.8125,21177.0
1698415347465.2434,21180.0
1698415347485.6743,21170.0
1698415347506.1052,21171.0
1698415347526.536,21166.0
1698415347546.9668,21159.0
1698415347567.3977,21162.0
1698415347587.8286,21154.0
1698415347608.2595,21156.0
1698415347628.6904,21164.0
1698415347649.121,21158.0
1698415347669.552,21155.0
1698415347689.983,21150.0
1698415347710.4138,21146.0
1698415347730.8447,21143.0
1698415347751.2756,21142.0
1698415347771.7063,21138.0
1698415347792.1372,21136.0
1698415347812.568,21126.0
1698415347832.999,21126.0
1698415347853.43,21127.0
1698415347873.8608,21127.0
1698415347894.2915,21128.0
1698415347914.723,21130.0
1698415347935.1533,21127.0
1698415347955.5842,21126.0
1698415347976.0151,21133.0
1698415347996.446,21134.0
1698415348016.877,21132.0
1698415348037.308,21136.0
1698415348057.7383,21137.0
1698415348078.1694,21139.0
1698415348098.6003,21148.0
1698415348119.0312,21149.0
1698415348139.4622,21150.0
1698415348159.893,21155.0
1698415348180.324,21155.0
1698415348200.7546,21155.0
1698415348221.1855,21157.0
1698415348241.6165,21165.0
1698415348262.0474,21155.0
1698415348282.4785,21153.0
1698415348302.9092,21153.0
1698415348323.3398,21152.0
1698415348343.7708,21152.0
1698415348364.2017,21151.0
1698415348384.6326,21146.0
1698415348405.0637,21143.0
1698415348425.4944,21149.0
1698415348445.9253,21148.0
1698415348466.356,21147.0
1698415348486.7869,21149.0
1698415348507.2178,21151.0
1698415348527.6487,21154.0
1698415348548.0796,21153.0
1698415348568.5105,21157.0
1698415348588.9414,21158.0
1698415348609.372,21155.0
1698415348629.803,21156.0
1698415348650.234,21159.0
1698415348670.6648,21158.0
1698415348691.0957,21169.0
1698415348711.5266,21168.0
1698415348731.9573,21166.0
1698415348752.3882,21173.0
1698415348772.819,21171.0
1698415348793.25,21176.0
1698415348813.681,21175.0
1698415348834.1118,21184.0
1698415348854.5427,21175.0
1698415348874.9734,21179.0
1698415348895.4043,21188.0
1698415348915.8352,21190.0
1698415348936.266,21193.0
1698415348956.697,21196.0
1698415348977.128,21205.0
1698415348997.5586,21200.0
1698415349017.9895,21211.0
1698415349038.4204,21209.0
1698415349058.8513,21213.0
1698415349079.2822,21210.0
1698415349099.7131,21202.0
1698415349120.144,21205.0
1698415349140.5747,21201.0
1698415349161.0056,21198.0
1698415349181.4363,21196.0
1698415349201.8674,21194.0
1698415349222.2983,21190.0
1698415349242.7292,21185.0
1698415349263.1602,21190.0
1698415349283.5908,21192.0
1698415349304.0215,21192.0
1698415349324.4526,21192.0
1698415349344.8835,21195.0
1698415349365.3145,21192.0
1698415349385.7454,21192.0
1698415349406.176,21184.0
1698415349426.607,21177.0
1698415349447.0378,21175.0
1698415349467.4688,21171.0
1698415349487.8997,21163.0
1698415349508.3306,21167.0
1698415349528.7617,21168.0
1698415349549.192,21164.0
1698415349569.623,21171.0
1698415349590.054,21170.0
1698415349610.4849,21171.0
1698415349630.9158,21167.0
1698415349651.3467,21165.0
1698415349671.777,21164.0
1698415349692.2085,21164.0
1698415349712.6392,21166.0
1698415349733.07,21162.0
1698415349753.501,21156.0
1698415349773.932,21160.0
1698415349794.3628,21158.0
1698415349814.7937,21154.0
1698415349835.2244,21156.0
1698415349855.6553,21161.0
1698415349876.0862,21159.0
1698415349896.517,21171.0
1698415349916.948,21170.0
1698415349937.379,21173.0
1698415349957.8096,21179.0
1698415349978.2405,21178.0
1698415349998.6714,21171.0
1698415350019.1023,21167.0
1698415350039.5332,21161.0
1698415350059.964,21161.0
1698415350080.3948,21155.0
1698415350100.8257,21154.0
1698415350121.2566,21154.0
1698415350141.6875,21140.0
1698415350162.1184,21139.0
1698415350182.5493,21141.0
1698415350202.9802,21144.0
1698415350223.411,21139.0
1698415350243.8418,21133.0
1698415350264.2727,21133.0
1698415350284.7036,21125.0
1698415350305.1345,21121.0
1698415350325.5654,21128.0
1698415350345.996,21126.0
1698415350366.427,21123.0
1698415350386.858,21122.0
1698415350407.2888,21117.0
1698415350427.7195,21126.0
1698415350448.1506,21129.0
1698415350468.5815,21129.0
1698415350489.0122,21127.0
1698415350509.443,21124.0
1698415350529.874,21127.0
1698415350550.305,21134.0
1698415350570.7358,21129.0
1698415350591.1667,21134.0
1698415350611.5977,21136.0
1698415350632.0283,21136.0
1698415350652.4592,21139.0
1698415350672.89,21145.0
1698415350693.321,21144.0
1698415350713.752,21146.0
1698415350734.1829,21147.0
1698415350754.6135,21148.0
1698415350775.0444,21150.0
1698415350795.475,21155.0
1698415350815.9062,21161.0
1698415350836.3372,21160.0
1698415350856.768,21168.0
1698415350877.199,21168.0
1698415350897.6296,21166.0
1698415350918.0603,21165.0
1698415350938.4917,21162.0
1698415350958.9224,21161.0
1698415350979.3533,21155.0
1698415350999.7842,21160.0
1698415351020.2148,21154.0
1698415351040.6458,21146.0
1698415351061.077,21151.0
1698415351081.5076,21151.0
1698415351101.9385,21150.0
1698415351122.3694,21154.0
1698415351142.8003,21150.0
1698415351163.231,21149.0
1698415351183.662,21151.0
1698415351204.0928,21152.0
1698415351224.5237,21148.0
1698415351244.9546,21150.0
1698415351265.3855,21150.0
1698415351285.8164,21157.0
1698415351306.247,21148.0
1698415351326.678,21149.0
1698415351347.109,21148.0
1698415351367.5398,21142.0
1698415351387.9707,21142.0
1698415351408.4016,21150.0
1698415351428.8325,21143.0
1698415351449.2632,21149.0
1698415351469.694,21150.0
1698415351490.125,21152.0
1698415351510.556,21143.0
1698415351530.9868,21145.0
1698415351551.4175,21142.0
1698415351571.8484,21143.0
1698415351592.2793,21150.0
1698415351612.7102,21141.0
1698415351633.141,21150.0
1698415351653.572,21150.0
1698415351674.003,21157.0
1698415351694.4336,21161.0
1698415351714.8645,21172.0
1698415351735.2954,21182.0
1698415351755.7263,21197.0
1698415351776.1572,21216.0
1698415351796.588,21231.0
1698415351817.019,21255.0
1698415351837.4497,21280.0
1698415351857.8806,21302.0
1698415351878.3115,21328.0
1698415351898.7424,21343.0
1698415351919.173,21355.0
1698415351939.6042,21363.0
1698415351960.0352,21377.0
1698415351980.4658,21373.0
1698415352000.8967,21386.0
1698415352021.3276,21391.0
1698415352041.7583,21404.0
1698415352062.1897,21415.0
1698415352082.6204,21427.0
1698415352103.051,21430.0
1698415352123.482,21442.0
1698415352143.9128,21454.0
1698415352164.3438,21465.0
1698415352184.775,21471.0
1698415352205.2056,21486.0
1698415352225.6365,21489.0
1698415352246.0671,21511.0
1698415352266.498,21510.0
1698415352286.929,21516.0
1698415352307.36,21516.0
1698415352327.7908,21512.0
1698415352348.2217,21503.0
1698415352368.6523,21499.0
1698415352389.0833,21495.0
1698415352409.5142,21479.0
1698415352429.945,21478.0
1698415352450.376,21474.0
1698415352470.807,21461.0
1698415352491.2378,21454.0
1698415352511.6685,21448.0
1698415352532.0994,21437.0
1698415352552.5305,21437.0
1698415352572.9612,21422.0
1698415352593.392,21422.0
1698415352613.823,21411.0
1698415352634.254,21406.0
1698415352654.6846,21402.0
1698415352675.1155,21399.0
1698415352695.5464,21396.0
1698415352715.9773,21392.0
1698415352736.4082,21390.0
1698415352756.839,21394.0
1698415352777.2698,21389.0
1698415352797.7007,21393.0
1698415352818.1316,21393.0
1698415352838.5625,21394.0
1698415352858.9934,21398.0
1698415352879.4243,21409.0
1698415352899.8552,21415.0
1698415352920.286,21420.0
1698415352940.7168,21429.0
1698415352961.1477,21433.0
1698415352981.5786,21442.0
1698415353002.0095,21436.0
1698415353022.4404,21437.0
1698415353042.871,21444.0
1698415353063.302,21445.0
1698415353083.733,21449.0
1698415353104.1638,21445.0
1698415353124.5947,21448.0
1698415353145.0256,21447.0
1698415353165.4563,21446.0
1698415353185.8872,21447.0
1698415353206.318,21442.0
1698415353226.749,21437.0
1698415353247.18,21436.0
1698415353267.6108,21435.0
1698415353288.0415,21431.0
1698415353308.473,21424.0
1698415353328.9033,21422.0
1698415353349.3342,21418.0
1698415353369.7651,21420.0
1698415353390.196,21420.0
1698415353410.627,21415.0
1698415353431.058,21423.0
1698415353451.4883,21424.0
1698415353471.9194,21428.0
1698415353492.3503,21433.0
1698415353512.7812,21432.0
1698415353533.2122,21433.0
1698415353553.643,21437.0
1698415353574.074,21438.0
1698415353594.5046,21436.0
1698415353614.9355,21452.0
1698415353635.3665,21449.0
1698415353655.7974,21448.0
1698415353676.2285,21446.0
1698415353696.6592,21448.0
1698415353717.0898,21453.0
1698415353737.5208,21449.0
1698415353757.9517,21460.0
1698415353778.3826,21457.0
1698415353798.8137,21462.0
1698415353819.2444,21459.0
1698415353839.6753,21446.0
1698415353860.106,21447.0
1698415353880.5369,21445.0
1698415353900.9678,21448.0
1698415353921.3987,21435.0
1698415353941.8296,21433.0
1698415353962.2605,21418.0
1698415353982.6914,21420.0
1698415354003.122,21420.0
1698415354023.553,21427.0
1698415354043.984,21434.0
1698415354064.4148,21444.0
1698415354084.8457,21446.0
1698415354105.2766,21457.0
1698415354125.7073,21463.0
1698415354146.1382,21464.0
1698415354166.569,21469.0
1698415354187.0,21469.0
1698415354207.431,21479.0
1698415354227.8618,21483.0
1698415354248.2927,21478.0
1698415354268.7234,21482.0
1698415354289.1543,21481.0
1698415354309.5852,21479.0
1698415354330.016,21479.0
1698415354350.447,21474.0
1698415354370.878,21475.0
1698415354391.3086,21472.0
1698415354411.7395,21469.0
1698415354432.1704,21468.0
1698415354452.6013,21466.0
1698415354473.0322,21469.0
1698415354493.4631,21471.0
1698415354513.894,21468.0
1698415354534.3247,21466.0
1698415354554.7556,21456.0
1698415354575.1863,21454.0
1698415354595.6174,21449.0
1698415354616.0483,21439.0
1698415354636.4792,21441.0
1698415354656.9102,21441.0
1698415354677.3408,21435.0
1698415354697.7715,21435.0
1698415354718.2026,21432.0
1698415354738.6335,21434.0
1698415354759.0645,21433.0
1698415354779.4954,21432.0
1698415354799.926,21434.0
1698415354820.357,21438.0
1698415354840.7878,21431.0
1698415354861.2188,21432.0
1698415354881.6497,21433.0
1698415354902.0806,21435.0
1698415354922.5117,21439.0
1698415354942.942,21441.0
1698415354963.373,21436.0
1698415354983.804,21439.0
1698415355004.2349,21447.0
1698415355024.6658,21445.0
1698415355045.0967,21448.0
1698415355065.527,21454.0
1698415355085.9585,21452.0
1698415355106.3892,21450.0
1698415355126.82,21458.0
1698415355147.251,21460.0
1698415355167.682,21453.0
1698415355188.1128,21458.0
1698415355208.5437,21449.0
1698415355228.9744,21440.0
1698415355249.4053,21439.0
1698415355269.8362,21440.0
1698415355290.267,21437.0
1698415355310.698,21448.0
1698415355331.129,21448.0
1698415355351.5596,21445.0
1698415355371.9905,21443.0
1698415355392.4214,21440.0
1698415355412.8523,21442.0
1698415355433.2832,21448.0
1698415355453.714,21446.0
1698415355474.1448,21447.0
1698415355494.5757,21448.0
1698415355515.0066,21446.0
1698415355535.4375,21447.0
1698415355555.8684,21444.0
1698415355576.2993,21447.0
1698415355596.7302,21445.0
1698415355617.161,21450.0
1698415355637.5918,21446.0
1698415355658.0227,21453.0
1698415355678.4536,21448.0
1698415355698.8845,21451.0
1698415355719.3154,21452.0
1698415355739.746,21451.0
1698415355760.177,21448.0
1698415355780.608,21444.0
1698415355801.0388,21454.0
1698415355821.4695,21452.0
1698415355841.9006,21450.0
1698415355862.3315,21448.0
1698415355882.7622,21444.0
1698415355903.193,21428.0
1698415355923.624,21423.0
1698415355944.055,21415.0
1698415355964.4858,21401.0
1698415355984.9167,21394.0
1698415356005.3477,21389.0
1698415356025.7783,21381.0
1698415356046.2092,21369.0
1698415356066.64,21373.0
1698415356087.071,21365.0
1698415356107.502,21360.0
1698415356127.9329,21354.0
1698415356148.3635,21347.0
1698415356168.7944,21348.0
1698415356189.225,21342.0
1698415356209.6562,21341.0
1698415356230.0872,21335.0
1698415356250.518,21331.0
1698415356270.949,21334.0
1698415356291.3796,21335.0
1698415356311.8103,21334.0
1698415356332.2417,21326.0
1698415356352.6724,21333.0
1698415356373.1033,21329.0
1698415356393.5342,21330.0
1698415356413.9648,21332.0
1698415356434.3958,21330.0
1698415356454.827,21333.0
1698415356475.2576,21328.0
1698415356495.6885,21328.0
1698415356516.1194,21327.0
1698415356536.5503,21328.0
1698415356556.981,21341.0
1698415356577.412,21344.0
1698415356597.8428,21358.0
1698415356618.2737,21364.0
1698415356638.7046,21368.0
1698415356659.1355,21364.0
1698415356679.5664,21362.0
1698415356699.997,21360.0
1698415356720.428,21355.0
1698415356740.859,21353.0
1698415356761.2898,21345.0
1698415356781.7207,21349.0
1698415356802.1516,21340.0
1698415356822.5825,21337.0
1698415356843.0132,21331.0
1698415356863.444,21321.0
1698415356883.875,21319.0
1698415356904.306,21319.0
1698415356924.7368,21314.0
1698415356945.1675,21308.0
1698415356965.5984,21308.0
1698415356986.0293,21298.0
1698415357006.4602,21295.0
1698415357026.891,21296.0
1698415357047.322,21291.0
1698415357067.753,21287.0
1698415357088.1836,21282.0
1698415357108.6145,21284.0
1698415357129.0454,21288.0
1698415357149.4763,21283.0
1698415357169.9072,21289.0
1698415357190.338,21292.0
1698415357210.769,21286.0
1698415357231.1997,21285.0
1698415357251.6306,21289.0
1698415357272.0615,21288.0
1698415357292.4924,21284.0
1698415357312.923,21281.0
1698415357333.3542,21271.0
1698415357353.7852,21265.0
1698415357374.2158,21265.0
1698415357394.6467,21256.0
1698415357415.0776,21260.0
1698415357435.5083,21247.0
1698415357455.9397,21239.0
1698415357476.3704,21249.0
1698415357496.801,21239.0
1698415357517.232,21236.0
1698415357537.6628,21234.0
1698415357558.0938,21233.0
1698415357578.525,21240.0
1698415357598.9556,21235.0
1698415357619.3865,21234.0
1698415357639.8171,21231.0
1698415357660.248,21234.0
1698415357680.679,21239.0
1698415357701.11,21241.0
1698415357721.5408,21244.0
1698415357741.9717,21253.0
1698415357762.4023,21257.0
1698415357782.8333,21256.0
1698415357803.2642,21267.0
1698415357823.695,21274.0
1698415357844.126,21272.0
1698415357864.557,21285.0
1698415357884.9878,21292.0
1698415357905.4185,21289.0
1698415357925.8494,21295.0
1698415357946.2805,21291.0
1698415357966.7112,21295.0
1698415357987.142,21294.0
1698415358007.573,21294.0
1698415358028.004,21285.0
1698415358048.4346,21278.0
1698415358068.8655,21275.0
1698415358089.2964,21267.0
1698415358109.7273,21263.0
1698415358130.1582,21257.0
1698415358150.589,21257.0
1698415358171.0198,21256.0
1698415358191.4507,21250.0
1698415358211.8816,21251.0
1698415358232.3125,21255.0
1698415358252.7434,21252.0
1698415358273.1743,21244.0
1698415358293.6052,21248.0
1698415358314.036,21250.0
1698415358334.4668,21250.0
1698415358354.8977,21250.0
1698415358375.3286,21252.0
1698415358395.7595,21251.0
1698415358416.1904,21258.0
1698415358436.621,21265.0
1698415358457.052,21272.0
1698415358477.483,21275.0
1698415358497.9138,21284.0
1698415358518.3447,21276.0
1698415358538.7756,21281.0
1698415358559.2063,21276.0
1698415358579.6372,21277.0
1698415358600.068,21277.0
1698415358620.499,21269.0
1698415358640.93,21276.0
1698415358661.3608,21274.0
1698415358681.7915,21273.0
1698415358702.223,21269.0
1698415358722.6533,21269.0
1698415358743.0842,21269.0
1698415358763.5151,21252.0
1698415358783.946,21242.0
1698415358804.377,21233.0
1698415358824.808,21228.0
1698415358845.2383,21213.0
1698415358865.6694,21213.0
1698415358886.1003,21209.0
1698415358906.5312,21198.0
1698415358926.9622,21195.0
1698415358947.393,21194.0
1698415358967.824,21192.0
1698415358988.2546,21189.0
1698415359008.6855,21188.0
1698415359029.1165,21191.0
1698415359049.5474,21186.0
1698415359069.9785,21188.0
1698415359090.4092,21181.0
1698415359110.8398,21187.0
1698415359131.2708,21189.0
1698415359151.7017,21199.0
1698415359172.1326,21210.0
1698415359192.5637,21209.0
1698415359212.9944,21217.0
1698415359233.4253,21219.0
1698415359253.856,21222.0
1698415359274.2869,21218.0
1698415359294.7178,21222.0
1698415359315.1487,21222.0
1698415359335.5796,21221.0
1698415359356.0105,21225.0
1698415359376.4414,21228.0
1698415359396.872,21231.0
1698415359417.303,21228.0
1698415359437.734,21227.0
1698415359458.1648,21221.0
1698415359478.5957,21218.0
1698415359499.0266,21211.0
1698415359519.4573,21211.0
1698415359539.8882,21206.0
1698415359560.319,21209.0
1698415359580.75,21204.0
1698415359601.181,21207.0
1698415359621.6118,21204.0
1698415359642.0427,21198.0
1698415359662.4734,21203.0
1698415359682.9043,21206.0
1698415359703.3352,21212.0
1698415359723.766,21211.0
1698415359744.197,21212.0
1698415359764.628,21224.0
1698415359785.0586,21235.0
1698415359805.4895,21242.0
1698415359825.9204,21255.0
1698415359846.3513,21265.0
1698415359866.7822,21270.0
1698415359887.2131,21273.0
1698415359907.644,21280.0
1698415359928.0747,21289.0
1698415359948.5056,21298.0
1698415359968.9363,21303.0
1698415359989.3674,21313.0
1698415360009.7983,21319.0
1698415360030.2292,21321.0
