ms,x,y,z
1698412943511.0,279,445,-240
1698412943592.0,280,467,-125
1698412943671.0,302,536,69
1698412943751.0,375,714,220
1698412943831.0,454,949,287
1698412943911.0,541,1154,344
1698412943991.0,623,1322,422
1698412944071.0,655,1413,479
1698412944151.0,639,1360,446
1698412944231.0,604,1225,282
1698412944311.0,533,959,74
1698412944391.0,464,661,-84
1698412944471.0,456,603,-232
1698412944551.0,473,688,-397
1698412944631.0,367,603,-512
1698412944711.0,345,618,-528
1698412944791.0,370,671,-497
1698412944871.0,402,656,-414
1698412944951.0,431,652,-309
1698412945031.0,472,740,-191
1698412945111.0,560,934,-61
1698412945191.0,635,1179,151
1698412945270.0,648,1369,447
1698412945351.0,641,1450,542
1698412945431.0,640,1475,469
1698412945510.0,583,1337,401
1698412945590.0,490,1084,303
1698412945671.0,367,756,216
1698412945752.0,182,357,134
1698412945830.0,45,62,44
1698412945913.0,54,70,14
1698412945990.0,159,312,46
1698412946070.0,322,688,212
1698412946151.0,402,893,271
1698412946230.0,508,1125,353
1698412946310.0,591,1323,453
1698412946390.0,615,1440,500
1698412946470.0,616,1387,439
1698412946550.0,594,1238,286
1698412946630.0,522,985,76
1698412946710.0,445,678,-88
1698412946790.0,444,604,-205
1698412946870.0,483,761,-348
1698412946950.0,465,801,-412
1698412947030.0,411,736,-416
1698412947110.0,376,718,-400
1698412947190.0,367,689,-328
1698412947270.0,404,749,-207
1698412947350.0,501,969,-77
1698412947430.0,624,1337,480
1698412947510.0,629,1417,556
1698412947590.0,637,1444,480
1698412947670.0,591,1318,417
1698412947750.0,477,1069,317
1698412947830.0,361,771,281
1698412947910.0,237,450,239
1698412947990.0,127,190,77
1698412948070.0,110,193,-28
1698412948150.0,160,335,-38
1698412948230.0,209,420,45
1698412948312.0,262,531,203
1698412948390.0,354,769,350
1698412948472.0,468,1064,461
1698412948550.0,558,1300,570
1698412948630.0,605,1428,646
1698412948711.0,645,1426,592
1698412948790.0,626,1316,462
1698412948870.0,503,891,40
1698412948950.0,485,665,-115
1698412949030.0,517,679,-306
1698412949110.0,521,743,-435
1698412949190.0,452,662,-464
1698412949270.0,390,622,-474
1698412949350.0,385,636,-460
1698412949430.0,404,636,-391
1698412949510.0,442,667,-302
1698412949590.0,503,788,-206
1698412949670.0,582,1015,-109
1698412949750.0,633,1213,75
1698412949830.0,614,1358,376
1698412949910.0,628,1457,440
1698412949990.0,650,1459,301
1698412950070.0,567,1307,230
1698412950150.0,448,1028,190
1698412950230.0,197,426,43
1698412950310.0,99,192,-38
1698412950390.0,133,203,-99
1698412950470.0,232,386,-117
1698412950550.0,282,470,-37
1698412950630.0,330,561,128
1698412950710.0,380,745,232
1698412950790.0,449,1029,269
1698412950871.0,519,1248,347
1698412950950.0,534,1327,417
1698412951032.0,511,1371,415
1698412951110.0,502,1337,360
1698412951190.0,523,1253,237
1698412951270.0,502,1096,76
1698412951349.0,454,868,-57
1698412951430.0,470,728,-146
1698412951509.0,480,717,-244
1698412951589.0,449,742,-331
1698412951669.0,441,824,-361
1698412951749.0,420,815,-289
1698412951829.0,434,830,-215
1698412951909.0,494,944,-178
1698412951989.0,540,1079,-89
1698412952069.0,540,1202,143
1698412952149.0,531,1296,379
1698412952229.0,578,1374,409
1698412952309.0,618,1401,334
1698412952389.0,576,1283,287
1698412952469.0,464,1028,237
1698412952550.0,327,686,167
1698412952629.0,201,377,66
1698412952709.0,114,176,-22
1698412952789.0,177,218,-19
1698412952869.0,267,352,44
1698412952949.0,266,451,142
1698412953029.0,295,896,417
1698412953109.0,408,1123,510
1698412953189.0,476,1252,590
1698412953269.0,476,1296,617
1698412953349.0,441,1297,639
1698412953431.0,405,1254,586
1698412953509.0,406,1183,440
1698412953592.0,432,1091,282
1698412953669.0,430,932,105
1698412953749.0,435,773,-32
1698412953830.0,462,744,-132
1698412953909.0,499,790,-257
1698412953989.0,514,848,-347
1698412954069.0,486,844,-345
1698412954149.0,463,781,-282
1698412954229.0,491,794,-225
1698412954309.0,557,951,-207
1698412954389.0,587,1062,-139
1698412954469.0,638,1232,344
1698412954549.0,778,1373,329
1698412954629.0,785,1383,236
1698412954709.0,693,1256,204
1698412954789.0,534,954,158
1698412954869.0,336,534,62
1698412954949.0,123,206,72
1698412955029.0,10,92,75
1698412955109.0,76,195,15
1698412955189.0,198,371,78
1698412955269.0,287,556,221
1698412955349.0,368,769,351
1698412955429.0,465,1001,429
1698412955509.0,531,1183,491
1698412955589.0,530,1236,562
1698412955669.0,495,1241,604
