timestamp,magnRawx,magnRawy,magnRawz
1698412927.036,-258,477,594
1698412927.116,-251,478,590
1698412927.199,-259,473,598
1698412927.277,-255,477,595
1698412927.356,-260,483,595
1698412927.437,-253,478,590
1698412927.516,-264,469,587
1698412927.599,-255,473,594
1698412927.676,-249,475,595
1698412927.756,-268,464,595
1698412927.836,-257,468,590
1698412927.916,-260,471,588
1698412927.999,-254,469,592
1698412928.076,-260,489,587
1698412928.156,-258,468,596
1698412928.237,-253,477,595
1698412928.316,-260,469,593
1698412928.396,-259,472,595
1698412928.476,-259,477,589
1698412928.556,-257,475,590
1698412928.637,-261,489,591
1698412928.716,-268,465,590
1698412928.796,-266,489,600
1698412928.876,-254,469,591
1698412928.956,-245,474,587
1698412929.036,-247,484,589
1698412929.116,-242,476,595
1698412929.196,-256,472,588
1698412929.276,-259,479,593
1698412929.359,-251,468,585
1698412929.436,-247,474,583
1698412929.516,-241,473,588
1698412929.596,-247,489,596
1698412929.676,-253,486,593
1698412929.758,-259,465,590
1698412929.836,-260,472,595
1698412929.916,-261,481,592
1698412929.996,-256,466,597
1698412930.076,-258,469,600
1698412930.158,-255,483,587
1698412930.236,-253,479,591
1698412930.316,-252,470,591
1698412930.398,-253,473,591
1698412930.476,-263,472,590
1698412930.558,-252,473,596
1698412930.636,-251,478,583
1698412930.716,-258,485,584
1698412930.797,-258,478,592
1698412930.876,-257,477,592
1698412930.956,-250,469,594
1698412931.036,-251,470,597
1698412931.116,-241,474,590
1698412931.196,-256,474,585
1698412931.276,-251,474,598
1698412931.355,-253,474,588
1698412931.436,-254,478,592
1698412931.516,-263,479,588
1698412931.595,-259,480,589
1698412931.675,-253,475,585
1698412931.756,-256,487,585
1698412931.835,-250,475,594
1698412931.915,-259,480,601
1698412931.996,-259,471,588
1698412932.075,-246,485,586
1698412932.155,-250,469,590
1698412932.236,-246,473,589
1698412932.318,-265,458,600
1698412932.395,-258,469,585
1698412932.476,-249,480,591
1698412932.555,-250,475,585
1698412932.635,-257,464,592
1698412932.718,-257,475,588
1698412932.796,-255,484,591
1698412932.875,-249,471,593
1698412932.958,-256,473,590
1698412933.035,-249,469,596
1698412933.118,-259,470,596
1698412933.196,-264,475,589
1698412933.275,-253,474,590
1698412933.356,-249,479,593
1698412933.436,-249,476,588
1698412933.515,-250,470,590
1698412933.595,-252,480,588
1698412933.675,-259,477,598
1698412933.755,-249,486,585
1698412933.835,-251,482,592
1698412933.915,-257,474,591
1698412933.995,-256,478,583
1698412934.076,-260,481,607
1698412934.155,-259,472,581
1698412934.235,-252,481,594
1698412934.315,-238,488,586
1698412934.395,-253,476,594
1698412934.475,-251,476,598
1698412934.555,-251,465,583
1698412934.636,-254,477,591
1698412934.715,-248,462,592
1698412934.795,-250,470,594
1698412934.878,-258,476,584
1698412934.955,-248,484,578
1698412935.035,-272,490,574
1698412935.115,-278,488,563
1698412935.195,-282,476,560
1698412935.277,-298,494,558
1698412935.355,-300,476,539
1698412935.435,-308,474,533
1698412935.517,-336,461,535
1698412935.595,-372,422,533
1698412935.677,-386,323,586
1698412935.755,-547,156,649
1698412935.835,-598,135,672
1698412935.916,-609,105,666
1698412935.995,-580,109,660
1698412936.075,-542,106,665
1698412936.155,-540,105,685
1698412936.236,-540,84,680
1698412936.315,-547,92,674
1698412936.395,-567,95,666
1698412936.475,-589,98,654
1698412936.555,-594,93,633
1698412936.635,-602,102,620
1698412936.715,-600,103,588
1698412936.795,-595,88,591
1698412936.875,-603,91,597
1698412936.955,-614,79,619
1698412937.038,-604,81,637
1698412937.115,-600,85,652
1698412937.195,-600,72,644
1698412937.275,-604,64,676
1698412937.355,-603,55,684
1698412937.437,-608,50,679
1698412937.515,-607,47,692
1698412937.595,-606,37,696
1698412937.674,-602,32,689
1698412937.755,-618,42,669
1698412937.837,-619,50,652
1698412937.914,-612,51,635
1698412937.995,-589,56,622
1698412938.076,-565,82,615
1698412938.154,-561,74,619
1698412938.237,-573,71,616
1698412938.314,-563,71,644
1698412938.394,-570,45,664
1698412938.476,-579,22,681
1698412938.554,-569,-7,703
1698412938.634,-563,-13,713
1698412938.715,-547,9,701
1698412938.794,-573,28,684
1698412938.874,-573,56,670
1698412938.954,-578,55,647
1698412939.034,-562,63,630
1698412939.115,-564,65,601
1698412939.194,-566,64,603
1698412939.274,-567,63,622
1698412939.354,-572,56,634
1698412939.434,-582,54,660
1698412939.514,-563,55,663
1698412939.597,-586,43,685
1698412939.674,-585,20,689
1698412939.754,-572,22,675
1698412939.834,-575,19,694
1698412939.915,-576,7,694
1698412939.997,-579,7,677
1698412940.074,-587,30,677
1698412940.154,-600,27,672
1698412940.234,-579,33,664
1698412940.314,-568,48,625
1698412940.397,-543,52,620
1698412940.474,-547,66,610
1698412940.554,-547,74,606
1698412940.637,-542,61,621
1698412940.714,-550,41,644
1698412940.797,-569,31,661
1698412940.874,-555,2,694
1698412940.954,-564,-5,710
1698412941.035,-551,-30,717
1698412941.114,-552,-19,693
1698412941.194,-560,-6,684
1698412941.274,-556,18,663
1698412941.354,-556,37,646
1698412941.434,-549,60,624
1698412941.514,-544,48,596
1698412941.594,-542,63,605
1698412941.674,-549,59,609
1698412941.754,-552,64,631
1698412941.834,-567,37,645
1698412941.914,-556,39,654
1698412941.994,-562,40,669
1698412942.074,-562,12,684
1698412942.156,-573,11,676
1698412942.234,-556,14,685
1698412942.314,-561,4,691
1698412942.394,-551,6,703
1698412942.474,-545,2,693
1698412942.557,-562,19,689
1698412942.634,-571,21,662
1698412942.714,-561,32,645
1698412942.794,-562,38,638
1698412942.874,-547,50,635
1698412942.956,-547,49,617
1698412943.034,-560,44,632
1698412943.114,-556,27,653
1698412943.196,-560,15,672
1698412943.274,-559,-1,701
