msFromStart,abs,alpha,beta,gamma
1698412927168.0,False,72.9,82.2,18.5
1698412927269.0,False,73.10000000000001,82.2,18.3
1698412927286.0,False,73.0,82.2,18.400000000000002
1698412927319.0,False,73.10000000000001,82.2,18.3
1698412927337.0,False,73.2,82.2,18.2
1698412927401.0,False,73.10000000000001,82.2,18.3
1698412927569.0,False,73.0,82.2,18.3
1698412927602.0,False,73.0,82.2,18.400000000000002
1698412927619.0,False,73.0,82.2,18.3
1698412927637.0,False,73.0,82.2,18.400000000000002
1698412927802.0,False,73.10000000000001,82.2,18.3
1698412928153.0,False,73.2,82.2,18.2
1698412928218.0,False,73.10000000000001,82.2,18.3
1698412928252.0,False,73.0,82.2,18.3
1698412928286.0,False,73.10000000000001,82.2,18.3
1698412928304.0,False,73.10000000000001,82.30000000000001,18.3
1698412928336.0,False,73.10000000000001,82.2,18.3
1698412928353.0,False,73.10000000000001,82.30000000000001,18.3
1698412928452.0,False,73.10000000000001,82.30000000000001,18.2
1698412928469.0,False,73.10000000000001,82.30000000000001,18.3
1698412928502.0,False,73.10000000000001,82.30000000000001,18.2
1698412928652.0,False,73.10000000000001,82.5,18.3
1698412928702.0,False,73.10000000000001,82.60000000000001,18.3
1698412928736.0,False,73.10000000000001,82.7,18.2
1698412928768.0,False,73.2,82.80000000000001,18.1
1698412928802.0,False,73.4,82.80000000000001,17.900000000000002
1698412928835.0,False,73.7,82.80000000000001,17.6
1698412928868.0,False,73.8,82.80000000000001,17.5
1698412928885.0,False,73.9,82.80000000000001,17.400000000000002
1698412928919.0,False,74.0,82.80000000000001,17.3
1698412928935.0,False,74.2,82.7,17.2
1698412929018.0,False,74.10000000000001,82.60000000000001,17.3
1698412929052.0,False,74.0,82.5,17.400000000000002
1698412929085.0,False,73.8,82.5,17.6
1698412929119.0,False,73.60000000000001,82.5,17.8
1698412929135.0,False,73.5,82.5,17.900000000000002
1698412929186.0,False,73.3,82.5,18.1
1698412929251.0,False,73.3,82.5,18.0
1698412929268.0,False,73.4,82.5,18.0
1698412929319.0,False,73.60000000000001,82.5,17.8
1698412929335.0,False,73.7,82.5,17.7
1698412929385.0,False,73.8,82.60000000000001,17.5
1698412929402.0,False,73.8,82.60000000000001,17.6
1698412929418.0,False,73.8,82.60000000000001,17.5
1698412929435.0,False,73.9,82.60000000000001,17.5
1698412929453.0,False,73.8,82.60000000000001,17.5
1698412929468.0,False,73.8,82.60000000000001,17.6
1698412929502.0,False,73.60000000000001,82.60000000000001,17.8
1698412929520.0,False,73.5,82.60000000000001,17.900000000000002
1698412929568.0,False,73.3,82.60000000000001,18.1
1698412929636.0,False,73.10000000000001,82.60000000000001,18.3
1698412929653.0,False,73.2,82.60000000000001,18.2
1698412929685.0,False,73.2,82.5,18.2
1698412929768.0,False,73.4,82.5,18.0
1698412929818.0,False,73.60000000000001,82.5,17.8
1698412929835.0,False,73.7,82.5,17.7
1698412930035.0,False,73.60000000000001,82.5,17.8
1698412930068.0,False,73.60000000000001,82.60000000000001,17.8
1698412930151.0,False,73.5,82.7,17.900000000000002
1698412930186.0,False,73.60000000000001,82.7,17.8
1698412930202.0,False,73.60000000000001,82.7,17.7
1698412930221.0,False,73.60000000000001,82.80000000000001,17.7
1698412930235.0,False,73.9,82.80000000000001,17.400000000000002
1698412930252.0,False,74.2,82.80000000000001,17.0
1698412930269.0,False,74.5,82.7,16.7
1698412930285.0,False,74.60000000000001,82.60000000000001,16.6
1698412930301.0,False,74.8,82.60000000000001,16.3
1698412930319.0,False,74.9,82.5,16.3
1698412930335.0,False,75.0,82.5,16.2
1698412930351.0,False,75.10000000000001,82.4,16.1
1698412930401.0,False,75.0,82.30000000000001,16.2
1698412930418.0,False,74.7,82.30000000000001,16.5
1698412930434.0,False,74.60000000000001,82.2,16.6
1698412930451.0,False,74.4,82.2,16.8
1698412930468.0,False,74.2,82.2,17.0
1698412930484.0,False,74.2,82.2,17.1
1698412930501.0,False,74.0,82.30000000000001,17.3
1698412930585.0,False,73.9,82.30000000000001,17.400000000000002
1698412930601.0,False,73.9,82.30000000000001,17.3
1698412930618.0,False,73.9,82.30000000000001,17.400000000000002
1698412930635.0,False,73.9,82.30000000000001,17.3
1698412930651.0,False,74.0,82.30000000000001,17.2
1698412930668.0,False,74.10000000000001,82.30000000000001,17.1
1698412930685.0,False,74.2,82.30000000000001,17.0
1698412930736.0,False,74.4,82.30000000000001,16.8
1698412930752.0,False,74.60000000000001,82.4,16.6
1698412930768.0,False,74.7,82.4,16.5
1698412930802.0,False,74.9,82.4,16.400000000000002
1698412930819.0,False,74.9,82.4,16.3
1698412930869.0,False,74.8,82.30000000000001,16.400000000000002
1698412930919.0,False,74.60000000000001,82.30000000000001,16.6
1698412930952.0,False,74.5,82.30000000000001,16.7
1698412930970.0,False,74.3,82.2,16.900000000000002
1698412931018.0,False,74.10000000000001,82.2,17.1
1698412931037.0,False,73.9,82.2,17.3
1698412931052.0,False,73.9,82.2,17.400000000000002
1698412931068.0,False,73.8,82.2,17.5
1698412931102.0,False,73.60000000000001,82.30000000000001,17.6
1698412931122.0,False,73.5,82.30000000000001,17.7
1698412931169.0,False,73.60000000000001,82.30000000000001,17.6
1698412931201.0,False,73.7,82.4,17.5
1698412931218.0,False,73.60000000000001,82.4,17.7
1698412931235.0,False,73.5,82.5,17.8
1698412931285.0,False,73.4,82.5,17.900000000000002
1698412931302.0,False,73.5,82.60000000000001,17.8
1698412931318.0,False,73.60000000000001,82.60000000000001,17.7
1698412931335.0,False,73.7,82.7,17.5
1698412931368.0,False,73.8,82.80000000000001,17.400000000000002
1698412931386.0,False,73.9,82.80000000000001,17.3
1698412931435.0,False,74.0,83.0,17.3
1698412931452.0,False,74.0,83.0,17.2
1698412931468.0,False,74.10000000000001,83.0,17.2
1698412931485.0,False,74.0,83.0,17.2
1698412931519.0,False,74.10000000000001,83.0,17.2
1698412931568.0,False,74.2,82.9,17.0
1698412931618.0,False,74.2,82.80000000000001,17.1
1698412931685.0,False,74.10000000000001,82.7,17.2
1698412931702.0,False,74.0,82.7,17.2
1698412931718.0,False,73.9,82.7,17.3
1698412931735.0,False,73.8,82.7,17.5
1698412931768.0,False,73.7,82.7,17.6
1698412931785.0,False,73.5,82.7,17.7
1698412931835.0,False,73.60000000000001,82.60000000000001,17.7
1698412931885.0,False,73.7,82.60000000000001,17.5
1698412931935.0,False,73.9,82.60000000000001,17.400000000000002
1698412931952.0,False,73.9,82.60000000000001,17.3
1698412932035.0,False,73.8,82.60000000000001,17.400000000000002
1698412932052.0,False,73.9,82.7,17.400000000000002
1698412932086.0,False,74.0,82.7,17.3
1698412932135.0,False,73.9,82.7,17.400000000000002
1698412932151.0,False,73.8,82.7,17.400000000000002
1698412932185.0,False,73.7,82.7,17.6
1698412932268.0,False,73.5,82.7,17.7
1698412932285.0,False,73.5,82.7,17.8
1698412932318.0,False,73.5,82.7,17.7
1698412932352.0,False,73.5,82.7,17.8
1698412932385.0,False,73.4,82.7,17.900000000000002
1698412932468.0,False,73.4,82.7,17.8
1698412932485.0,False,73.4,82.7,17.900000000000002
1698412932502.0,False,73.3,82.7,17.900000000000002
1698412932535.0,False,73.3,82.80000000000001,17.900000000000002
1698412932601.0,False,73.4,82.80000000000001,17.900000000000002
1698412932618.0,False,73.5,82.80000000000001,17.8
1698412932636.0,False,73.5,82.80000000000001,17.7
1698412932652.0,False,73.60000000000001,82.80000000000001,17.7
1698412932785.0,False,73.5,82.80000000000001,17.7
