timestamp,alpha,beta,gamma,heading,acc
1698413651.171,356.48464896510797,25.67968008440944,15.217633968937221,128.46144104003906,42.28524398803711
1698413651.187,356.40335744226945,25.63219658237766,15.224589137771526,128.46144104003906,42.28524398803711
1698413651.204,356.2903127901757,25.54712399378486,15.283218706874397,128.46144104003906,42.28524398803711
1698413651.221,356.1964552440198,25.455215995744318,15.342617165938139,128.46144104003906,42.28524398803711
1698413651.238,356.09388606154124,25.345478184076004,15.381691528449295,128.46144104003906,42.28524398803711
1698413651.254,356.3797382791103,25.747427328710796,14.468253609439282,128.46144104003906,42.28524398803711
1698413651.271,356.40802687923485,25.27170151215672,14.27261591302743,128.46144104003906,42.28524398803711
1698413651.287,356.41071376626485,25.206150775770407,14.210128957465903,128.46144104003906,42.28524398803711
1698413651.304,356.4242626205675,25.19649488678643,14.175097374503592,128.46144104003906,42.28524398803711
1698413651.321,356.35607058261786,25.16446768475761,14.347007259613818,128.46144104003906,42.28524398803711
1698413651.337,356.3382090160148,25.123478170642134,14.416896374189001,128.46144104003906,42.28524398803711
1698413651.355,356.309847731537,24.942675740932916,14.554570732310534,128.46144104003906,42.28524398803711
1698413651.371,356.29649557723593,24.776054942408027,14.638581466336806,128.46144104003906,42.28524398803711
1698413651.388,356.3004585309793,24.695807908830805,14.661524838681764,128.46144104003906,42.28524398803711
1698413651.404,356.26356363658556,24.5973359185346,14.72118071815018,128.46144104003906,42.28524398803711
1698413651.421,356.2095181421255,24.5557610963794,14.770410379910732,128.46144104003906,42.28524398803711
1698413651.438,356.1569389978248,24.53813320633996,14.765462939511266,128.46144104003906,42.28524398803711
1698413651.454,356.08409667724374,24.503132648958154,14.752467444616894,128.46144104003906,42.28524398803711
1698413651.472,356.04535740269637,24.50951549865743,14.7226926303416,128.46144104003906,42.28524398803711
1698413651.488,356.0001392053873,24.511668509757136,14.707995540821953,128.46144104003906,42.28524398803711
1698413651.504,355.9640889697104,24.56195444670946,14.644097093945634,128.46144104003906,42.28524398803711
1698413651.525,355.9489524877669,24.604257764913413,14.60023213067321,128.46144104003906,42.28524398803711
1698413651.539,355.9586004107377,24.602391625786964,14.547071308591219,128.46144104003906,42.28524398803711
1698413651.573,355.999108946077,24.577676301658347,14.450318631235886,128.46144104003906,42.28524398803711
1698413651.588,355.9916063556893,24.569258156744105,14.46790559974014,128.46144104003906,42.28524398803711
1698413651.605,355.97445836669476,24.55764889153855,14.506247076575198,128.46144104003906,42.28524398803711
1698413651.621,355.96788758880126,24.558642710871602,14.512332056565429,128.46144104003906,42.28524398803711
1698413651.638,355.9662161841147,24.554622256867976,14.50958593589729,128.46144104003906,42.28524398803711
1698413651.655,355.94524759853954,24.54589370486109,14.514674364154873,128.46144104003906,42.28524398803711
1698413651.685,355.9205634721392,24.530000537567613,14.51853242540618,128.46144104003906,42.28524398803711
1698413651.687,355.8980445613671,24.5140629414653,14.518343682614962,128.46144104003906,42.28524398803711
1698413651.705,355.8738957030673,24.467053627815996,14.507530301719816,128.46144104003906,42.28524398803711
1698413651.721,355.8558435103264,24.440474941697165,14.497469130227092,128.46144104003906,42.28524398803711
1698413651.738,355.8416636903572,24.43129893573618,14.48570123780759,128.46144104003906,42.28524398803711
1698413651.755,355.8396935742518,24.43802805455575,14.455375103097822,128.46144104003906,42.28524398803711
1698413651.771,355.8485463751288,24.453925333426966,14.42348715859694,128.46144104003906,42.28524398803711
1698413651.788,355.87259910630854,24.459655853058234,14.374709062939013,128.46144104003906,42.28524398803711
1698413651.804,355.9027888987273,24.450414790238348,14.295625030668162,128.46144104003906,42.28524398803711
1698413651.822,355.8976760343935,24.423949259486506,14.226656519648905,128.46144104003906,42.28524398803711
1698413651.838,355.87876344538233,24.395783173664814,14.161202114729415,129.4689178466797,35.368408203125
1698413651.855,355.8445200035306,24.349509359234197,14.1004016662317,129.4689178466797,35.368408203125
1698413651.872,355.8129999795732,24.311625408807057,14.06457567822184,129.4689178466797,35.368408203125
1698413651.889,355.7461159606014,24.260996428915234,14.022151021595617,129.4689178466797,35.368408203125
1698413651.905,355.6806143299303,24.214894281527787,13.97808261598529,129.4689178466797,35.368408203125
1698413651.922,355.6137042476956,24.17241050736837,13.89521743378736,129.4689178466797,35.368408203125
1698413651.938,355.54476820612877,24.116556290672904,13.78105255460481,129.4689178466797,35.368408203125
1698413651.955,355.4600673320168,24.03100172653153,13.588090824920325,129.4689178466797,35.368408203125
1698413651.971,355.39996832817263,23.937842448221783,13.453738817262401,129.4689178466797,35.368408203125
1698413651.989,355.34486242218253,23.81980490337846,13.350907408652972,129.4689178466797,35.368408203125
1698413652.005,355.2623042975895,23.73490747965669,13.282412934757504,129.4689178466797,35.368408203125
1698413652.022,355.2098482370971,23.73401183395917,13.256476839540955,129.4689178466797,35.368408203125
1698413652.038,355.1820221267971,23.739871369551768,13.2336761753936,129.4689178466797,35.368408203125
1698413652.055,355.1607901723917,23.728680218061022,13.212069501908429,130.4798583984375,35.26702117919922
1698413652.072,355.13520503758707,23.71880238479571,13.198340352154167,130.4798583984375,35.26702117919922
1698413652.089,355.1092072197137,23.700566505138127,13.153934359942827,130.4798583984375,35.26702117919922
1698413652.106,355.1027580838426,23.69917955409808,13.12233438657301,130.4798583984375,35.26702117919922
1698413652.122,355.09653206652973,23.689080193197036,13.092845731942889,130.4798583984375,35.26702117919922
1698413652.138,355.07898486949625,23.694644341309253,13.060634488686734,130.4798583984375,35.26702117919922
1698413652.155,355.05641007941307,23.70924889363598,13.052410762563825,130.4798583984375,35.26702117919922
1698413652.172,355.01595251354973,23.706554574942977,13.059351504361992,130.4798583984375,35.26702117919922
1698413652.189,354.97582381240125,23.689226309530255,13.07367254808402,130.4798583984375,35.26702117919922
1698413652.205,354.92731838189104,23.673244848874628,13.089566822590392,130.4798583984375,35.26702117919922
1698413652.222,354.88359568915416,23.663632980361058,13.072768014732366,130.4798583984375,35.26702117919922
1698413652.239,354.82760126543246,23.648365753898847,13.055523692662158,130.4798583984375,35.26702117919922
1698413652.255,354.7952338187644,23.638284650129627,13.065998332258403,130.4798583984375,35.26702117919922
1698413652.272,354.76186237071647,23.650229653478902,13.092517666123797,130.4798583984375,35.26702117919922
1698413652.289,354.75417360494646,23.68266274039486,13.090528075361105,130.4798583984375,35.26702117919922
1698413652.305,354.7757850649261,23.72240036566343,13.058245819137294,130.4798583984375,35.26702117919922
1698413652.322,354.8231481568853,23.741174576220264,12.985490027630158,130.4798583984375,35.26702117919922
