ms,x,y,z
1698924299080.0,318,763,337
1698924299161.0,315,754,343
1698924299243.0,320,771,338
1698924299320.0,308,757,338
1698924299401.0,318,762,343
1698924299480.0,321,760,341
1698924299560.0,318,763,338
1698924299640.0,308,759,353
1698924299720.0,316,755,342
1698924299800.0,313,758,354
1698924299880.0,315,774,352
1698924299960.0,323,764,351
1698924300040.0,309,767,349
1698924300122.0,317,762,340
1698924300200.0,326,761,344
1698924300283.0,328,759,349
1698924300361.0,336,759,332
1698924300440.0,340,745,333
1698924300523.0,354,739,331
1698924300601.0,357,739,329
1698924300683.0,359,741,324
1698924300760.0,343,739,321
1698924300840.0,359,732,315
1698924300920.0,352,722,296
1698924301000.0,349,718,294
1698924301080.0,331,722,272
1698924301161.0,309,708,260
1698924301240.0,262,706,245
1698924301320.0,243,705,242
1698924301400.0,212,702,232
1698924301480.0,169,696,242
1698924301560.0,129,683,234
1698924301640.0,118,695,226
1698924301720.0,83,677,225
1698924301800.0,73,683,237
1698924301880.0,58,683,238
1698924301962.0,51,681,238
1698924302040.0,50,684,244
1698924302122.0,50,667,231
1698924302200.0,59,668,230
1698924302280.0,48,676,233
1698924302361.0,41,674,240
1698924302440.0,39,689,247
1698924302523.0,38,677,243
1698924302600.0,15,677,258
1698924302680.0,4,669,256
1698924302760.0,-7,676,255
1698924302840.0,-27,677,270
1698924302920.0,-37,680,269
1698924303000.0,-45,680,283
1698924303080.0,-71,668,296
1698924303160.0,-84,662,317
1698924303240.0,-82,661,318
1698924303320.0,-98,655,320
1698924303401.0,-100,650,329
1698924303481.0,-103,642,318
1698924303562.0,-103,647,315
1698924303640.0,-117,648,320
1698924303720.0,-108,641,323
1698924303800.0,-112,656,329
1698924303880.0,-101,637,320
1698924303962.0,-98,656,325
1698924304039.0,-112,651,329
1698924304120.0,-101,655,329
1698924304200.0,-120,652,333
1698924304279.0,-110,656,330
1698924304359.0,-111,655,330
1698924304440.0,-105,653,323
1698924304519.0,-108,656,327
1698924304599.0,-110,644,331
1698924304680.0,-106,659,327
1698924304759.0,-108,640,323
