msFromStart,interval,accx,accy,accz,accGx,accGy,accGz,rotRate_alpha,rotRate_beta,rotRate_gamma
1698924288006.0,16,0.0,0.0,0.0,-0.1,9.1,-2.7,-0.7,-1.3,0.0
1698924288023.0,16,0.0,0.0,0.0,-0.1,9.1,-2.7,-0.7,-1.4,-0.2
1698924288040.0,16,0.0,0.0,0.0,-0.2,9.1,-2.7,-0.8,-1.3,-0.2
1698924288057.0,16,0.0,0.0,0.0,-0.1,9.1,-2.7,-0.6000000000000001,-1.4,-0.2
1698924288074.0,16,0.0,0.0,0.0,-0.1,9.1,-2.7,-0.30000000000000004,-0.9,-0.30000000000000004
1698924288090.0,16,0.0,0.0,0.0,-0.2,9.1,-2.8000000000000003,-0.30000000000000004,-1.0,-0.1
1698924288107.0,16,0.0,0.0,0.0,-0.2,9.1,-2.7,-0.4,-1.2000000000000002,0.0
1698924288124.0,16,0.0,0.0,0.0,-0.2,9.1,-2.7,-0.4,-1.0999999999999999,0.0
1698924288140.0,16,0.0,0.0,0.0,-0.2,9.1,-2.7,-0.7,-1.0,-0.1
1698924288156.0,16,0.0,0.0,0.0,-0.2,9.1,-2.7,-0.9,-1.0,-0.2
1698924288173.0,16,0.0,0.0,0.0,-0.2,9.1,-2.7,-1.0999999999999999,-0.8,-0.2
1698924288190.0,16,0.0,0.0,0.0,-0.2,9.1,-2.7,-1.2000000000000002,-0.9,-0.2
1698924288208.0,16,0.0,0.0,0.0,-0.2,9.1,-2.6,-1.5000000000000002,-0.9,-0.30000000000000004
1698924288223.0,16,0.0,0.0,0.0,-0.2,9.1,-2.6,-1.6,-0.8,-0.4
1698924288239.0,16,0.0,0.0,0.0,-0.2,9.1,-2.7,-1.7,-0.7,-0.30000000000000004
1698924288256.0,16,0.0,0.0,0.0,-0.2,9.200000000000001,-2.7,-1.5000000000000002,-0.8,-0.4
1698924288273.0,16,0.0,0.0,0.0,-0.1,9.1,-2.6,-1.0999999999999999,-0.4,-0.4
1698924288289.0,16,0.0,0.0,0.0,-0.2,9.200000000000001,-2.6,-1.0,-0.30000000000000004,-0.5
1698924288306.0,16,0.0,0.0,0.0,-0.2,9.1,-2.6,-0.8,0.0,-0.4
1698924288323.0,16,0.0,0.0,0.0,-0.2,9.200000000000001,-2.6,-0.7,0.0,-0.30000000000000004
1698924288340.0,16,0.0,0.0,0.0,-0.2,9.1,-2.6,-0.1,0.2,-0.2
1698924288356.0,16,0.0,0.0,0.0,-0.2,9.200000000000001,-2.6,0.0,0.0,-0.1
