timestamp,hr,conf
1698744203.106,0,50
1698744203.94,0,27
1698744204.841,0,44
1698744207.543,0,45
1698744208.454,0,27
1698744209.311,0,0
1698744211.045,89,0
1698744212.88,91,71
1698744213.748,91,48
1698744214.648,91,50
1698744215.549,91,36
