timestamp,hr,conf
1698924422.26,0,56
1698924423.129,0,46
1698924424.032,0,34
1698924424.902,0,25
1698924425.805,0,16
1698924426.675,0,42
1698924427.589,0,5
1698924428.481,0,4
1698924431.157,75,4
1698924432.027,75,0
1698924435.606,78,55
1698924436.475,79,50
1698924437.35,80,48
1698924438.215,81,48
1698924439.118,83,48
1698924439.99,83,54
1698924440.89,84,86
1698924441.76,86,76
1698924442.707,86,29
1698924443.533,86,57
