ts(msec),PPG
1698921834036.5757,15907.0
1698921834057.1516,15905.0
1698921834077.7273,15893.0
1698921834098.303,15885.0
1698921834118.879,15873.0
1698921834139.4546,15877.0
1698921834160.0305,15869.0
1698921834180.606,15861.0
1698921834201.182,15857.0
1698921834221.7576,15847.0
1698921834242.3333,15838.0
1698921834262.9092,15832.0
1698921834283.4849,15830.0
1698921834304.0603,15819.0
1698921834324.6365,15812.0
1698921834345.2122,15802.0
1698921834365.7878,15798.0
1698921834386.3635,15788.0
1698921834406.9397,15780.0
1698921834427.5151,15770.0
1698921834448.0908,15755.0
1698921834468.6667,15752.0
1698921834489.2424,15720.0
1698921834509.818,15749.0
1698921834530.394,15744.0
1698921834550.9695,15737.0
1698921834571.5454,15729.0
1698921834592.121,15727.0
1698921834612.697,15685.0
1698921834633.2727,15712.0
1698921834653.8484,15705.0
1698921834674.4243,15704.0
1698921834715.5757,15699.0
1698921834736.1516,15693.0
1698921834756.7273,15686.0
1698921834777.303,15688.0
1698921834797.879,15684.0
1698921834818.4546,15681.0
1698921834839.0305,15675.0
1698921834859.606,15671.0
1698921834880.182,15669.0
1698921834900.7576,15662.0
1698921834921.3333,15658.0
1698921834941.9092,15655.0
1698921834962.4849,15652.0
1698921834983.0603,15648.0
1698921835003.6365,15643.0
1698921835024.2122,15642.0
1698921835044.7878,15645.0
1698921835065.3635,15642.0
1698921835085.9397,15634.0
1698921835106.5151,15632.0
1698921835127.0908,15629.0
1698921835147.6667,15619.0
1698921835168.2424,15612.0
1698921835188.818,15608.0
1698921835209.394,15597.0
1698921835229.9695,15592.0
1698921835250.5454,15591.0
1698921835271.121,15583.0
1698921835291.697,15581.0
1698921835312.2727,15576.0
1698921835332.8484,15566.0
1698921835353.4243,15568.0
1698921835394.5757,15556.0
1698921835415.1516,15555.0
1698921835435.7273,15551.0
1698921835456.303,15543.0
1698921835476.879,15536.0
1698921835497.4546,15533.0
1698921835518.0305,15533.0
1698921835538.606,15529.0
1698921835559.182,15527.0
1698921835579.7576,15524.0
1698921835600.3333,15518.0
1698921835620.9092,15517.0
1698921835641.4849,15516.0
1698921835662.0603,15515.0
1698921835682.6365,15516.0
1698921835703.2122,15513.0
1698921835723.7878,15514.0
1698921835744.3635,15516.0
1698921835764.9397,15512.0
1698921835785.5151,15516.0
1698921835806.0908,15509.0
1698921835826.6667,15511.0
1698921835847.2424,15509.0
1698921835867.818,15507.0
1698921835888.394,15498.0
1698921835908.9695,15499.0
1698921835929.5454,15492.0
1698921835950.121,15485.0
1698921835970.697,15480.0
1698921835991.2727,15476.0
1698921836011.8484,15468.0
1698921836032.4243,15464.0
1698921836073.5757,15441.0
1698921836094.1516,15437.0
1698921836114.7273,15428.0
1698921836135.303,15419.0
1698921836155.879,15420.0
1698921836176.4546,15407.0
1698921836197.0305,15397.0
1698921836217.606,15390.0
1698921836238.182,15377.0
1698921836258.7576,15379.0
1698921836279.3333,15367.0
1698921836299.9092,15372.0
1698921836320.4849,15368.0
1698921836341.0603,15359.0
1698921836361.6365,15355.0
1698921836382.2122,15338.0
1698921836402.7878,15325.0
1698921836423.3635,15319.0
1698921836443.9397,15315.0
1698921836464.5151,15301.0
1698921836485.0908,15296.0
1698921836505.6667,15289.0
1698921836526.2424,15289.0
1698921836546.818,15276.0
1698921836567.394,15278.0
1698921836587.9695,15273.0
1698921836608.5454,15263.0
1698921836629.121,15265.0
1698921836649.697,15255.0
1698921836670.2727,15254.0
1698921836690.8484,15249.0
1698921836711.4243,15245.0
1698921836752.5757,15239.0
1698921836773.1516,15234.0
1698921836793.7273,15232.0
1698921836814.303,15224.0
1698921836834.879,15218.0
1698921836855.4546,15220.0
1698921836876.0305,15216.0
1698921836896.606,15210.0
1698921836917.182,15205.0
1698921836937.7576,15202.0
1698921836958.3333,15195.0
1698921836978.9092,15193.0
1698921836999.4849,15186.0
1698921837020.0603,15174.0
1698921837040.6365,15175.0
1698921837061.2122,15167.0
1698921837081.7878,15163.0
1698921837102.3635,15162.0
1698921837122.9397,15155.0
1698921837143.5151,15148.0
1698921837164.0908,15147.0
1698921837184.6667,15146.0
1698921837205.2424,15136.0
1698921837225.818,15140.0
1698921837246.394,15133.0
1698921837266.9695,15132.0
1698921837287.5454,15127.0
1698921837308.121,15131.0
1698921837328.697,15124.0
1698921837349.2727,15115.0
1698921837369.8484,15111.0
1698921837390.4243,15112.0
1698921837431.5757,15106.0
1698921837452.1516,15110.0
1698921837472.7273,15099.0
1698921837493.303,15100.0
1698921837513.879,15102.0
1698921837534.4546,15099.0
1698921837555.0305,15090.0
1698921837575.606,15098.0
1698921837596.182,15110.0
1698921837616.7576,15108.0
1698921837637.3333,15106.0
1698921837657.9092,15099.0
1698921837678.4849,15099.0
1698921837699.0603,15093.0
1698921837719.6365,15088.0
1698921837740.2122,15091.0
1698921837760.7878,15087.0
1698921837781.3635,15086.0
1698921837801.9397,15080.0
1698921837822.5151,15082.0
1698921837843.0908,15076.0
1698921837863.6667,15070.0
1698921837884.2424,15073.0
1698921837904.818,15066.0
1698921837925.394,15063.0
1698921837945.9695,15060.0
1698921837966.5454,15058.0
1698921837987.121,15050.0
1698921838007.697,15044.0
1698921838028.2727,15045.0
1698921838048.8484,15037.0
1698921838069.4243,15036.0
1698921838110.5757,15030.0
1698921838131.1516,15024.0
1698921838151.7273,15023.0
1698921838172.303,15014.0
