ts,accGx,accGy,accGz
1698744123027.2,0.4593505859375,-0.3602294921875,-0.88525390625
1698744123057.9504,0.4569091796875,-0.365966796875,-0.884033203125
1698744123088.701,0.451904296875,-0.3675537109375,-0.884033203125
1698744123119.4517,0.4462890625,-0.367431640625,-0.883544921875
1698744123150.202,0.4427490234375,-0.368896484375,-0.88330078125
1698744123180.9526,0.4432373046875,-0.3702392578125,-0.88427734375
1698744123211.7031,0.444091796875,-0.3701171875,-0.884521484375
1698744123242.4536,0.4442138671875,-0.37060546875,-0.88232421875
1698744123273.204,0.4466552734375,-0.37060546875,-0.8814697265625
1698744123303.9546,0.449462890625,-0.36767578125,-0.8846435546875
1698744123334.705,0.449951171875,-0.3660888671875,-0.8857421875
1698744123365.4558,0.4498291015625,-0.366943359375,-0.883056640625
1698744123396.2063,0.450927734375,-0.3680419921875,-0.8812255859375
1698744123426.9568,0.45068359375,-0.3699951171875,-0.881591796875
1698744123457.7073,0.447998046875,-0.3729248046875,-0.8826904296875
1698744123488.4578,0.4461669921875,-0.3743896484375,-0.8856201171875
1698744123519.2085,0.450439453125,-0.3770751953125,-0.8970947265625
1698744123549.9587,0.45556640625,-0.4002685546875,-0.92626953125
1698744123580.7097,0.4486083984375,-0.4420166015625,-1.018798828125
1698744123611.46,0.43017578125,-0.4530029296875,-1.1201171875
1698744123642.2104,0.40576171875,-0.482177734375,-1.107177734375
1698744123672.961,0.356689453125,-0.5501708984375,-1.0745849609375
1698744123703.7114,0.266357421875,-0.5970458984375,-1.067626953125
1698744123734.462,0.21484375,-0.62841796875,-1.0400390625
1698744123765.2124,0.202880859375,-0.6378173828125,-0.9879150390625
1698744123795.9631,0.1732177734375,-0.583251953125,-0.91650390625
1698744123826.7136,0.14208984375,-0.5123291015625,-0.9012451171875
1698744123857.464,0.1171875,-0.4736328125,-0.92333984375
1698744123888.2146,0.092529296875,-0.4222412109375,-0.9266357421875
1698744123918.965,0.05029296875,-0.3848876953125,-0.9189453125
1698744123949.7156,0.001708984375,-0.382568359375,-0.9163818359375
1698744123980.466,-0.04736328125,-0.383544921875,-0.916748046875
1698744124011.2166,-0.0989990234375,-0.4005126953125,-0.8917236328125
1698744124041.9673,-0.1416015625,-0.4400634765625,-0.8333740234375
1698744124072.7178,-0.1810302734375,-0.502685546875,-0.77978515625
1698744124103.4685,-0.223876953125,-0.5860595703125,-0.7548828125
1698744124134.2188,-0.25732421875,-0.6007080078125,-0.7618408203125
1698744124164.9692,-0.290283203125,-0.548095703125,-0.7645263671875
1698744124195.7195,-0.32080078125,-0.5330810546875,-0.7435302734375
1698744124226.4702,-0.3507080078125,-0.5540771484375,-0.7076416015625
1698744124257.221,-0.3807373046875,-0.61328125,-0.6424560546875
1698744124287.9714,-0.40478515625,-0.6793212890625,-0.5958251953125
1698744124318.722,-0.427978515625,-0.656494140625,-0.591064453125
1698744124349.4724,-0.43896484375,-0.6011962890625,-0.58447265625
1698744124380.223,-0.4534912109375,-0.572265625,-0.6004638671875
1698744124410.9734,-0.44970703125,-0.5977783203125,-0.6123046875
1698744124441.724,-0.4317626953125,-0.6400146484375,-0.57373046875
1698744124472.4744,-0.4425048828125,-0.64453125,-0.5465087890625
1698744124503.225,-0.462158203125,-0.6693115234375,-0.5704345703125
1698744124533.9756,-0.466552734375,-0.7100830078125,-0.60546875
1698744124564.726,-0.4578857421875,-0.7425537109375,-0.5869140625
1698744124595.4766,-0.4537353515625,-0.760986328125,-0.5421142578125
1698744124626.227,-0.4576416015625,-0.76513671875,-0.509765625
1698744124656.9775,-0.4617919921875,-0.76904296875,-0.4727783203125
1698744124687.728,-0.4554443359375,-0.775146484375,-0.4346923828125
1698744124718.4788,-0.446044921875,-0.77099609375,-0.409423828125
1698744124749.2292,-0.4423828125,-0.772705078125,-0.3968505859375
1698744124779.9795,-0.451416015625,-0.7901611328125,-0.41455078125
1698744124810.7302,-0.4681396484375,-0.7811279296875,-0.4285888671875
1698744124841.4807,-0.4716796875,-0.7490234375,-0.4139404296875
1698744124872.2312,-0.462890625,-0.71826171875,-0.39599609375
1698744124902.9817,-0.4434814453125,-0.6846923828125,-0.365234375
1698744124933.7322,-0.4290771484375,-0.6802978515625,-0.3870849609375
1698744124964.483,-0.43505859375,-0.7274169921875,-0.4505615234375
1698744124995.2334,-0.4486083984375,-0.773681640625,-0.4630126953125
1698744125025.984,-0.457275390625,-0.77734375,-0.4315185546875
1698744125056.7344,-0.4508056640625,-0.805908203125,-0.3985595703125
1698744125087.4849,-0.44091796875,-0.857421875,-0.395263671875
1698744125118.2354,-0.4432373046875,-0.8492431640625,-0.4276123046875
1698744125148.9858,-0.4547119140625,-0.8216552734375,-0.4666748046875
1698744125179.7366,-0.46044921875,-0.8233642578125,-0.4835205078125
1698744125210.487,-0.457763671875,-0.7999267578125,-0.4893798828125
1698744125241.2375,-0.4488525390625,-0.7672119140625,-0.507568359375
1698744125271.988,-0.419921875,-0.7528076171875,-0.4990234375
1698744125302.7383,-0.404052734375,-0.734130859375,-0.443359375
1698744125333.489,-0.421630859375,-0.751708984375,-0.456298828125
1698744125364.2395,-0.450927734375,-0.789306640625,-0.5499267578125
1698744125394.99,-0.45654296875,-0.8082275390625,-0.576904296875
1698744125425.7407,-0.42724609375,-0.776611328125,-0.5438232421875
1698744125456.4912,-0.3988037109375,-0.7186279296875,-0.5316162109375
1698744125487.2417,-0.39306640625,-0.6943359375,-0.5394287109375
1698744125517.9922,-0.4141845703125,-0.6851806640625,-0.560546875
1698744125548.743,-0.4354248046875,-0.6748046875,-0.577880859375
1698744125579.4932,-0.4290771484375,-0.674560546875,-0.582763671875
1698744125610.2437,-0.4061279296875,-0.6839599609375,-0.573974609375
1698744125640.9944,-0.4036865234375,-0.6951904296875,-0.5675048828125
1698744125671.7449,-0.418701171875,-0.7100830078125,-0.5791015625
1698744125702.4954,-0.4105224609375,-0.7232666015625,-0.5830078125
1698744125733.2458,-0.3931884765625,-0.7490234375,-0.585205078125
1698744125763.9963,-0.385498046875,-0.76904296875,-0.599365234375
1698744125794.7468,-0.3846435546875,-0.7694091796875,-0.6124267578125
1698744125825.4973,-0.3907470703125,-0.778564453125,-0.625
1698744125856.2478,-0.391845703125,-0.7896728515625,-0.6180419921875
1698744125886.9983,-0.385986328125,-0.7913818359375,-0.6004638671875
1698744125917.749,-0.37109375,-0.7958984375,-0.6031494140625
1698744125948.4995,-0.35595703125,-0.7886962890625,-0.60205078125
1698744125979.25,-0.3470458984375,-0.771240234375,-0.5848388671875
1698744126010.0005,-0.343017578125,-0.7662353515625,-0.5703125
1698744126040.751,-0.34375,-0.7662353515625,-0.56787109375
1698744126071.5017,-0.3468017578125,-0.760009765625,-0.571533203125
1698744126102.2522,-0.35107421875,-0.758056640625,-0.5760498046875
1698744126133.0027,-0.35107421875,-0.7540283203125,-0.5753173828125
1698744126163.7532,-0.35400390625,-0.746826171875,-0.5726318359375
1698744126194.5037,-0.364013671875,-0.748046875,-0.5830078125
1698744126225.2542,-0.3736572265625,-0.7498779296875,-0.599609375
1698744126256.0046,-0.375,-0.7525634765625,-0.6051025390625
1698744126286.7551,-0.367431640625,-0.7554931640625,-0.59716796875
1698744126317.5056,-0.3651123046875,-0.756103515625,-0.5947265625
1698744126348.2563,-0.3653564453125,-0.7520751953125,-0.6004638671875
1698744126379.0068,-0.361328125,-0.7447509765625,-0.6031494140625
1698744126409.757,-0.3609619140625,-0.7464599609375,-0.6058349609375
1698744126440.5078,-0.3673095703125,-0.7508544921875,-0.609375
1698744126471.2583,-0.373046875,-0.755859375,-0.6134033203125
1698744126502.0088,-0.3721923828125,-0.765380859375,-0.6171875
