ts(msec),PPG
1698744123009.3225,25180.0
1698744123029.5269,25173.0
1698744123049.7317,25175.0
1698744123069.9363,25173.0
1698744123090.141,25178.0
1698744123110.346,25169.0
1698744123130.5503,25177.0
1698744123150.7554,25170.0
1698744123170.96,25168.0
1698744123191.1648,25175.0
1698744123211.3696,25174.0
1698744123231.5742,25183.0
1698744123251.779,25177.0
1698744123271.9836,25166.0
1698744123292.1885,25163.0
1698744123312.393,25151.0
1698744123332.598,25144.0
1698744123352.8027,25128.0
1698744123373.007,25111.0
1698744123393.2122,25106.0
1698744123413.4167,25092.0
1698744123433.6216,25077.0
1698744123453.8264,25063.0
1698744123474.031,25038.0
1698744123494.2358,25018.0
1698744123514.4404,24996.0
1698744123534.6453,24976.0
1698744123554.85,24955.0
1698744123575.0547,24944.0
1698744123595.2595,24912.0
1698744123615.464,24887.0
1698744123635.669,24858.0
1698744123655.8738,24839.0
1698744123676.0784,24820.0
1698744123696.2832,24808.0
1698744123716.4878,24798.0
1698744123736.6926,24788.0
1698744123756.8977,24775.0
1698744123777.102,24753.0
1698744123797.307,24740.0
1698744123817.5117,24718.0
1698744123837.7163,24699.0
1698744123857.9211,24674.0
1698744123878.1255,24660.0
1698744123898.3306,24633.0
1698744123918.5352,24619.0
1698744123938.74,24601.0
1698744123958.9446,24580.0
1698744123979.1494,24568.0
1698744123999.3542,24558.0
1698744124019.5588,24540.0
1698744124039.7637,24534.0
1698744124059.9685,24519.0
1698744124080.173,24512.0
1698744124100.378,24486.0
1698744124120.5825,24469.0
1698744124140.7874,24451.0
1698744124160.992,24415.0
1698744124181.1968,24385.0
1698744124201.4016,24406.0
1698744124221.6062,24389.0
1698744124241.811,24365.0
1698744124262.0156,24407.0
1698744124282.2205,24423.0
1698744124302.4253,24432.0
1698744124322.63,24431.0
1698744124342.8347,24424.0
1698744124363.0393,24412.0
1698744124383.244,24404.0
1698744124403.449,24386.0
1698744124423.6536,24355.0
1698744124443.8584,24324.0
1698744124464.063,24302.0
1698744124484.2678,24284.0
1698744124504.473,24268.0
1698744124524.6772,24253.0
1698744124544.882,24234.0
1698744124565.087,24213.0
1698744124585.2915,24191.0
1698744124605.496,24175.0
1698744124625.701,24154.0
1698744124645.9058,24138.0
1698744124666.1104,24131.0
1698744124686.3152,24125.0
1698744124706.5198,24117.0
1698744124726.7246,24118.0
1698744124746.9294,24122.0
1698744124767.134,24121.0
1698744124787.3389,24140.0
1698744124807.5437,24137.0
1698744124827.7483,24143.0
1698744124847.9531,24140.0
1698744124868.1577,24135.0
1698744124888.3623,24119.0
1698744124908.5671,24061.0
1698744124928.772,24034.0
1698744124948.9768,24039.0
1698744124969.1814,24010.0
1698744124989.3862,23993.0
1698744125009.5908,23970.0
1698744125029.7957,23966.0
1698744125050.0005,23948.0
1698744125070.205,23981.0
1698744125090.41,23975.0
1698744125110.6145,23908.0
1698744125130.819,23923.0
1698744125151.0242,23959.0
1698744125171.2288,23949.0
1698744125191.4336,23866.0
1698744125211.6382,23865.0
1698744125231.843,23839.0
1698744125252.0476,23818.0
1698744125272.2524,23842.0
1698744125292.4573,23820.0
1698744125312.662,23817.0
1698744125332.8667,23819.0
1698744125353.0713,23825.0
1698744125373.276,23834.0
1698744125393.481,23849.0
1698744125413.6855,23875.0
1698744125433.8904,23874.0
1698744125454.095,23926.0
1698744125474.2998,23967.0
1698744125494.5046,23944.0
1698744125514.7092,23967.0
1698744125534.914,24010.0
1698744125555.119,24020.0
1698744125575.3235,24038.0
1698744125595.5283,24059.0
1698744125615.733,24105.0
1698744125635.9375,24096.0
1698744125656.1423,24104.0
1698744125676.3472,24113.0
1698744125696.552,24103.0
1698744125716.7566,24103.0
1698744125736.9614,24098.0
1698744125757.166,24092.0
1698744125777.3708,24090.0
1698744125797.5757,24078.0
1698744125817.7805,24033.0
1698744125837.985,24069.0
1698744125858.1897,24094.0
1698744125878.3943,24091.0
1698744125898.599,24075.0
1698744125918.804,24063.0
1698744125939.0088,24036.0
1698744125959.2134,24012.0
1698744125979.4182,24036.0
1698744125999.6228,24003.0
1698744126019.8276,23952.0
1698744126040.0325,23958.0
1698744126060.237,23962.0
1698744126080.442,23934.0
1698744126100.6465,23933.0
1698744126120.8513,23930.0
1698744126141.0562,23921.0
1698744126161.2607,23920.0
1698744126181.4656,23907.0
1698744126201.6702,23917.0
1698744126221.875,23930.0
1698744126242.0798,23895.0
1698744126262.2844,23922.0
1698744126282.4893,23910.0
1698744126302.6938,23895.0
1698744126322.8987,23900.0
1698744126343.1035,23927.0
1698744126363.308,23917.0
1698744126383.513,23880.0
1698744126403.7175,23845.0
1698744126423.9224,23892.0
1698744126444.1272,23837.0
1698744126464.3318,23872.0
1698744126484.5366,23830.0
1698744126504.7412,23821.0
1698744126524.946,23837.0
1698744126545.151,23844.0
1698744126565.3557,23803.0
1698744126585.5603,23801.0
1698744126605.765,23783.0
1698744126625.9695,23789.0
1698744126646.1743,23789.0
1698744126666.3792,23786.0
1698744126686.584,23793.0
1698744126706.7886,23846.0
1698744126726.9934,23834.0
1698744126747.198,23855.0
1698744126767.4028,23865.0
1698744126787.6077,23921.0
1698744126807.8125,23896.0
1698744126828.017,23934.0
1698744126848.2217,23933.0
1698744126868.4265,23931.0
1698744126888.631,23931.0
1698744126908.836,23926.0
1698744126929.0408,23928.0
1698744126949.2454,23944.0
1698744126969.4502,23978.0
1698744126989.655,24012.0
1698744127009.8596,24029.0
1698744127030.0645,24002.0
1698744127050.269,23933.0
1698744127070.474,23828.0
1698744127090.6787,23738.0
1698744127110.8833,23688.0
1698744127131.088,23657.0
1698744127151.2927,23623.0
1698744127171.4976,23612.0
1698744127191.7024,23597.0
1698744127211.907,23598.0
1698744127232.1118,23591.0
1698744127252.3164,23572.0
1698744127272.5212,23569.0
1698744127292.7258,23554.0
1698744127312.931,23542.0
1698744127333.1355,23542.0
1698744127353.34,23537.0
1698744127373.545,23546.0
1698744127393.7495,23552.0
1698744127413.9543,23518.0
1698744127434.1592,23582.0
1698744127454.3638,23521.0
1698744127474.5686,23595.0
1698744127494.7732,23558.0
1698744127514.978,23600.0
1698744127535.1829,23596.0
1698744127555.3877,23602.0
1698744127575.5923,23606.0
1698744127595.7969,23615.0
1698744127616.0017,23618.0
1698744127636.2063,23627.0
1698744127656.4111,23627.0
1698744127676.616,23636.0
1698744127696.8206,23641.0
1698744127717.0254,23643.0
1698744127737.2302,23652.0
1698744127757.4348,23651.0
1698744127777.6396,23657.0
1698744127797.8442,23660.0
1698744127818.049,23675.0
1698744127838.254,23677.0
1698744127858.4585,23673.0
1698744127878.663,23669.0
1698744127898.868,23674.0
1698744127919.0728,23666.0
1698744127939.277,23654.0
1698744127959.4822,23635.0
1698744127979.687,23613.0
1698744127999.8916,23594.0
1698744128020.0964,23576.0
1698744128040.301,23563.0
1698744128060.506,23544.0
1698744128080.7107,23532.0
1698744128100.9153,23515.0
1698744128121.12,23496.0
1698744128141.3247,23480.0
1698744128161.5295,23470.0
1698744128181.7344,23450.0
1698744128201.939,23433.0
1698744128222.1438,23421.0
1698744128242.3484,23411.0
1698744128262.5532,23411.0
1698744128282.758,23403.0
1698744128302.9626,23398.0
1698744128323.1675,23384.0
1698744128343.372,23382.0
1698744128363.577,23369.0
1698744128383.7815,23342.0
1698744128403.9863,23322.0
1698744128424.1912,23371.0
1698744128444.3958,23346.0
1698744128464.6006,23400.0
1698744128484.8054,23423.0
1698744128505.01,23427.0
1698744128525.2148,23431.0
1698744128545.4194,23438.0
1698744128565.6245,23451.0
1698744128585.8289,23449.0
1698744128606.0337,23453.0
1698744128626.2383,23462.0
1698744128646.443,23460.0
1698744128666.648,23435.0
1698744128686.8523,23475.0
1698744128707.0574,23481.0
1698744128727.2622,23500.0
1698744128747.4668,23503.0
1698744128767.6716,23513.0
1698744128787.8762,23516.0
1698744128808.081,23529.0
1698744128828.286,23531.0
1698744128848.4905,23543.0
1698744128868.6953,23553.0
1698744128888.9,23555.0
1698744128909.1047,23549.0
1698744128929.3096,23543.0
1698744128949.5142,23541.0
1698744128969.719,23539.0
1698744128989.9236,23540.0
1698744129010.1284,23522.0
1698744129030.3333,23522.0
1698744129050.5378,23511.0
1698744129070.743,23505.0
1698744129090.9473,23498.0
1698744129111.152,23485.0
1698744129131.357,23471.0
1698744129151.5615,23460.0
1698744129171.7664,23463.0
1698744129191.971,23459.0
1698744129212.1758,23454.0
1698744129232.3804,23466.0
1698744129252.5852,23455.0
1698744129272.79,23463.0
1698744129292.9946,23465.0
1698744129313.1997,23464.0
1698744129333.404,23451.0
1698744129353.609,23442.0
1698744129373.8137,23424.0
1698744129394.0183,23423.0
1698744129414.2231,23406.0
1698744129434.4275,23376.0
1698744129454.6326,23357.0
1698744129474.8374,23341.0
1698744129495.042,23327.0
1698744129515.2468,23307.0
1698744129535.4514,23288.0
1698744129555.6562,23264.0
1698744129575.861,23240.0
1698744129596.0657,23227.0
1698744129616.2705,23186.0
1698744129636.475,23211.0
1698744129656.68,23206.0
1698744129676.8848,23207.0
1698744129697.0894,23216.0
1698744129717.2942,23217.0
1698744129737.4988,23221.0
1698744129757.7036,23227.0
1698744129777.9084,23234.0
1698744129798.113,23245.0
1698744129818.318,23247.0
1698744129838.5225,23262.0
1698744129858.7273,23264.0
1698744129878.932,23267.0
1698744129899.1367,23276.0
1698744129919.3416,23287.0
1698744129939.546,23289.0
1698744129959.751,23297.0
1698744129979.9556,23304.0
1698744130000.1604,23312.0
1698744130020.3652,23319.0
1698744130040.5698,23323.0
1698744130060.775,23323.0
1698744130080.9792,23313.0
1698744130101.184,23309.0
1698744130121.389,23301.0
1698744130141.5935,23301.0
1698744130161.7983,23299.0
1698744130182.003,23285.0
1698744130202.2078,23290.0
1698744130222.4126,23285.0
1698744130242.6172,23276.0
1698744130262.822,23272.0
1698744130283.0266,23226.0
1698744130303.2314,23242.0
1698744130323.4363,23265.0
1698744130343.6409,23262.0
1698744130363.8457,23254.0
1698744130384.0503,23255.0
1698744130404.2551,23248.0
1698744130424.46,23244.0
1698744130444.6646,23237.0
1698744130464.8694,23229.0
1698744130485.074,23229.0
1698744130505.2788,23224.0
1698744130525.4836,23230.0
1698744130545.6882,23224.0
1698744130565.893,23225.0
1698744130586.0977,23225.0
1698744130606.3025,23221.0
1698744130626.507,23226.0
1698744130646.712,23226.0
1698744130666.9167,23230.0
