timestamp,magnRawx,magnRawy,magnRawz
1698744123.069,-378,807,301
1698744123.149,-382,778,322
1698744123.229,-401,761,315
1698744123.309,-424,737,319
1698744123.389,-422,737,311
1698744123.469,-415,731,316
1698744123.55,-417,727,313
1698744123.629,-420,731,324
1698744123.712,-413,732,315
1698744123.789,-428,735,315
1698744123.869,-423,728,312
1698744123.951,-416,732,320
1698744124.028,-416,739,320
1698744124.111,-410,750,318
1698744124.189,-418,736,331
1698744124.268,-410,745,321
1698744124.349,-412,737,330
1698744124.428,-417,717,324
1698744124.511,-443,684,316
1698744124.589,-450,647,285
1698744124.668,-455,558,264
1698744124.748,-403,436,253
1698744124.828,-334,376,267
1698744124.911,-298,359,256
1698744124.988,-311,360,254
1698744125.068,-304,363,235
1698744125.148,-288,363,218
1698744125.228,-303,362,231
1698744125.311,-317,379,228
1698744125.388,-290,371,227
1698744125.468,-305,367,228
1698744125.549,-313,374,234
1698744125.629,-342,384,241
1698744125.708,-399,438,260
1698744125.788,-462,550,259
1698744125.868,-451,648,294
1698744125.948,-430,714,304
1698744126.028,-426,735,297
1698744126.108,-420,744,299
1698744126.188,-413,749,298
1698744126.269,-415,757,309
1698744126.348,-414,762,310
1698744126.428,-406,752,318
1698744126.508,-416,780,309
1698744126.589,-394,772,310
1698744126.668,-396,768,306
1698744126.748,-406,776,307
1698744126.828,-388,789,305
1698744126.908,-397,792,308
1698744126.99,-389,792,298
1698744127.068,-381,797,292
1698744127.15,-378,804,290
1698744127.228,-375,810,298
1698744127.308,-364,801,294
1698744127.39,-370,800,294
1698744127.468,-366,802,304
1698744127.552,-365,802,319
1698744127.629,-382,793,330
1698744127.708,-366,791,333
1698744127.788,-328,804,338
1698744127.868,-263,835,333
1698744127.951,-188,876,331
1698744128.028,-76,894,304
1698744128.108,15,847,288
1698744128.188,62,820,283
1698744128.268,97,801,264
1698744128.35,114,776,253
1698744128.428,118,754,244
1698744128.508,134,713,233
1698744128.588,144,702,244
1698744128.668,153,694,246
1698744128.748,142,685,242
1698744128.828,135,702,242
1698744128.909,112,742,236
1698744128.988,86,793,254
1698744129.068,48,843,290
1698744129.148,10,850,309
1698744129.227,-18,861,313
1698744129.308,-65,881,303
1698744129.388,-69,870,291
1698744129.468,-40,872,278
1698744129.548,14,844,265
1698744129.628,51,819,263
1698744129.708,77,802,261
1698744129.788,84,796,258
1698744129.868,91,773,250
1698744129.948,108,761,246
1698744130.029,102,751,240
1698744130.108,106,760,242
1698744130.19,90,784,257
1698744130.267,77,812,276
1698744130.348,46,817,288
1698744130.429,36,843,297
1698744130.507,-2,857,321
1698744130.59,-7,860,322
1698744130.667,-23,864,303
1698744130.747,-7,841,292
1698744130.828,28,832,280
1698744130.907,42,814,272
1698744130.99,62,807,259
1698744131.068,83,792,252
1698744131.147,86,782,257
1698744131.227,91,768,256
1698744131.307,97,757,259
1698744131.39,101,744,244
1698744131.467,102,751,245
1698744131.547,81,771,245
1698744131.627,65,791,257
1698744131.707,47,810,253
1698744131.79,35,812,260
1698744131.867,58,803,244
1698744131.947,80,777,245
1698744132.027,105,736,244
1698744132.107,99,739,248
1698744132.187,70,773,251
1698744132.267,-1,831,252
1698744132.347,-119,850,249
1698744132.427,-231,835,229
1698744132.508,-315,796,227
1698744132.587,-328,771,244
1698744132.667,-341,782,251
1698744132.747,-312,797,260
1698744132.827,-296,819,273
1698744132.907,-253,852,307
1698744132.988,-198,861,302
1698744133.067,-184,849,319
1698744133.147,-185,844,343
1698744133.227,-196,847,348
1698744133.307,-197,836,355
1698744133.387,-193,836,353
1698744133.468,-200,841,361
1698744133.547,-173,833,357
1698744133.629,-141,831,369
1698744133.707,-44,819,373
1698744133.787,43,744,380
1698744133.87,110,645,368
1698744133.947,118,598,383
1698744134.029,97,606,384
1698744134.107,108,644,399
1698744134.187,84,644,391
1698744134.267,83,640,393
1698744134.347,84,618,390
1698744134.43,90,619,405
1698744134.507,96,617,391
1698744134.587,93,612,392
1698744134.667,90,613,391
1698744134.747,88,613,393
1698744134.829,78,628,416
1698744134.907,83,641,396
1698744134.987,73,651,388
1698744135.067,89,646,391
1698744135.147,98,638,383
1698744135.227,110,614,383
1698744135.307,110,583,386
1698744135.387,97,604,395
