timestamp,hr,conf
1698411733.326,0,18
1698411734.087,0,55
1698411734.952,0,23
1698411735.816,0,6
1698411736.714,0,40
1698411737.611,0,41
1698411744.69,91,0
1698411746.452,89,62
1698411747.349,89,68
1698411748.214,89,19
1698411749.111,89,17
1698411750.008,89,20
1698411750.839,89,19
1698411751.77,89,30
1698411752.634,89,25
