ts,abs,alpha,beta,gamma
1698411741323.0,False,353.5,16.900000000000002,9.600000000000001
1698411741339.0,False,352.6,17.400000000000002,10.100000000000001
1698411741356.0,False,352.3,17.7,10.100000000000001
1698411741373.0,False,351.8,18.5,9.600000000000001
1698411741389.0,False,351.20000000000005,19.3,8.6
1698411741406.0,False,350.90000000000003,19.5,8.0
1698411741423.0,False,349.90000000000003,19.700000000000003,7.1000000000000005
1698411741440.0,False,348.40000000000003,19.400000000000002,6.7
1698411741456.0,False,347.6,19.1,6.7
1698411741474.0,False,345.90000000000003,18.400000000000002,7.0
1698411741490.0,False,344.1,17.5,7.6000000000000005
1698411741507.0,False,343.20000000000005,17.1,7.9
1698411741522.0,False,341.70000000000005,16.3,8.5
1698411741539.0,False,340.40000000000003,15.700000000000001,8.8
1698411741556.0,False,339.90000000000003,15.4,8.9
1698411741573.0,False,339.0,14.8,9.0
1698411741589.0,False,338.40000000000003,14.3,9.200000000000001
1698411741606.0,False,338.0,13.9,9.4
1698411741639.0,False,338.0,13.8,9.700000000000001
1698411741657.0,False,338.1,13.9,9.8
1698411741673.0,False,338.3,14.200000000000001,9.600000000000001
1698411741689.0,False,338.6,14.700000000000001,9.3
1698411741706.0,False,338.6,15.0,9.1
1698411741722.0,False,338.5,15.8,9.1
1698411741739.0,False,338.1,16.400000000000002,9.4
1698411741756.0,False,337.90000000000003,16.7,9.600000000000001
1698411741772.0,False,337.3,16.8,10.0
1698411741789.0,False,336.70000000000005,16.6,10.0
1698411741806.0,False,335.90000000000003,16.0,9.700000000000001
1698411741822.0,False,335.40000000000003,15.700000000000001,9.700000000000001
1698411741839.0,False,334.5,15.600000000000001,10.0
1698411741855.0,False,333.6,16.0,10.700000000000001
1698411741873.0,False,333.3,16.400000000000002,11.0
1698411741889.0,False,333.0,16.8,11.200000000000001
1698411741923.0,False,332.1,18.2,10.3
1698411741940.0,False,331.3,18.3,9.4
1698411741956.0,False,330.1,17.8,9.0
1698411741973.0,False,329.40000000000003,17.400000000000002,9.0
1698411741990.0,False,327.6,16.6,9.5
1698411742005.0,False,325.8,16.1,10.4
1698411742022.0,False,324.90000000000003,16.0,10.9
1698411742039.0,False,323.3,16.0,11.5
1698411742056.0,False,321.90000000000003,16.1,11.5
1698411742072.0,False,321.20000000000005,16.1,11.4
1698411742090.0,False,319.6,16.2,11.0
1698411742106.0,False,317.70000000000005,16.0,10.700000000000001
1698411742124.0,False,316.70000000000005,15.8,10.600000000000001
1698411742139.0,False,314.40000000000003,15.200000000000001,10.600000000000001
1698411742156.0,False,312.0,14.5,10.600000000000001
1698411742173.0,False,310.8,14.200000000000001,10.5
1698411742191.0,False,308.3,13.5,10.100000000000001
1698411742206.0,False,305.7,13.0,9.3
1698411742223.0,False,304.40000000000003,12.9,9.0
1698411742240.0,False,301.7,12.700000000000001,8.3
1698411742256.0,False,300.2,12.600000000000001,8.0
1698411742273.0,False,297.40000000000003,12.700000000000001,7.6000000000000005
1698411742289.0,False,294.6,12.9,7.1000000000000005
1698411742306.0,False,291.7,13.3,6.1000000000000005
1698411742323.0,False,290.3,13.5,5.5
1698411742339.0,False,287.3,14.0,4.0
1698411742355.0,False,284.1,14.200000000000001,2.5
1698411742372.0,False,280.7,14.200000000000001,1.0
1698411742390.0,False,278.8,14.0,0.30000000000000004
1698411742406.0,False,274.8,13.700000000000001,-0.4
1698411742422.0,False,270.7,13.4,-0.30000000000000004
1698411742439.0,False,268.7,13.200000000000001,0.0
1698411742456.0,False,264.7,13.200000000000001,0.7000000000000001
1698411742472.0,False,261.1,13.3,1.1
1698411742490.0,False,259.5,13.4,1.2000000000000002
1698411742506.0,False,256.5,13.700000000000001,1.0
1698411742522.0,False,253.8,14.0,0.5
1698411742540.0,False,252.60000000000002,14.100000000000001,0.30000000000000004
1698411742556.0,False,250.10000000000002,14.4,-0.1
1698411742573.0,False,248.8,14.5,-0.2
1698411742589.0,False,246.3,14.8,-0.2
1698411742606.0,False,243.8,15.100000000000001,-0.1
1698411742623.0,False,242.5,15.200000000000001,-0.1
1698411742639.0,False,239.9,15.3,0.0
1698411742656.0,False,237.3,15.3,0.0
1698411742672.0,False,234.8,15.5,0.1
1698411742690.0,False,233.60000000000002,15.600000000000001,0.2
1698411742706.0,False,231.3,16.0,0.6000000000000001
1698411742722.0,False,230.10000000000002,16.2,0.8
1698411742740.0,False,227.9,16.7,1.1
1698411742757.0,False,225.8,17.2,1.4000000000000001
1698411742773.0,False,223.70000000000002,17.7,1.5
1698411742791.0,False,222.70000000000002,18.0,1.6
1698411742807.0,False,220.60000000000002,18.400000000000002,1.5
1698411742822.0,False,218.5,18.7,1.5
1698411742840.0,False,217.4,18.900000000000002,1.5
1698411742856.0,False,216.3,19.0,1.5
1698411742873.0,False,212.8,19.1,1.7000000000000002
1698411742890.0,False,211.60000000000002,19.1,1.9000000000000001
1698411742906.0,False,209.20000000000002,18.8,2.4000000000000004
1698411742923.0,False,206.9,18.400000000000002,3.0
1698411742940.0,False,205.8,18.2,3.3000000000000003
1698411742956.0,False,203.70000000000002,17.8,3.7
1698411742972.0,False,202.8,17.6,3.9000000000000004
1698411742992.0,False,200.3,17.0,4.1000000000000005
1698411743005.0,False,199.60000000000002,16.8,4.2
1698411743022.0,False,198.4,16.400000000000002,4.4
1698411743039.0,False,197.9,16.3,4.5
1698411743056.0,False,197.20000000000002,16.2,4.800000000000001
1698411743072.0,False,196.9,16.3,4.9
1698411743089.0,False,196.60000000000002,16.6,5.0
1698411743106.0,False,196.5,16.900000000000002,5.0
1698411743123.0,False,196.4,17.2,4.800000000000001
1698411743139.0,False,196.5,17.400000000000002,4.7
1698411743173.0,False,196.4,17.8,4.7
1698411743189.0,False,196.4,18.1,4.9
1698411743205.0,False,196.3,18.8,5.4
1698411743222.0,False,196.20000000000002,19.700000000000003,6.0
1698411743238.0,False,196.10000000000002,20.6,6.4
1698411743255.0,False,196.10000000000002,21.0,6.6000000000000005
1698411743272.0,False,196.0,21.5,6.7
1698411743289.0,False,195.8,21.700000000000003,6.6000000000000005
1698411743306.0,False,195.60000000000002,21.700000000000003,6.6000000000000005
1698411743322.0,False,195.10000000000002,21.200000000000003,6.7
1698411743340.0,False,194.3,20.5,7.1000000000000005
1698411743356.0,False,193.9,20.1,7.4
1698411743372.0,False,193.20000000000002,19.5,8.3
1698411743389.0,False,192.60000000000002,19.0,9.200000000000001
1698411743406.0,False,192.4,18.900000000000002,9.5
1698411743422.0,False,192.20000000000002,18.8,10.0
1698411743440.0,False,192.20000000000002,18.8,10.100000000000001
1698411743456.0,False,192.10000000000002,18.7,10.3
1698411743472.0,False,192.20000000000002,18.5,10.4
1698411743492.0,False,192.20000000000002,18.2,10.5
1698411743506.0,False,192.3,18.1,10.600000000000001
1698411743522.0,False,192.3,17.900000000000002,10.700000000000001
1698411743539.0,False,192.4,17.7,10.700000000000001
1698411743572.0,False,192.60000000000002,17.7,10.5
1698411743589.0,False,192.60000000000002,17.7,10.3
1698411743622.0,False,192.70000000000002,17.6,10.0
1698411743639.0,False,192.60000000000002,17.5,10.0
1698411743656.0,False,192.5,17.400000000000002,10.100000000000001
1698411743673.0,False,192.3,17.1,10.5
1698411743689.0,False,191.9,16.7,10.9
1698411743706.0,False,191.70000000000002,16.5,11.100000000000001
1698411743723.0,False,191.3,16.2,11.3
1698411743739.0,False,190.9,16.1,11.3
1698411743756.0,False,190.70000000000002,16.2,11.3
1698411743772.0,False,190.4,16.5,11.0
1698411743790.0,False,190.10000000000002,16.8,10.700000000000001
1698411743806.0,False,189.9,17.0,10.5
1698411743822.0,False,189.4,17.3,10.3
1698411743840.0,False,188.9,17.400000000000002,10.0
1698411743856.0,False,188.20000000000002,17.2,9.600000000000001
1698411743872.0,False,187.8,17.1,9.5
1698411743889.0,False,186.8,16.8,9.5
1698411743905.0,False,185.60000000000002,16.5,9.9
1698411743922.0,False,185.0,16.400000000000002,10.3
1698411743939.0,False,184.0,16.6,11.3
1698411743955.0,False,183.20000000000002,17.2,12.200000000000001
1698411743972.0,False,183.0,17.6,12.600000000000001
1698411743990.0,False,182.60000000000002,18.7,12.9
1698411744005.0,False,182.3,19.8,12.8
1698411744022.0,False,182.10000000000002,20.3,12.700000000000001
1698411744039.0,False,181.60000000000002,21.1,12.4
1698411744055.0,False,181.0,21.400000000000002,12.3
1698411744073.0,False,180.60000000000002,21.400000000000002,12.3
1698411744089.0,False,179.70000000000002,21.1,12.5
1698411744105.0,False,178.70000000000002,20.5,12.8
1698411744122.0,False,178.20000000000002,20.200000000000003,13.0
1698411744139.0,False,177.5,19.6,13.3
1698411744156.0,False,176.9,19.3,13.5
1698411744173.0,False,176.70000000000002,19.3,13.5
1698411744189.0,False,176.5,19.3,13.5
1698411744205.0,False,176.4,19.400000000000002,13.3
1698411744239.0,False,176.4,19.5,13.0
1698411744273.0,False,176.3,19.400000000000002,12.8
1698411744289.0,False,176.20000000000002,19.3,12.8
1698411744306.0,False,176.20000000000002,19.5,12.8
1698411744322.0,False,176.10000000000002,19.6,12.8
1698411744340.0,False,176.0,19.8,12.8
1698411744356.0,False,175.70000000000002,19.8,12.9
1698411744372.0,False,175.5,19.700000000000003,12.9
1698411744389.0,False,175.10000000000002,19.400000000000002,13.200000000000001
1698411744406.0,False,174.60000000000002,19.0,13.600000000000001
1698411744423.0,False,174.4,18.900000000000002,13.9
1698411744439.0,False,174.10000000000002,18.7,14.3
1698411744457.0,False,173.9,18.8,14.700000000000001
1698411744475.0,False,173.8,19.0,15.0
1698411744489.0,False,173.9,19.1,15.100000000000001
1698411744506.0,False,173.9,19.200000000000003,15.100000000000001
1698411744522.0,False,174.10000000000002,18.8,14.9
1698411744539.0,False,174.20000000000002,18.6,14.8
1698411744556.0,False,174.4,18.1,14.600000000000001
1698411744572.0,False,174.5,18.0,14.700000000000001
1698411744589.0,False,174.9,18.3,15.200000000000001
1698411744606.0,False,175.60000000000002,19.200000000000003,15.700000000000001
1698411744622.0,False,176.10000000000002,19.700000000000003,15.9
1698411744639.0,False,177.10000000000002,20.6,15.8
1698411744655.0,False,178.20000000000002,21.3,15.100000000000001
1698411744672.0,False,179.3,22.0,14.3
1698411744689.0,False,179.8,22.3,14.0
1698411744706.0,False,180.70000000000002,23.0,13.600000000000001
1698411744722.0,False,181.4,23.400000000000002,13.5
1698411744739.0,False,181.8,23.6,13.600000000000001
