timestamp,accGx,accGy,accGz
1698411731.468,-0.322,0.589,-0.717
1698411731.548,-0.322,0.587,-0.721
1698411731.628,-0.324,0.587,-0.723
1698411731.708,-0.331,0.586,-0.72
1698411731.788,-0.327,0.587,-0.723
1698411731.868,-0.324,0.595,-0.723
1698411731.948,-0.328,0.604,-0.715
1698411732.028,-0.331,0.606,-0.715
1698411732.108,-0.337,0.598,-0.721
1698411732.188,-0.341,0.593,-0.722
1698411732.268,-0.336,0.593,-0.716
1698411732.348,-0.321,0.602,-0.71
1698411732.428,-0.333,0.6,-0.713
1698411732.508,-0.34,0.603,-0.707
1698411732.588,-0.336,0.613,-0.706
1698411732.668,-0.326,0.62,-0.706
1698411732.748,-0.239,0.655,-0.757
1698411732.828,-0.207,0.673,-0.782
1698411732.908,-0.277,0.642,-0.736
1698411732.988,-0.307,0.624,-0.714
1698411733.068,-0.315,0.621,-0.711
1698411733.148,-0.314,0.62,-0.711
1698411733.229,-0.32,0.619,-0.706
1698411733.307,-0.357,0.506,-0.711
1698411733.388,-0.375,0.454,-0.713
1698411733.467,-0.352,0.539,-0.701
1698411733.547,-0.339,0.575,-0.699
1698411733.628,-0.333,0.595,-0.703
1698411733.707,-0.329,0.604,-0.704
1698411733.787,-0.323,0.595,-0.705
1698411733.867,-0.327,0.6,-0.702
1698411733.947,-0.33,0.601,-0.706
1698411734.027,-0.327,0.603,-0.705
1698411734.108,-0.314,0.624,-0.688
1698411734.187,-0.312,0.635,-0.68
1698411734.267,-0.33,0.623,-0.693
1698411734.347,-0.328,0.615,-0.699
1698411734.427,-0.321,0.611,-0.705
1698411734.507,-0.324,0.612,-0.71
1698411734.587,-0.329,0.611,-0.718
1698411734.667,-0.329,0.612,-0.72
1698411734.747,-0.321,0.614,-0.714
1698411734.827,-0.322,0.612,-0.711
1698411734.907,-0.326,0.617,-0.707
1698411734.987,-0.335,0.603,-0.715
1698411735.067,-0.341,0.586,-0.719
1698411735.147,-0.307,0.616,-0.706
1698411735.227,-0.291,0.633,-0.696
1698411735.307,-0.281,0.658,-0.68
1698411735.389,-0.284,0.66,-0.672
1698411735.467,-0.301,0.625,-0.686
1698411735.55,-0.36,0.594,-0.705
1698411735.627,-0.48,0.557,-0.658
1698411735.707,-0.561,0.575,-0.643
1698411735.788,-0.587,0.674,-0.666
1698411735.867,-0.637,0.729,-0.546
1698411735.947,-0.683,0.752,-0.39
1698411736.027,-0.71,0.776,-0.306
1698411736.107,-0.792,0.706,-0.281
1698411736.187,-0.99,0.682,-0.33
1698411736.267,-1.208,0.675,-0.287
1698411736.348,-1.22,0.544,-0.232
1698411736.427,-1.043,0.412,-0.247
1698411736.507,-0.728,0.241,-0.11
1698411736.587,-0.612,0.253,0.025
1698411736.667,-0.557,0.298,0.084
