timestamp,hr,conf
1698411819.071,0,54
1698411819.968,0,41
1698411820.865,0,40
1698411825.219,0,39
1698411826.116,0,46
1698411827.014,0,0
1698411827.944,52,0
1698411828.842,54,50
1698411829.706,54,69
1698411830.603,52,78
1698411831.439,52,68
1698411832.332,52,42
1698411833.229,52,38
1698411834.06,52,36
1698411834.958,52,5
