timestamp,accGGx,accGGy,accGGz
1698411826.872,-1.035,0.24,0.184
1698411826.953,-0.989,0.274,0.368
1698411827.032,-0.976,0.277,0.305
1698411827.112,-1.045,0.28,0.231
1698411827.192,-1.1,0.255,0.146
1698411827.273,-1.082,0.238,0.048
1698411827.352,-0.97,0.225,-0.05
1698411827.432,-0.903,0.195,-0.085
1698411827.512,-0.884,0.163,-0.112
1698411827.592,-0.838,0.162,-0.13
1698411827.672,-0.789,0.195,-0.111
1698411827.751,-0.862,0.216,-0.043
1698411827.832,-0.992,0.226,-0.006
1698411827.911,-1.038,0.304,-0.092
1698411827.991,-1.009,0.46,-0.092
1698411828.072,-0.951,0.538,-0.028
1698411828.151,-0.914,0.547,-0.057
1698411828.231,-0.859,0.585,-0.121
1698411828.312,-0.786,0.701,-0.227
1698411828.391,-0.684,0.714,-0.283
1698411828.471,-0.587,0.713,-0.387
1698411828.552,-0.502,0.723,-0.492
1698411828.631,-0.483,0.728,-0.561
1698411828.711,-0.441,0.685,-0.625
1698411828.792,-0.396,0.581,-0.694
1698411828.871,-0.406,0.522,-0.757
1698411828.951,-0.428,0.473,-0.778
1698411829.031,-0.408,0.423,-0.79
1698411829.113,-0.374,0.394,-0.783
1698411829.191,-0.371,0.371,-0.758
1698411829.274,-0.41,0.424,-0.823
1698411829.351,-0.441,0.447,-0.823
1698411829.431,-0.448,0.471,-0.771
1698411829.512,-0.429,0.499,-0.719
1698411829.591,-0.416,0.552,-0.683
1698411829.671,-0.383,0.564,-0.666
1698411829.752,-0.415,0.81,-0.712
1698411829.831,-0.401,0.692,-0.668
1698411829.911,-0.389,0.673,-0.664
1698411829.992,-0.38,0.652,-0.658
1698411830.071,-0.382,0.642,-0.656
1698411830.151,-0.379,0.628,-0.663
1698411830.231,-0.375,0.626,-0.666
1698411830.311,-0.376,0.625,-0.664
1698411830.391,-0.374,0.626,-0.663
1698411830.471,-0.377,0.627,-0.655
1698411830.551,-0.387,0.554,-0.683
1698411830.631,-0.385,0.522,-0.708
1698411830.711,-0.375,0.579,-0.693
1698411830.792,-0.373,0.603,-0.682
1698411830.871,-0.37,0.615,-0.672
1698411830.951,-0.367,0.623,-0.67
1698411831.031,-0.362,0.626,-0.673
1698411831.111,-0.363,0.629,-0.68
1698411831.191,-0.362,0.629,-0.679
1698411831.273,-0.363,0.632,-0.671
1698411831.351,-0.36,0.631,-0.664
1698411831.434,-0.362,0.628,-0.666
1698411831.511,-0.364,0.632,-0.668
1698411831.591,-0.36,0.635,-0.667
1698411831.673,-0.36,0.632,-0.672
1698411831.752,-0.359,0.629,-0.675
1698411831.833,-0.358,0.628,-0.672
1698411831.911,-0.367,0.668,-0.675
1698411831.991,-0.37,0.686,-0.683
1698411832.071,-0.366,0.654,-0.687
1698411832.151,-0.366,0.644,-0.68
1698411832.231,-0.362,0.637,-0.676
1698411832.311,-0.361,0.63,-0.682
1698411832.391,-0.361,0.627,-0.678
1698411832.471,-0.368,0.622,-0.67
1698411832.551,-0.368,0.627,-0.663
1698411832.631,-0.363,0.632,-0.671
1698411832.711,-0.352,0.637,-0.668
1698411832.791,-0.34,0.64,-0.665
1698411832.871,-0.331,0.66,-0.676
1698411832.951,-0.328,0.664,-0.7
1698411833.031,-0.328,0.566,-0.74
1698411833.111,-0.334,0.433,-0.77
1698411833.191,-0.355,0.361,-0.785
1698411833.271,-0.356,0.34,-0.811
1698411833.351,-0.343,0.358,-0.829
1698411833.431,-0.335,0.394,-0.833
1698411833.511,-0.34,0.412,-0.83
1698411833.591,-0.373,0.396,-0.844
1698411833.671,-0.388,0.392,-0.851
1698411833.751,-0.363,0.409,-0.83
1698411833.833,-0.357,0.414,-0.811
1698411833.91,-0.35,0.429,-0.808
1698411833.993,-0.34,0.44,-0.807
1698411834.071,-0.337,0.444,-0.807
1698411834.15,-0.327,0.45,-0.806
1698411834.232,-0.32,0.461,-0.799
1698411834.311,-0.332,0.466,-0.791
1698411834.39,-0.323,0.481,-0.783
1698411834.47,-0.316,0.493,-0.782
1698411834.551,-0.326,0.5,-0.781
1698411834.63,-0.323,0.512,-0.772
1698411834.71,-0.319,0.528,-0.765
1698411834.791,-0.313,0.536,-0.76
1698411834.87,-0.301,0.542,-0.755
1698411834.95,-0.3,0.543,-0.758
1698411835.03,-0.314,0.545,-0.753
1698411835.11,-0.317,0.551,-0.743
1698411835.19,-0.307,0.55,-0.746
1698411835.271,-0.31,0.557,-0.749
1698411835.35,-0.274,0.584,-0.727
1698411835.43,-0.269,0.603,-0.717
