timestamp,isRunning,instantaneousSpeed,instantaneousCadence,instantaneousStrideLength,totalDistance
1698411819.266,False,0.0,0,0,18
1698411820.269,False,0.0,0,0,18
1698411821.259,False,0.0,0,0,18
1698411822.251,False,0.0,0,0,18
1698411823.233,False,0.0,0,0,18
1698411824.227,False,0.0,0,0,18
1698411825.22,False,0.52734375,12,83,18
1698411826.207,False,0.38671875,26,89,29
1698411827.191,False,0.3046875,37,88,29
1698411828.18,False,0.63671875,49,89,29
1698411829.169,False,0.33203125,52,77,38
1698411830.158,False,0.33203125,52,77,38
1698411831.16,False,0.0,0,0,38
1698411832.144,False,0.0,0,0,38
1698411833.131,False,0.0,0,0,38
