msFromStart,alpha,beta,gamma,heading,acc
4322,346.4426226454422,-2.2219857843573965,-49.71584205212017,136.06626892089844,31.044824600219727
4340,347.07745636181545,0.12000000673408093,-49.30734949575588,136.06626892089844,31.044824600219727
4355,347.7947803374103,2.9185925992355792,-48.598989227878036,136.06626892089844,31.044824600219727
4372,348.24623444548445,4.6360273235763465,-48.00035249896067,137.17529296875,31.03127098083496
4389,348.6662620004052,5.952950852017168,-47.360632686293116,137.17529296875,31.03127098083496
4405,349.4185426846198,7.23622691838103,-46.70160209913118,137.17529296875,31.03127098083496
4422,350.2995102567249,7.9720188051945895,-46.42284755768255,137.17529296875,31.03127098083496
4439,351.37661540312274,8.78448935498163,-46.14693384130289,137.17529296875,31.03127098083496
4455,352.77203467561884,9.883162915278,-45.54908749268712,135.6490020751953,30.86659812927246
4472,353.5375167428482,10.472643265224772,-44.86415816881554,135.6490020751953,30.86659812927246
4489,353.8499960216201,10.461598062089292,-43.6302737505738,134.05335998535156,30.842313766479492
4505,353.3955686539545,9.616486832148544,-42.4919241546999,134.05335998535156,30.842313766479492
4522,352.3356364759911,7.9987000325885225,-41.34983291354459,134.05335998535156,30.842313766479492
4539,350.219959897554,4.6473692259234785,-40.180011581179166,134.05335998535156,30.842313766479492
4556,348.42600933616023,1.3376199661500519,-39.764408896679626,134.05335998535156,30.842313766479492
4572,346.66319573820203,-2.3641619928378272,-39.811432666837376,135.76002502441406,30.82309341430664
4589,344.5758291580827,-7.509437956283751,-40.588523956621074,135.76002502441406,30.82309341430664
4605,343.3061873564417,-11.373338839730044,-41.627610628285815,135.76002502441406,30.82309341430664
4623,342.36440030851014,-15.222234156316233,-42.93177374076279,135.76002502441406,30.82309341430664
4639,341.65024074763784,-20.322811308265965,-44.936536129596,135.76002502441406,30.82309341430664
4656,341.4163891037185,-24.068053525114966,-46.56802094340258,133.41055297851562,30.808292388916016
4672,341.26188423333144,-27.697515252018977,-48.2474361081415,130.99612426757812,30.80391502380371
4689,340.89018929205787,-32.28035983519394,-50.35463740265524,128.37644958496094,30.798946380615234
4705,340.3355142336157,-35.5055198778238,-51.592457705998584,126.07878875732422,30.79320526123047
4722,339.5595762701244,-38.52236394092173,-52.33304772165036,124.49622344970703,30.78653907775879
4739,338.4246772213382,-42.23136936149049,-52.61189754564553,124.49622344970703,30.78653907775879
4755,337.6506566175647,-44.818450421219346,-52.49529374438735,124.49622344970703,30.78653907775879
4775,336.7535595334441,-48.11633277904263,-52.35503604478093,122.69976043701172,30.769746780395508
4789,336.04275348311614,-50.542069703387014,-52.529764722860484,122.69976043701172,30.769746780395508
4805,335.082651661032,-52.891608833211926,-53.104082393405704,120.77294921875,30.74754524230957
4822,332.92743413058685,-55.947236568421076,-54.836049892374874,120.77294921875,30.74754524230957
