timestamp,alpha,beta,gamma,heading,acc
1698418955.174,359.5426378010067,10.300918129079156,5.046126336382578,140.80270385742188,41.79276657104492
1698418955.19,359.52477720895996,10.364252951836487,5.03049524764898,140.80270385742188,41.79276657104492
1698418955.205,359.5102018653348,10.38108301497715,5.026056873457321,140.80270385742188,41.79276657104492
1698418955.222,359.4969091582558,10.369412876111337,5.019204679886913,140.80270385742188,41.79276657104492
1698418955.239,359.4871325425456,10.365032616595288,5.021905924976647,140.80270385742188,41.79276657104492
1698418955.256,359.50401532297747,9.798206966776835,4.993269065003935,140.80270385742188,41.79276657104492
1698418955.272,359.5263768964151,9.912224045829243,5.005185413461713,140.80270385742188,41.79276657104492
1698418955.289,359.558006485366,10.041160817908514,4.974243336877307,140.80270385742188,41.79276657104492
1698418955.305,359.5729298760912,10.08268811996207,4.941465764986259,140.80270385742188,41.79276657104492
1698418955.322,359.57886922607776,10.186627560159897,4.9179196497412985,140.80270385742188,41.79276657104492
1698418955.339,359.58756604550445,10.24764021585935,4.987137544698341,140.80270385742188,41.79276657104492
1698418955.355,359.61815324167105,10.27012565600014,5.032630567554148,140.80270385742188,41.79276657104492
1698418955.372,359.66332405886504,10.302037024427984,5.027944080814825,140.80270385742188,41.79276657104492
1698418955.389,359.67605720404663,10.309319091304621,4.969183894990237,140.80270385742188,41.79276657104492
1698418955.405,359.6713084511372,10.303719635674684,4.923646386178588,140.80270385742188,41.79276657104492
1698418955.422,359.6739121808882,10.310231189068825,4.822442861345285,140.80270385742188,41.79276657104492
1698418955.439,359.66364261263607,10.267066278626455,4.7997519027310185,140.80270385742188,41.79276657104492
1698418955.455,359.67843686218225,10.24934453895786,4.785550744870103,140.80270385742188,41.79276657104492
1698418955.472,359.7234121082873,10.262779690072291,4.731300287385154,140.80270385742188,41.79276657104492
1698418955.489,359.75753310016484,10.301684847200843,4.683080399731765,140.80270385742188,41.79276657104492
1698418955.505,359.7833940746158,10.323677489050892,4.634768201426607,140.80270385742188,41.79276657104492
1698418955.522,359.80018069171615,10.338887175254444,4.529109270937954,140.80270385742188,41.79276657104492
1698418955.539,359.7886201100893,10.35425601736325,4.480605088313303,140.80270385742188,41.79276657104492
1698418955.555,359.76049650116624,10.338777262858907,4.491067673532854,140.80270385742188,41.79276657104492
1698418955.572,359.7414072533179,10.27321992387307,4.517215097557316,140.80270385742188,41.79276657104492
1698418955.589,359.7344235011923,10.235751636298577,4.524560156732158,140.80270385742188,41.79276657104492
1698418955.605,359.7280205258114,10.222107863294166,4.526479885638625,140.80270385742188,41.79276657104492
1698418955.622,359.7244035002711,10.19024069228168,4.509819456446015,140.80270385742188,41.79276657104492
1698418955.639,359.72480896291466,10.14613300333397,4.462082841808423,140.80270385742188,41.79276657104492
1698418955.655,359.7202921860946,10.109430063238827,4.42863887754215,140.80270385742188,41.79276657104492
1698418955.672,359.70622527931204,10.076497021144435,4.406640154932835,140.80270385742188,41.79276657104492
1698418955.689,359.69683499181025,10.05680555148673,4.39951722829763,140.80270385742188,41.79276657104492
1698418955.705,359.68664296829326,10.045013451675096,4.400572430203833,140.80270385742188,41.79276657104492
1698418955.723,359.6819666402632,10.040502289172228,4.40500419077842,140.80270385742188,41.79276657104492
1698418955.739,359.6828687999689,10.057111761688569,4.395114489100868,140.80270385742188,41.79276657104492
1698418955.756,359.68769238948113,10.07622986463217,4.376535116997614,140.80270385742188,41.79276657104492
1698418955.772,359.69261014883176,10.12644373334078,4.342602256327464,140.80270385742188,41.79276657104492
1698418955.789,359.68525291542784,10.15944165200435,4.332894364776742,140.80270385742188,41.79276657104492
1698418955.809,359.6603954660861,10.174539210139654,4.357347700440939,140.80270385742188,41.79276657104492
1698418955.822,359.62666623999337,10.186868648976915,4.366748547642973,140.80270385742188,41.79276657104492
1698418955.839,359.6087835616659,10.210145126203159,4.336253513533612,140.80270385742188,41.79276657104492
1698418955.854,359.5917211559032,10.243324292737235,4.316824947942593,140.80270385742188,41.79276657104492
1698418955.872,359.57823806938677,10.287751456790877,4.284611725981391,140.80270385742188,41.79276657104492
1698418955.89,359.5688019022432,10.308925288520483,4.2800193134646305,140.80270385742188,41.79276657104492
1698418955.905,359.5590707728815,10.32948996129069,4.302563022670863,140.80270385742188,41.79276657104492
1698418955.922,359.55122580540956,10.366423756265066,4.314156698513695,140.80270385742188,41.79276657104492
1698418955.939,359.5585950941145,10.421675217622855,4.26817710152983,140.80270385742188,41.79276657104492
1698418955.955,359.57206732594034,10.51231209686159,4.213393602141933,140.80270385742188,41.79276657104492
1698418955.972,359.5876182893658,10.629831191629581,4.184589598430466,140.80270385742188,41.79276657104492
1698418955.989,359.6045176828511,10.669569537877562,4.165290672376092,140.80270385742188,41.79276657104492
1698418956.005,359.6262385624184,10.689413597111326,4.092275879270543,140.80270385742188,41.79276657104492
1698418956.023,359.65033161982757,10.733604813545668,3.8894401411584525,140.80270385742188,41.79276657104492
1698418956.039,359.6688098771451,10.81462455197742,3.6982068996144424,140.80270385742188,41.79276657104492
1698418956.055,359.69485633495964,10.940246143937099,3.6033294133773937,140.80270385742188,41.79276657104492
1698418956.072,359.71519510779206,11.051366678487371,3.5476767443648036,140.80270385742188,41.79276657104492
1698418956.089,359.70851139580054,11.082415065984158,3.431160202440442,140.80270385742188,41.79276657104492
1698418956.107,359.70808976791545,11.105861357577117,3.26335780436945,140.80270385742188,41.79276657104492
1698418956.122,359.66889781543256,11.124100892416294,3.181506249578746,140.80270385742188,41.79276657104492
1698418956.139,359.64660819600783,11.098588650540847,3.1162309918306943,140.80270385742188,41.79276657104492
1698418956.155,359.6554074264133,11.06290860818352,3.072216198886449,140.80270385742188,41.79276657104492
1698418956.172,359.67313742718954,11.036320784878672,3.0844377203567386,140.80270385742188,41.79276657104492
1698418956.189,359.67288936728556,11.062253219700247,3.1053921384185403,140.80270385742188,41.79276657104492
1698418956.205,359.65590467263434,11.076640906675593,3.147710301091586,140.80270385742188,41.79276657104492
1698418956.222,359.63322440337447,11.089231687225201,3.2729489203493674,140.80270385742188,41.79276657104492
1698418956.239,359.6463133754438,11.091399005735685,3.374361403105305,140.80270385742188,41.79276657104492
1698418956.257,359.6817128384301,11.106371510983935,3.461347092014771,140.80270385742188,41.79276657104492
1698418956.271,359.71417089657626,11.174821378457667,3.5716199821291537,140.80270385742188,41.79276657104492
1698418956.289,359.71243318553263,11.248756593793162,3.639453399960234,140.80270385742188,41.79276657104492
1698418956.306,359.698000649945,11.298375193053731,3.6903982049811472,140.80270385742188,41.79276657104492
1698418956.322,359.6694096581505,11.30148164084926,3.7575269172280725,140.80270385742188,41.79276657104492
1698418956.339,359.6513490748212,11.25339699382635,3.818793353992278,140.80270385742188,41.79276657104492
1698418956.356,359.6512191064383,11.148710910754609,3.8842296192090555,140.80270385742188,41.79276657104492
1698418956.372,359.6680122581659,11.069693623224397,3.954576647947012,140.80270385742188,41.79276657104492
1698418956.389,359.70018072663055,10.991904928596748,4.051268618610145,140.80270385742188,41.79276657104492
1698418956.406,359.77167322848186,10.899539534420192,4.227227909424794,140.80270385742188,41.79276657104492
1698418956.422,359.8227525070784,10.862483880292759,4.371116293243053,140.80270385742188,41.79276657104492
1698418956.439,359.8636818766349,10.86178021167048,4.494544595284332,140.80270385742188,41.79276657104492
1698418956.456,359.9071132558242,10.868276734224992,4.6268118559998825,140.80270385742188,41.79276657104492
1698418956.472,359.9554397204619,10.894969792438623,4.797827383084105,140.80270385742188,41.79276657104492
1698418956.489,359.9424592611641,10.925319487081625,4.903085873219514,140.80270385742188,41.79276657104492
1698418956.506,359.9118489983223,10.934614104203588,5.028082632088819,140.80270385742188,41.79276657104492
1698418956.522,359.9474744973743,10.90401344859364,5.13574820040626,140.80270385742188,41.79276657104492
1698418956.539,0.043780521977904815,10.91501952940098,5.222064956297172,140.80270385742188,41.79276657104492
1698418956.556,0.19316152159730032,11.0349434909495,5.206845302676231,140.80270385742188,41.79276657104492
1698418956.572,0.28919133752331516,11.145196798768252,5.153493440353223,140.80270385742188,41.79276657104492
1698418956.589,0.3604671064988271,11.242735380273363,5.132887591926601,140.80270385742188,41.79276657104492
1698418956.607,0.39838044905296804,11.265564654279382,5.121203525007547,140.80270385742188,41.79276657104492
1698418956.622,0.368430959219627,11.237421574289682,5.142521584689925,140.80270385742188,41.79276657104492
1698418956.64,0.29111829976780856,11.215438164882798,5.2150454432129,140.80270385742188,41.79276657104492
1698418956.655,0.17539657855434482,11.191594490894426,5.250056284552574,140.80270385742188,41.79276657104492
1698418956.672,0.10194688957022083,11.227406808957742,5.212831874859134,140.80270385742188,41.79276657104492
1698418956.689,0.010781623003738399,11.411915114703714,5.146365422257666,140.80270385742188,41.79276657104492
1698418956.705,359.9361013059572,11.631351280548001,5.142952099091459,140.80270385742188,41.79276657104492
1698418956.722,359.86653818288283,11.836583068417067,5.210443613717828,140.80270385742188,41.79276657104492
1698418956.739,359.79187439818315,12.075454719307825,5.397934172073027,140.80270385742188,41.79276657104492
1698418956.755,359.7392842542772,12.252306676137646,5.561535580720299,140.80270385742188,41.79276657104492
1698418956.772,359.66283697541206,12.422494733157459,5.7255378971580475,140.80270385742188,41.79276657104492
1698418956.789,359.5145430913023,12.603624175324358,6.002410700970527,140.80270385742188,41.79276657104492
1698418956.805,359.3604306230342,12.683460575937945,6.274708032560756,140.80270385742188,41.79276657104492
1698418956.822,359.1371677226,12.731859340545252,6.616603418473371,140.80270385742188,41.79276657104492
1698418956.839,358.6901513532078,12.769517618147392,7.225493710964684,140.80270385742188,41.79276657104492
1698418956.856,358.2957634381424,12.783717267097627,7.782492868171553,140.80270385742188,41.79276657104492
1698418956.872,357.94258874993955,12.82894081656818,8.303243616400126,141.83160400390625,35.63477325439453
1698418956.889,357.5493588397917,12.98333067615737,8.738955889596872,141.83160400390625,35.63477325439453
1698418956.905,357.28562250338706,13.137790069484437,8.866692797294615,141.83160400390625,35.63477325439453
1698418956.922,356.9860042725654,13.28119168765027,8.969915947952101,141.83160400390625,35.63477325439453
1698418956.941,356.477218385462,13.409787965842359,9.25168227824088,142.87588500976562,35.628456115722656
1698418956.954,355.995036571226,13.400631789481798,9.628405669352373,142.87588500976562,35.628456115722656
1698418956.972,355.5608769114211,13.233953839779245,10.15085982149676,143.93309020996094,35.6240348815918
1698418956.989,354.94228869679984,12.88864548124055,11.310761679281415,143.93309020996094,35.6240348815918
1698418957.005,354.499966362634,12.689332293654655,12.225375298517434,143.93309020996094,35.6240348815918
1698418957.022,353.97599873827545,12.630245762137632,12.78450308134989,144.9358673095703,35.618553161621094
1698418957.039,353.23455687082105,12.693674515632827,12.904019983929386,144.9358673095703,35.618553161621094
1698418957.055,352.7140547546028,12.690449132803208,12.551493940575028,146.31056213378906,35.61153793334961
1698418957.072,352.1946398622371,12.648558198445818,12.027098681533094,146.31056213378906,35.61153793334961
1698418957.089,351.5652448084985,12.679074454172486,11.86880028066776,147.79031372070312,35.60218811035156
1698418957.105,351.2243524204968,12.894609750858697,12.364634867486902,147.79031372070312,35.60218811035156
1698418957.122,350.915810893121,13.234188058608153,13.086486893832394,147.79031372070312,35.60218811035156
1698418957.139,350.5309403005174,13.738016940271022,14.265845122334541,147.79031372070312,35.60218811035156
1698418957.156,350.2374419774356,14.063429195354024,14.999524632521197,147.79031372070312,35.60218811035156
1698418957.172,350.2009355403078,14.305957492654638,15.366889934577125,147.79031372070312,35.60218811035156
1698418957.189,349.863071780016,14.83441175888583,15.56953263016469,148.8043212890625,35.580936431884766
1698418957.205,349.3788728992718,15.196560703454628,15.711208450569611,148.8043212890625,35.580936431884766
1698418957.222,348.9154840810252,15.251125582410618,16.03643556492273,148.8043212890625,35.580936431884766
1698418957.239,348.63479805549076,15.044800942971444,16.780167278046545,149.842529296875,35.576019287109375
1698418957.255,349.04896287813716,14.599235688338606,17.439450499711455,149.842529296875,35.576019287109375
1698418957.272,349.5967283963242,14.131284320232925,18.169933080264013,149.842529296875,35.576019287109375
1698418957.289,350.20150252996905,13.859146560468318,19.137550856308025,148.44140625,35.569705963134766
1698418957.306,350.82648920478914,13.8537393534005,19.461154504417806,148.44140625,35.569705963134766
1698418957.322,351.4222638344498,14.050272362321207,19.294872965577916,148.44140625,35.569705963134766
1698418957.339,352.1220564989414,14.841766141244245,18.36250687274313,146.7975616455078,35.56600570678711
1698418957.356,352.6825746239554,15.782098271708143,17.309085770049847,146.7975616455078,35.56600570678711
1698418957.372,353.2935516819995,16.815152899446158,16.28779806762038,145.29440307617188,35.562461853027344
1698418957.389,354.1421100655692,17.921730973672464,15.392343527599987,145.29440307617188,35.562461853027344
1698418957.406,354.67546832700936,18.46106362237207,15.21721628036302,143.63758850097656,35.558738708496094
1698418957.422,354.9319023672094,18.872738077890475,15.503827644020934,143.63758850097656,35.558738708496094
1698418957.439,354.7217113127673,19.450212810694936,16.295396358495665,143.63758850097656,35.558738708496094
1698418957.455,354.3341140423084,19.953290595455666,16.694379587453195,143.63758850097656,35.558738708496094
1698418957.472,353.9502566891178,20.42041733079413,17.02253622549168,143.63758850097656,35.558738708496094
1698418957.489,353.651813749271,20.715362733362323,17.103974700395778,143.63758850097656,35.558738708496094
1698418957.505,353.53542730238166,20.71878805011242,16.664709171438957,143.63758850097656,35.558738708496094
1698418957.522,353.3847336781776,20.611707306101582,16.091254980606628,143.63758850097656,35.558738708496094
1698418957.539,353.3558516953572,20.276252700642615,15.203288195420225,143.63758850097656,35.558738708496094
1698418957.555,353.46916627532363,19.805494330970177,14.460527246133166,144.74574279785156,35.53641128540039
1698418957.573,353.6451205926583,19.26407729221645,13.66934010518939,144.74574279785156,35.53641128540039
1698418957.589,354.08815071347635,18.844024294477673,12.607666525362895,144.74574279785156,35.53641128540039
1698418957.605,354.55242004773254,18.89478085323561,11.91226700132975,144.74574279785156,35.53641128540039
1698418957.623,354.9973887675806,19.209295180176504,11.35900491067156,144.74574279785156,35.53641128540039
1698418957.639,355.65687362948006,19.78245294434442,10.538053728920278,143.74391174316406,35.467674255371094
1698418957.655,356.29308078223073,20.21183011685538,9.758843869768995,143.74391174316406,35.467674255371094
1698418957.672,356.98145386081916,20.61017141657999,8.902136476377391,142.3894500732422,35.45130920410156
1698418957.689,358.0174939193439,21.155740081477674,8.480627110691833,142.3894500732422,35.45130920410156
1698418957.705,358.83407405728786,21.67351300910183,8.542160073739408,140.328125,35.40755081176758
1698418957.723,359.66920131786253,22.26439089183332,8.728417236109914,140.328125,35.40755081176758
1698418957.739,0.6814161009297971,23.01434211400298,8.7728598316881,139.11146545410156,35.371097564697266
1698418957.755,1.2525660797346239,23.47829730968387,8.627027070676478,139.11146545410156,35.371097564697266
1698418957.772,2.0076881391602606,23.935047819829123,8.060704658306202,137.41456604003906,35.34994125366211
1698418957.789,2.581018130431895,24.119810739872346,7.4482151844962425,137.41456604003906,35.34994125366211
1698418957.806,3.062443006278061,24.21096178035369,7.047493682691946,136.22445678710938,35.34080123901367
1698418957.822,3.568267263715803,24.122442938421532,7.097361655294421,136.22445678710938,35.34080123901367
1698418957.839,3.8540584310360644,23.9353237663583,7.604943091299764,136.22445678710938,35.34080123901367
1698418957.856,4.020867159364007,23.77109116004363,8.372760994071191,135.21434020996094,35.334312438964844
1698418957.872,4.0664223422499255,23.575489005928258,9.437540561933883,135.21434020996094,35.334312438964844
1698418957.889,4.190816059204844,23.362926350854366,10.022167610281496,135.21434020996094,35.334312438964844
1698418957.905,4.2337308325578284,23.23035081792468,10.562510090791623,135.21434020996094,35.334312438964844
1698418957.922,4.202802069412074,23.32770260604804,10.91092417493243,135.21434020996094,35.334312438964844
1698418957.939,4.346209890880625,23.443102756791376,11.092007120865357,135.21434020996094,35.334312438964844
1698418957.955,4.610309787038452,23.51900612569717,11.347870164242664,134.05007934570312,35.32232666015625
1698418957.972,5.043493986493685,23.44435602617215,11.852808414427704,134.05007934570312,35.32232666015625
1698418957.989,5.282539677266952,23.238181047874814,12.283839895632658,134.05007934570312,35.32232666015625
1698418958.006,5.3125192160469465,23.00672704058865,12.764101106556195,132.8661346435547,35.31595230102539
