timestamp,magnRawx,magnRawy,magnRawz
1698418950.069,-170,435,493
1698418950.147,-172,433,491
1698418950.226,-179,439,488
1698418950.306,-165,440,498
1698418950.386,-168,436,491
1698418950.469,-176,448,499
1698418950.546,-171,437,487
1698418950.627,-177,442,489
1698418950.706,-167,433,495
1698418950.786,-171,434,491
1698418950.869,-168,433,494
1698418950.946,-176,429,488
1698418951.026,-174,440,494
1698418951.109,-170,442,496
1698418951.186,-172,430,493
1698418951.269,-168,433,494
1698418951.346,-168,428,492
1698418951.426,-174,438,495
1698418951.508,-170,428,495
1698418951.586,-175,436,487
1698418951.669,-165,419,495
1698418951.746,-173,430,494
1698418951.826,-184,436,498
1698418951.907,-175,431,492
1698418951.986,-174,432,494
1698418952.069,-172,438,498
1698418952.146,-174,422,490
1698418952.226,-187,442,487
1698418952.307,-166,435,487
1698418952.386,-176,429,497
1698418952.466,-163,437,499
1698418952.546,-172,433,493
1698418952.626,-174,432,489
1698418952.707,-167,426,498
1698418952.786,-158,434,487
1698418952.866,-172,437,504
1698418952.946,-177,429,482
1698418953.026,-172,430,493
1698418953.106,-168,436,484
1698418953.186,-172,437,487
1698418953.266,-174,435,491
1698418953.346,-167,436,499
1698418953.426,-178,425,496
1698418953.506,-174,427,500
1698418953.586,-174,442,511
1698418953.666,-175,435,496
1698418953.746,-171,448,498
1698418953.826,-160,434,494
1698418953.906,-175,437,489
1698418953.986,-165,433,490
1698418954.066,-179,432,489
1698418954.146,-180,433,504
1698418954.229,-163,430,494
1698418954.306,-171,436,493
1698418954.386,-171,432,494
1698418954.466,-167,438,496
1698418954.546,-162,429,481
1698418954.628,-175,428,482
1698418954.706,-154,449,491
1698418954.786,-142,445,500
1698418954.866,-148,442,486
1698418954.946,-144,450,491
1698418955.028,-133,456,474
1698418955.106,-122,457,476
1698418955.186,-132,454,472
1698418955.266,-134,458,478
1698418955.345,-132,459,472
1698418955.428,-128,455,486
1698418955.505,-98,465,498
1698418955.585,-6,479,496
1698418955.666,125,461,481
1698418955.745,211,397,489
1698418955.828,218,380,480
1698418955.906,215,385,470
1698418955.985,220,396,457
1698418956.068,207,378,445
1698418956.146,214,392,448
1698418956.229,213,365,450
1698418956.305,212,367,454
1698418956.386,204,369,469
1698418956.467,168,384,490
1698418956.546,94,415,496
1698418956.628,5,420,496
1698418956.705,-52,433,522
1698418956.785,-67,404,540
1698418956.867,7,407,542
1698418956.945,107,386,535
1698418957.028,186,338,502
1698418957.106,197,343,471
1698418957.185,189,327,446
1698418957.266,194,341,448
1698418957.346,198,351,473
1698418957.425,199,352,523
1698418957.505,108,390,534
1698418957.586,-4,434,546
1698418957.666,-98,407,565
1698418957.745,-67,435,544
1698418957.825,48,442,553
1698418957.905,188,391,521
1698418957.985,261,307,479
1698418958.066,266,253,445
1698418958.145,281,201,443
1698418958.225,274,218,440
1698418958.305,273,280,482
1698418958.385,244,374,513
1698418958.465,102,466,482
1698418958.546,-46,479,484
1698418958.625,-129,433,542
1698418958.705,-119,432,551
1698418958.785,-26,456,523
1698418958.865,111,450,533
1698418958.945,221,385,511
1698418959.025,281,332,472
1698418959.105,287,279,444
1698418959.185,308,263,443
1698418959.265,302,286,476
1698418959.345,284,325,519
1698418959.425,200,419,547
1698418959.59,72,488,523
1698418959.595,-71,473,545
1698418959.746,-104,465,522
1698418959.86,19,483,547
1698418959.905,161,409,569
1698418960.31,270,388,505
1698418960.315,285,349,505
1698418960.387,234,394,533
1698418960.465,124,455,541
1698418960.545,-1,459,554
1698418960.625,-72,427,554
1698418960.705,-117,401,570
1698418960.787,-123,410,565
1698418960.866,-60,418,578
1698418960.945,39,384,608
1698418961.025,136,376,591
1698418961.105,191,384,536
1698418961.188,216,386,521
1698418961.265,260,353,502
1698418961.344,256,326,495
1698418961.427,258,328,505
1698418961.505,248,363,501
1698418961.587,238,404,509
1698418961.665,186,449,505
1698418961.744,151,507,522
1698418961.99,107,522,525
1698418961.997,75,511,551
1698418962.804,173,449,571
1698418963.22,145,449,562
1698418963.226,175,440,554
1698418963.523,190,442,559
1698418963.584,192,447,562
1698418963.674,177,454,563
1698418963.744,164,441,555
1698418964.185,175,446,564
1698418964.224,197,449,554
1698418964.547,204,427,557
1698418964.624,197,419,579
1698418964.704,204,405,582
1698418964.784,191,405,577
1698418965.146,130,392,601
1698418965.59,148,393,602
1698418965.596,78,442,574
1698418965.92,63,435,578
1698418965.926,146,258,627
1698418965.984,153,245,617
1698418966.064,174,292,599
1698418966.146,176,306,605
1698418966.224,198,296,583
1698418966.304,202,283,585
1698418966.386,195,287,584
1698418966.464,221,267,578
1698418966.546,239,189,572
1698418966.624,233,153,578
1698418966.704,227,171,571
1698418966.785,229,166,572
1698418966.865,236,140,569
1698418966.946,248,136,553
1698418967.024,240,119,554
1698418967.104,237,112,560
1698418967.185,239,91,557
1698418967.264,251,73,552
1698418967.346,258,75,545
1698418967.424,260,88,524
1698418967.503,263,83,524
1698418967.585,261,87,513
1698418967.664,280,119,522
1698418967.743,303,175,532
1698418967.823,315,217,536
1698418967.904,313,236,528
1698418967.984,312,220,514
1698418968.063,314,181,516
1698418968.144,306,151,525
1698418968.223,286,121,548
1698418968.303,264,85,561
1698418968.383,230,38,556
1698418968.463,231,3,542
1698418968.543,244,23,549
1698418968.624,278,62,543
1698418968.703,292,130,531
1698418968.783,301,221,526
1698418968.864,287,296,539
1698418968.943,269,290,535
1698418969.023,287,280,532
1698418969.104,297,234,522
1698418969.183,312,195,518
1698418969.263,300,166,515
1698418969.343,296,149,526
1698418969.423,277,118,521
1698418969.503,273,122,526
1698418969.583,264,125,543
1698418969.663,274,153,537
1698418969.743,278,175,540
1698418969.823,282,233,536
1698418969.906,264,285,550
1698418969.983,253,316,561
