timestamp,hr,conf
1698418951.111,0,39
1698418951.933,0,24
1698418952.831,0,45
1698418953.73,0,53
1698418954.631,0,68
1698418955.461,0,26
1698418956.326,59,70
1698418957.158,59,41
1698418959.19,59,41
1698418960.79,59,0
1698418965.149,59,36
1698418966.045,59,34
1698418966.877,61,77
1698418967.709,61,79
1698418968.641,63,79
1698418969.508,65,79
