timestamp,hr,conf
1698744285.069,0,20
1698744285.891,0,71
1698744286.725,0,23
1698744287.558,0,27
1698744288.392,0,4
1698744289.23,0,9
1698744290.059,0,10
1698744290.892,0,11
1698744293.425,0,28
1698744294.269,0,20
1698744295.158,67,6
1698744296.058,67,0
1698744297.925,69,49
1698744298.624,69,38
1698744299.591,69,46
1698744300.458,69,27
1698744301.358,69,5
1698744302.291,69,27
1698744303.157,69,15
1698744304.057,71,91
