9480,1698676121004,15,-74,-1012,25.0,28.0,15.0,462.0,93.0,856.0,643.0,964.0,1602.0,213.0,589.0
9481,1698676121026,16,-75,-1012,28.0,26.0,14.0,462.0,93.0,855.0,642.0,965.0,1603.0,209.0,589.0
9482,1698676121049,16,-75,-1012,28.0,26.0,10.0,462.0,93.0,855.0,636.0,977.0,1610.0,208.0,587.0
9483,1698676121079,16,-76,-1012,28.0,24.0,11.0,460.0,93.0,855.0,633.0,970.0,1608.0,207.0,586.0
9484,1698676121087,17,-76,-1011,28.0,25.0,14.0,461.0,93.0,855.0,630.0,957.0,1601.0,205.0,579.0
9485,1698676121110,17,-75,-1011,27.0,24.0,12.0,461.0,94.0,855.0,637.0,968.0,1606.0,206.0,582.0
9486,1698676121125,17,-75,-1011,27.0,29.0,14.0,462.0,94.0,854.0,632.0,975.0,1606.0,207.0,582.0
9487,1698676121147,17,-76,-1011,27.0,28.0,13.0,462.0,93.0,853.0,634.0,973.0,1607.0,200.0,579.0
9488,1698676121170,16,-75,-1011,28.0,28.0,13.0,462.0,93.0,852.0,638.0,989.0,1613.0,210.0,586.0
9489,1698676121184,17,-75,-1011,27.0,28.0,14.0,461.0,94.0,852.0,633.0,979.0,1611.0,207.0,583.0
9490,1698676121207,17,-75,-1011,26.0,29.0,14.0,461.0,94.0,851.0,625.0,965.0,1605.0,205.0,578.0
9491,1698676121229,17,-75,-1013,27.0,28.0,13.0,461.0,94.0,851.0,637.0,979.0,1612.0,206.0,586.0
9492,1698676121244,17,-75,-1012,28.0,28.0,10.0,461.0,94.0,850.0,634.0,971.0,1607.0,205.0,577.0
9493,1698676121274,17,-75,-1012,27.0,27.0,10.0,460.0,94.0,851.0,634.0,972.0,1605.0,204.0,577.0
9494,1698676121289,17,-76,-1012,30.0,27.0,11.0,460.0,93.0,851.0,631.0,974.0,1604.0,204.0,581.0
9495,1698676121304,17,-76,-1012,29.0,28.0,13.0,461.0,94.0,850.0,620.0,964.0,1599.0,199.0,580.0
9496,1698676121326,17,-75,-1012,29.0,23.0,12.0,461.0,93.0,850.0,623.0,966.0,1602.0,199.0,583.0
9497,1698676121348,17,-75,-1012,28.0,26.0,15.0,461.0,94.0,851.0,629.0,972.0,1603.0,196.0,586.0
9498,1698676121364,16,-75,-1011,27.0,24.0,15.0,461.0,94.0,851.0,620.0,965.0,1598.0,197.0,583.0
9499,1698676121393,16,-76,-1012,27.0,24.0,13.0,461.0,94.0,851.0,617.0,964.0,1593.0,202.0,584.0
9500,1698676121410,17,-76,-1011,27.0,23.0,13.0,461.0,94.0,851.0,623.0,988.0,1605.0,202.0,589.0
9501,1698676121424,17,-76,-1011,28.0,25.0,12.0,460.0,94.0,852.0,627.0,991.0,1608.0,200.0,587.0
9502,1698676121446,17,-75,-1012,30.0,24.0,15.0,460.0,94.0,853.0,629.0,987.0,1607.0,198.0,584.0
9503,1698676121469,16,-75,-1012,29.0,23.0,14.0,461.0,94.0,855.0,628.0,979.0,1606.0,197.0,584.0
9504,1698676121484,16,-75,-1012,30.0,25.0,15.0,461.0,94.0,855.0,634.0,981.0,1606.0,202.0,588.0
9505,1698676121507,16,-75,-1012,27.0,26.0,14.0,461.0,94.0,856.0,630.0,988.0,1611.0,202.0,588.0
9506,1698676121529,16,-75,-1012,26.0,27.0,12.0,461.0,94.0,857.0,632.0,982.0,1607.0,197.0,580.0
9507,1698676121544,16,-75,-1012,27.0,27.0,14.0,462.0,95.0,857.0,636.0,991.0,1616.0,199.0,593.0
9508,1698676121574,16,-75,-1011,26.0,27.0,12.0,461.0,94.0,857.0,633.0,995.0,1615.0,198.0,593.0
9509,1698676121589,16,-75,-1011,26.0,28.0,11.0,462.0,94.0,856.0,638.0,993.0,1617.0,196.0,593.0
9510,1698676121604,17,-75,-1011,28.0,29.0,13.0,462.0,94.0,856.0,639.0,999.0,1616.0,199.0,599.0
9511,1698676121627,16,-75,-1013,28.0,28.0,12.0,461.0,94.0,856.0,642.0,1000.0,1621.0,196.0,597.0
9512,1698676121657,16,-74,-1012,28.0,25.0,14.0,462.0,94.0,856.0,638.0,998.0,1619.0,196.0,596.0
9513,1698676121664,15,-74,-1011,28.0,25.0,16.0,461.0,94.0,856.0,634.0,993.0,1618.0,195.0,587.0
9514,1698676121687,15,-75,-1011,28.0,25.0,13.0,461.0,93.0,856.0,640.0,991.0,1617.0,195.0,592.0
9515,1698676121709,16,-75,-1011,28.0,25.0,15.0,461.0,93.0,857.0,636.0,988.0,1617.0,195.0,592.0
9516,1698676121724,16,-76,-1011,30.0,26.0,15.0,461.0,93.0,855.0,628.0,983.0,1607.0,194.0,586.0
9517,1698676121747,17,-76,-1012,27.0,25.0,17.0,460.0,93.0,856.0,627.0,982.0,1602.0,192.0,583.0
9518,1698676121769,17,-76,-1012,27.0,26.0,17.0,460.0,94.0,858.0,623.0,974.0,1586.0,189.0,581.0
9519,1698676121784,16,-76,-1011,27.0,28.0,16.0,460.0,93.0,859.0,638.0,977.0,1602.0,195.0,601.0
9520,1698676121807,16,-75,-1012,28.0,25.0,14.0,460.0,93.0,858.0,619.0,973.0,1600.0,194.0,604.0
9521,1698676121829,16,-76,-1012,28.0,24.0,14.0,460.0,93.0,858.0,613.0,966.0,1599.0,192.0,602.0
9522,1698676121844,16,-76,-1012,26.0,25.0,15.0,461.0,93.0,857.0,617.0,977.0,1604.0,192.0,604.0
9523,1698676121867,16,-76,-1012,26.0,26.0,12.0,461.0,93.0,857.0,613.0,973.0,1603.0,189.0,594.0
9524,1698676121889,16,-75,-1012,29.0,25.0,16.0,461.0,93.0,857.0,616.0,978.0,1606.0,187.0,597.0
9525,1698676121904,16,-76,-1012,29.0,27.0,15.0,460.0,93.0,857.0,610.0,966.0,1598.0,187.0,586.0
9526,1698676121927,17,-76,-1012,28.0,27.0,12.0,460.0,92.0,857.0,612.0,972.0,1602.0,187.0,601.0
9527,1698676121956,17,-75,-1011,27.0,28.0,13.0,460.0,92.0,857.0,616.0,974.0,1602.0,188.0,595.0
9528,1698676121964,17,-75,-1012,27.0,29.0,14.0,459.0,92.0,857.0,612.0,966.0,1603.0,188.0,587.0
9529,1698676121987,17,-75,-1012,28.0,26.0,17.0,459.0,92.0,856.0,611.0,961.0,1599.0,184.0,599.0
9530,1698676122009,17,-74,-1011,29.0,28.0,14.0,459.0,93.0,855.0,609.0,964.0,1600.0,183.0,601.0
9531,1698676122024,17,-74,-1011,29.0,29.0,18.0,459.0,93.0,855.0,630.0,973.0,1604.0,182.0,605.0
9532,1698676122047,16,-75,-1010,28.0,30.0,15.0,459.0,93.0,854.0,632.0,978.0,1605.0,186.0,608.0
9533,1698676122069,16,-75,-1010,26.0,27.0,16.0,458.0,92.0,854.0,610.0,974.0,1600.0,197.0,604.0
9534,1698676122084,16,-75,-1010,28.0,29.0,14.0,458.0,92.0,854.0,630.0,980.0,1604.0,198.0,601.0
9535,1698676122107,17,-75,-1009,30.0,28.0,15.0,457.0,92.0,855.0,633.0,977.0,1603.0,200.0,597.0
9536,1698676122129,17,-75,-1010,30.0,29.0,17.0,458.0,92.0,854.0,627.0,973.0,1598.0,201.0,604.0
9537,1698676122144,17,-75,-1010,29.0,26.0,14.0,458.0,92.0,855.0,628.0,983.0,1603.0,193.0,603.0
9538,1698676122167,17,-75,-1011,29.0,24.0,14.0,457.0,92.0,854.0,626.0,979.0,1604.0,191.0,603.0
9539,1698676122190,17,-75,-1012,29.0,25.0,15.0,458.0,93.0,853.0,629.0,980.0,1601.0,197.0,594.0
9540,1698676122219,17,-75,-1013,30.0,26.0,15.0,457.0,94.0,854.0,624.0,969.0,1597.0,199.0,594.0
9541,1698676122227,17,-75,-1013,29.0,29.0,17.0,457.0,93.0,854.0,623.0,979.0,1598.0,196.0,592.0
9542,1698676122249,16,-75,-1013,29.0,28.0,17.0,457.0,94.0,854.0,623.0,977.0,1599.0,190.0,597.0
9543,1698676122264,16,-75,-1013,29.0,27.0,14.0,458.0,94.0,854.0,625.0,975.0,1599.0,198.0,594.0
9544,1698676122287,16,-75,-1013,28.0,27.0,14.0,459.0,94.0,854.0,620.0,972.0,1598.0,198.0,602.0
9545,1698676122309,16,-75,-1013,28.0,28.0,13.0,458.0,94.0,852.0,623.0,974.0,1600.0,196.0,604.0
9546,1698676122325,16,-75,-1012,29.0,29.0,12.0,458.0,94.0,852.0,620.0,966.0,1600.0,197.0,600.0
9547,1698676122347,16,-75,-1011,29.0,29.0,12.0,459.0,93.0,851.0,624.0,978.0,1603.0,197.0,606.0
9548,1698676122369,16,-75,-1011,27.0,25.0,14.0,459.0,94.0,849.0,626.0,982.0,1602.0,200.0,604.0
9549,1698676122384,17,-75,-1010,27.0,25.0,12.0,459.0,95.0,849.0,621.0,978.0,1601.0,200.0,601.0
9550,1698676122407,17,-75,-1010,27.0,25.0,13.0,459.0,95.0,849.0,625.0,984.0,1610.0,199.0,606.0
9551,1698676122429,16,-75,-1011,28.0,24.0,15.0,458.0,95.0,848.0,624.0,989.0,1611.0,197.0,606.0
9552,1698676122444,16,-75,-1011,27.0,23.0,13.0,458.0,96.0,848.0,622.0,979.0,1605.0,197.0,604.0
9553,1698676122466,16,-75,-1011,27.0,24.0,13.0,458.0,97.0,847.0,624.0,980.0,1606.0,197.0,606.0
9554,1698676122490,17,-75,-1011,28.0,25.0,10.0,458.0,97.0,847.0,629.0,986.0,1607.0,195.0,609.0
9555,1698676122512,17,-74,-1011,26.0,29.0,11.0,458.0,97.0,847.0,624.0,978.0,1604.0,196.0,601.0
9556,1698676122527,17,-74,-1011,26.0,27.0,13.0,458.0,98.0,847.0,627.0,982.0,1607.0,194.0,603.0
9557,1698676122549,18,-75,-1011,27.0,29.0,14.0,458.0,98.0,848.0,627.0,977.0,1605.0,198.0,604.0
9558,1698676122564,18,-75,-1010,27.0,27.0,14.0,458.0,98.0,848.0,627.0,979.0,1608.0,199.0,608.0
9559,1698676122586,18,-75,-1009,28.0,26.0,15.0,458.0,98.0,849.0,629.0,986.0,1608.0,196.0,606.0
9560,1698676122616,17,-75,-1009,29.0,26.0,16.0,459.0,97.0,851.0,628.0,981.0,1611.0,194.0,597.0
