ts,alpha,beta,gamma,heading,acc
1698672526183.0,359.2903383546074,21.324989196752938,3.7733738340975638,115.53431701660156,47.320167541503906
1698672526195.0,359.30497675204157,21.28057365322901,3.740676366677243,115.53431701660156,47.320167541503906
1698672526212.0,359.32422910449503,21.2582063896486,3.70237557940259,115.53431701660156,47.320167541503906
1698672526228.0,359.3234071753473,21.26197006365605,3.6878494720552393,115.53431701660156,47.320167541503906
1698672526245.0,359.3142953033145,21.28045404823758,3.6598572654785646,115.53431701660156,47.320167541503906
1698672526261.0,359.22666224401837,20.628106215172384,3.814301176194936,115.53431701660156,47.320167541503906
1698672526278.0,359.1845873452655,20.553514206171865,3.8762916239092773,115.53431701660156,47.320167541503906
1698672526295.0,359.19648552221355,20.468010517997445,3.781943960471041,115.53431701660156,47.320167541503906
1698672526311.0,359.31275621371816,20.175900845327558,3.3879975109327045,115.53431701660156,47.320167541503906
1698672526328.0,359.393766535287,19.90404180768382,3.1678568074399927,115.53431701660156,47.320167541503906
1698672526344.0,359.4105328604077,19.84201394742613,3.16662858935126,115.53431701660156,47.320167541503906
1698672526361.0,359.39591101036655,19.817294154161416,3.218094451493861,115.53431701660156,47.320167541503906
1698672526378.0,359.3762410078307,19.86534950218354,3.241045909357734,115.53431701660156,47.320167541503906
1698672526395.0,359.37626170657484,19.900590650176575,3.2488123406520026,115.53431701660156,47.320167541503906
1698672526411.0,359.41450573500083,20.025985820263653,3.216478682525253,115.53431701660156,47.320167541503906
1698672526428.0,359.4951945629246,20.023882853573802,3.094911902850583,115.53431701660156,47.320167541503906
1698672526445.0,359.5545227203106,19.91877230099697,3.0816145598617775,115.53431701660156,47.320167541503906
1698672526461.0,359.61538424661194,19.752893260326744,3.0930370734906645,115.53431701660156,47.320167541503906
1698672526478.0,359.6093267307451,19.714872066598318,3.224224990084601,115.53431701660156,47.320167541503906
1698672526495.0,359.6103062346576,19.698391241063877,3.2903455238422805,115.53431701660156,47.320167541503906
1698672526513.0,359.59376198934996,19.73302744051242,3.34560361790501,115.53431701660156,47.320167541503906
1698672526528.0,359.62970035750294,19.75231114623498,3.2166081286924455,115.53431701660156,47.320167541503906
1698672526545.0,359.6500341852384,19.674720792590342,3.1556445323642572,115.53431701660156,47.320167541503906
1698672526561.0,359.70885317651624,19.50528502940155,3.1518399613781627,115.53431701660156,47.320167541503906
1698672526578.0,359.79511739018153,19.331285084298806,3.259943323239609,115.53431701660156,47.320167541503906
1698672526595.0,359.8854809606487,19.25366777031394,3.5441863293493334,115.53431701660156,47.320167541503906
1698672526611.0,359.8682479932913,19.340801434529435,4.319892516077197,115.53431701660156,47.320167541503906
1698672526628.0,359.59591651157996,19.5586842333168,5.333003721624087,115.53431701660156,47.320167541503906
1698672526645.0,359.0514400969933,19.83943682722767,6.615894762307045,115.53431701660156,47.320167541503906
1698672526661.0,358.18036716049255,20.152191924111545,8.49562275514071,115.53431701660156,47.320167541503906
1698672526678.0,357.6520073339461,20.20361586083649,9.716815423870598,115.53431701660156,47.320167541503906
1698672526696.0,357.3132664901382,20.02059718605225,10.538445156065396,115.53431701660156,47.320167541503906
1698672526712.0,356.9785685127331,19.509833906535558,10.975626563100944,115.53431701660156,47.320167541503906
1698672526728.0,356.67985115409425,19.105655548827237,11.021499251024363,116.76548767089844,41.6910514831543
1698672526745.0,356.24835582368127,18.85310709536386,10.856385549726278,116.76548767089844,41.6910514831543
1698672526761.0,356.03541797633596,18.85876059053492,10.439633998927945,116.76548767089844,41.6910514831543
1698672526778.0,356.01788394082064,18.890058015940628,9.642717749259386,117.90937805175781,41.69104766845703
1698672526795.0,356.3024894155291,18.827440597951433,7.981065952304587,117.90937805175781,41.69104766845703
1698672526812.0,356.6593711688996,18.734140856149985,6.4834257276150895,117.90937805175781,41.69104766845703
1698672526829.0,357.0844721913032,18.643410766329335,4.954031450250778,117.90937805175781,41.69104766845703
1698672526845.0,357.644346722854,18.604172402128277,3.043894866703422,117.90937805175781,41.69104766845703
1698672526861.0,358.008636388575,18.642480027242925,1.7195863713945807,117.90937805175781,41.69104766845703
1698672526878.0,358.32599343980485,18.67172851515486,0.5217098023712061,117.90937805175781,41.69104766845703
1698672526895.0,358.62096010708797,18.61353632012128,-0.8069031191688582,117.90937805175781,41.69104766845703
1698672526911.0,358.70188435113175,18.520398013884645,-1.6370567786901233,117.90937805175781,41.69104766845703
1698672526928.0,358.6246256361843,18.436255604980335,-2.2102348624052115,117.90937805175781,41.69104766845703
1698672526945.0,358.26451287449436,18.429944467730035,-2.578694735104232,117.90937805175781,41.69104766845703
1698672526961.0,357.85623727812606,18.449790308739672,-2.5356746703373374,117.90937805175781,41.69104766845703
1698672526978.0,357.3967430955896,18.416627369426532,-2.2353974221983686,117.90937805175781,41.69104766845703
1698672526994.0,356.899299422183,18.31925158382742,-1.7172090965080042,117.90937805175781,41.69104766845703
1698672527010.0,356.0876685726898,18.244174328821416,-0.768276821927079,119.061279296875,41.691070556640625
1698672527028.0,355.0634410887926,18.41030472091788,0.35320653800748397,119.061279296875,41.691070556640625
1698672527046.0,354.21292223368334,18.663709221742288,1.177994961682,120.65034484863281,41.69106674194336
1698672527061.0,353.37113498203456,18.910156139148512,2.0490629774646276,120.65034484863281,41.69106674194336
1698672527078.0,352.39394211939015,19.28113795639634,3.294999684259555,122.4187240600586,41.691070556640625
1698672527095.0,351.8746271942403,19.65148341500169,4.0410481716132844,122.4187240600586,41.691070556640625
1698672527111.0,351.5711893881892,20.046367577205572,4.389907141820188,122.4187240600586,41.691070556640625
1698672527128.0,351.48834985219577,20.426964088101542,4.111926856318887,122.4187240600586,41.691070556640625
1698672527145.0,351.6207483401555,20.540681525155733,3.554789737563852,122.4187240600586,41.691070556640625
1698672527161.0,351.79906004896793,20.562682490527834,3.060023537903609,122.4187240600586,41.691070556640625
