timestamp,hr,conf
1698672661.645,0,57
1698672662.558,0,0
1698672663.416,0,28
1698672664.319,0,37
1698672665.198,0,38
1698672666.09,0,35
1698672667.838,0,13
1698672668.763,0,48
1698672669.676,0,41
1698672670.534,0,7
1698672671.439,0,5
1698672672.339,82,3
1698672673.208,82,0
1698672674.078,82,4
