timestamp,accGx,accGy,accGz
1698924842.035,0.66,0.56,0.537
1698924842.115,0.659,0.558,0.529
1698924842.195,0.665,0.554,0.524
1698924842.275,0.667,0.549,0.525
1698924842.355,0.666,0.544,0.538
1698924842.435,0.651,0.564,0.593
1698924842.515,0.646,0.582,0.606
1698924842.595,0.642,0.58,0.596
1698924842.675,0.639,0.571,0.584
1698924842.755,0.643,0.563,0.573
1698924842.835,0.652,0.571,0.566
1698924842.915,0.654,0.579,0.565
1698924842.995,0.649,0.578,0.567
1698924843.075,0.645,0.579,0.559
1698924843.155,0.645,0.576,0.558
1698924843.235,0.645,0.565,0.557
1698924843.315,0.645,0.552,0.552
1698924843.395,0.647,0.549,0.553
1698924843.476,0.649,0.555,0.552
1698924843.555,0.646,0.581,0.56
1698924843.635,0.638,0.594,0.571
1698924843.715,0.632,0.587,0.575
1698924843.795,0.632,0.581,0.573
1698924843.875,0.631,0.573,0.574
1698924843.954,0.628,0.563,0.577
1698924844.038,0.625,0.557,0.581
1698924844.114,0.677,0.542,0.622
1698924844.195,0.639,0.546,0.597
1698924844.277,0.627,0.555,0.585
1698924844.354,0.632,0.562,0.573
1698924844.434,0.631,0.569,0.568
1698924844.515,0.62,0.578,0.574
1698924844.595,0.615,0.579,0.576
1698924844.674,0.613,0.573,0.574
1698924844.754,0.615,0.569,0.572
1698924844.834,0.615,0.569,0.579
1698924844.914,0.614,0.587,0.586
1698924844.995,0.625,0.6,0.593
1698924845.074,0.629,0.586,0.598
1698924845.154,0.627,0.568,0.599
1698924845.234,0.632,0.568,0.585
1698924845.314,0.63,0.573,0.56
1698924845.394,0.634,0.573,0.554
1698924845.475,0.639,0.58,0.554
1698924845.554,0.639,0.588,0.553
1698924845.634,0.645,0.591,0.55
1698924845.715,0.645,0.583,0.548
1698924845.794,0.653,0.573,0.558
1698924845.874,0.766,0.575,0.667
1698924845.954,0.767,0.58,0.58
1698924846.034,0.712,0.615,0.402
1698924846.114,0.699,0.648,0.233
1698924846.194,0.661,0.655,0.06
1698924846.274,0.554,0.681,-0.139
1698924846.354,0.487,0.746,-0.316
1698924846.434,0.451,0.775,-0.492
1698924846.515,0.457,0.65,-0.623
1698924846.594,0.51,0.57,-0.652
1698924846.674,0.568,0.584,-0.643
1698924846.754,0.603,0.549,-0.607
1698924846.834,0.618,0.537,-0.593
1698924846.916,0.631,0.54,-0.589
1698924846.994,0.61,0.535,-0.563
1698924847.076,0.604,0.519,-0.564
1698924847.154,0.631,0.475,-0.586
1698924847.234,0.655,0.425,-0.585
1698924847.316,0.662,0.395,-0.577
1698924847.394,0.66,0.396,-0.589
1698924847.474,0.675,0.419,-0.614
1698924847.554,0.666,0.415,-0.624
1698924847.634,0.649,0.427,-0.608
1698924847.714,0.658,0.45,-0.602
1698924847.794,0.658,0.471,-0.598
1698924847.874,0.648,0.478,-0.589
1698924847.954,0.647,0.488,-0.586
1698924848.034,0.645,0.494,-0.584
1698924848.114,0.637,0.493,-0.581
1698924848.194,0.635,0.493,-0.583
1698924848.274,0.637,0.49,-0.58
1698924848.355,0.647,0.5,-0.594
1698924848.434,0.658,0.512,-0.61
1698924848.514,0.662,0.494,-0.607
1698924848.594,0.66,0.459,-0.601
1698924848.674,0.651,0.43,-0.603
1698924848.754,0.652,0.422,-0.611
1698924848.834,0.659,0.427,-0.613
1698924848.914,0.661,0.432,-0.611
1698924848.994,0.652,0.434,-0.617
1698924849.074,0.637,0.437,-0.625
1698924849.154,0.631,0.45,-0.629
1698924849.234,0.635,0.463,-0.627
1698924849.314,0.634,0.47,-0.62
1698924849.394,0.615,0.473,-0.626
1698924849.474,0.63,0.477,-0.625
1698924849.555,0.624,0.474,-0.613
1698924849.634,0.609,0.467,-0.617
1698924849.716,0.605,0.468,-0.628
1698924849.794,0.611,0.475,-0.632
1698924849.873,0.563,0.373,-0.719
1698924849.956,0.543,0.318,-0.766
1698924850.034,0.593,0.392,-0.704
1698924850.113,0.62,0.427,-0.671
1698924850.193,0.629,0.444,-0.653
1698924850.274,0.628,0.46,-0.641
1698924850.353,0.622,0.462,-0.641
1698924850.433,0.578,0.46,-0.599
1698924850.515,0.568,0.461,-0.579
1698924850.593,0.607,0.45,-0.613
1698924850.673,0.62,0.449,-0.624
1698924850.754,0.624,0.447,-0.631
1698924850.833,0.623,0.438,-0.638
1698924850.913,0.621,0.439,-0.638
1698924850.994,0.602,0.394,-0.642
1698924851.073,0.591,0.419,-0.648
1698924851.153,0.587,0.429,-0.649
1698924851.233,0.575,0.447,-0.65
1698924851.313,0.581,0.444,-0.718
1698924851.393,0.599,0.432,-0.809
1698924851.474,0.634,0.464,-0.752
1698924851.553,0.748,0.585,-0.556
1698924851.633,0.786,0.665,-0.399
1698924851.713,0.716,0.612,-0.257
1698924851.793,0.711,0.604,-0.201
1698924851.873,0.763,0.627,-0.269
1698924851.954,0.828,0.636,-0.274
1698924852.033,0.869,0.65,-0.278
1698924852.113,0.858,0.599,-0.323
1698924852.194,0.839,0.539,-0.377
1698924852.273,0.815,0.481,-0.426
1698924852.356,0.767,0.428,-0.424
1698924852.433,0.717,0.391,-0.424
1698924852.513,0.703,0.35,-0.419
1698924852.595,0.708,0.354,-0.474
1698924852.673,0.743,0.397,-0.526
1698924852.756,0.818,0.562,-0.503
1698924852.833,0.731,0.686,-0.56
1698924852.913,0.59,0.673,-0.529
1698924852.993,0.549,0.687,-0.506
1698924853.073,0.566,0.706,-0.491
1698924853.153,0.572,0.685,-0.484
1698924853.233,0.58,0.653,-0.481
1698924853.313,0.577,0.699,-0.545
1698924853.393,0.545,0.691,-0.576
1698924853.473,0.521,0.719,-0.456
1698924853.553,0.512,0.817,-0.325
1698924853.633,0.514,0.773,-0.225
1698924853.713,0.556,0.692,-0.125
1698924853.793,0.643,0.609,0.013
1698924853.873,0.74,0.607,0.194
1698924853.953,0.786,0.626,0.347
1698924854.033,0.768,0.579,0.442
1698924854.113,0.753,0.561,0.497
1698924854.193,0.75,0.556,0.529
1698924854.273,0.735,0.551,0.535
1698924854.353,0.721,0.567,0.516
1698924854.433,0.718,0.579,0.489
1698924854.513,0.713,0.568,0.478
1698924854.593,0.716,0.579,0.482
1698924854.673,0.712,0.574,0.467
1698924854.753,0.716,0.563,0.459
1698924854.834,0.722,0.558,0.456
1698924854.913,0.729,0.563,0.456
