ts,alpha,beta,gamma,acc,heading
1698924847173.0,359.37965202305685,41.77682232467155,1.6254245601519295,-1.0,
1698924847190.0,359.2802582948564,41.74425288343557,1.7314463893829686,39.349388122558594,112.7406234741211
1698924847206.0,359.18996973848675,41.74768834462865,1.822115624178064,39.349388122558594,112.7406234741211
1698924847223.0,359.1234968125434,41.79113797087497,1.8872474326846715,39.349388122558594,112.7406234741211
1698924847240.0,359.0929137782885,41.87503573998465,1.9210303510448692,39.349388122558594,112.7406234741211
1698924847256.0,359.1562895430868,39.31697202467341,1.8201871864284425,39.349388122558594,112.7406234741211
1698924847273.0,359.0925720610514,39.51039187326811,1.8996242810582455,39.349388122558594,112.7406234741211
1698924847290.0,358.94222323105885,39.74816354305936,2.0948537249534662,39.349388122558594,112.7406234741211
1698924847306.0,358.7718937899417,40.24304453182745,2.3477735411051013,39.349388122558594,112.7406234741211
1698924847323.0,358.7585915863563,40.49470555116018,2.3670962414116654,39.349388122558594,112.7406234741211
1698924847340.0,358.7802695495386,40.836588810859524,2.3416300728547816,39.349388122558594,112.7406234741211
1698924847356.0,358.776699585471,40.94534594544672,2.367660363561996,39.349388122558594,112.7406234741211
1698924847373.0,358.7863004971473,41.00296279560349,2.4053409675789816,39.349388122558594,112.7406234741211
1698924847390.0,358.86050033080704,41.1136774370016,2.405892357562495,39.349388122558594,112.7406234741211
1698924847406.0,358.96679078322444,41.14022834797676,2.316212356070819,39.349388122558594,112.7406234741211
1698924847423.0,359.0362315068183,41.10896845842223,2.240577258416375,39.349388122558594,112.7406234741211
1698924847440.0,359.10579116731134,41.083970520392256,2.0922844982365003,39.349388122558594,112.7406234741211
1698924847456.0,359.1711881980371,41.12360221860208,1.9258922459248775,39.349388122558594,112.7406234741211
1698924847473.0,359.22914994333667,41.15070419043498,1.785451136325082,39.349388122558594,112.7406234741211
1698924847490.0,359.3590638700288,41.13229809024425,1.552850744946638,39.349388122558594,112.7406234741211
1698924847506.0,359.4798019227697,41.04165322731982,1.398030387537878,39.349388122558594,112.7406234741211
