msFromStart,interval,accx,accy,accz,accGx,accGy,accGz,rotRate_alpha,rotRate_beta,rotRate_gamma
1698924842014.0,16,0.0,0.0,0.0,0.1,9.1,-2.6,0.4,0.0,-0.2
1698924842030.0,16,0.0,0.0,0.0,0.1,9.1,-2.6,0.6000000000000001,-0.1,0.0
1698924842047.0,16,0.0,0.0,0.0,0.1,9.1,-2.6,0.7,-0.1,-0.1
1698924842064.0,16,0.0,0.0,0.0,0.1,9.200000000000001,-2.6,0.9,-0.2,-0.1
1698924842080.0,16,0.0,0.0,0.0,0.1,9.200000000000001,-2.7,0.9,-0.2,-0.1
1698924842096.0,16,0.0,0.0,0.0,0.0,9.1,-2.6,0.8,-0.2,0.0
1698924842114.0,16,0.0,0.0,0.0,0.0,9.200000000000001,-2.7,0.6000000000000001,-0.1,0.1
1698924842131.0,16,0.0,0.0,0.0,0.0,9.1,-2.7,0.5,0.1,0.2
1698924842149.0,16,0.0,0.0,0.0,0.1,9.1,-2.7,0.30000000000000004,0.1,0.2
1698924842164.0,16,0.0,0.0,0.0,0.1,9.1,-2.7,0.1,0.0,0.1
1698924842180.0,16,0.0,0.0,0.0,0.1,9.200000000000001,-2.7,0.1,0.0,0.1
1698924842197.0,16,0.0,0.0,0.0,0.1,9.200000000000001,-2.6,0.0,-0.2,0.0
1698924842214.0,16,0.0,0.0,0.0,0.1,9.1,-2.6,0.1,-0.30000000000000004,0.0
1698924842232.0,16,0.0,0.0,0.0,0.1,9.1,-2.6,0.0,-0.4,0.0
1698924842247.0,16,0.0,0.0,0.0,0.1,9.200000000000001,-2.6,-0.1,-0.4,0.0
1698924842263.0,16,0.0,0.0,0.0,0.1,9.200000000000001,-2.6,0.0,-0.1,-0.1
1698924842280.0,16,0.0,0.0,0.0,0.1,9.200000000000001,-2.6,-0.1,-0.2,-0.1
1698924842297.0,16,0.0,0.0,0.0,0.1,9.1,-2.7,-0.5,-0.1,-0.1
1698924842314.0,16,0.0,0.0,0.0,0.0,9.1,-2.6,-0.7,0.1,0.0
1698924842331.0,16,0.0,0.0,0.0,0.0,9.200000000000001,-2.6,-0.5,0.2,0.0
1698924842346.0,16,0.0,0.0,0.0,0.1,9.1,-2.6,-0.30000000000000004,0.1,0.0
1698924842363.0,16,0.0,0.0,0.0,0.1,9.1,-2.6,0.0,0.0,0.0
1698924842380.0,16,0.0,0.0,0.0,0.0,9.200000000000001,-2.6,0.1,0.1,0.0
1698924842397.0,16,0.0,0.0,0.0,0.0,9.200000000000001,-2.6,0.4,0.30000000000000004,0.0
1698924842414.0,16,0.0,0.0,0.0,0.1,9.1,-2.6,0.6000000000000001,0.1,0.2
1698924842430.0,16,0.0,0.0,0.0,0.0,9.1,-2.6,0.5,0.2,0.2
1698924842448.0,16,0.0,0.0,0.0,0.1,9.1,-2.6,0.5,0.1,0.2
1698924842464.0,16,0.0,0.0,0.0,0.1,9.1,-2.7,0.2,0.30000000000000004,0.1
1698924842480.0,16,0.0,0.0,0.0,0.1,9.1,-2.7,0.1,0.30000000000000004,0.2
1698924842498.0,16,0.0,0.0,0.0,0.1,9.1,-2.6,0.0,0.30000000000000004,0.1
1698924842513.0,16,0.0,0.0,0.0,0.1,9.200000000000001,-2.6,-0.1,0.1,0.1
1698924842530.0,16,0.0,0.0,0.0,0.1,9.1,-2.6,0.0,0.2,0.0
1698924842547.0,16,0.0,0.0,0.0,0.1,9.1,-2.6,0.1,0.2,0.0
1698924842564.0,16,0.0,0.0,0.0,0.1,9.1,-2.6,0.0,0.2,0.0
1698924842580.0,16,0.0,0.0,0.0,0.1,9.1,-2.7,0.30000000000000004,0.2,0.0
1698924842597.0,16,0.0,0.0,0.0,0.1,9.200000000000001,-2.6,0.1,0.30000000000000004,0.0
