ts,accGx,accGy,accGz
1698414992014.3547,-0.6383056640625,-0.7645263671875,-0.0450439453125
1698414992045.6042,-0.6304931640625,-0.7607421875,-0.040771484375
1698414992076.8538,-0.6279296875,-0.7545166015625,-0.0357666015625
1698414992108.103,-0.634033203125,-0.752685546875,-0.0386962890625
1698414992139.3523,-0.636962890625,-0.7578125,-0.041259765625
1698414992170.602,-0.634765625,-0.7650146484375,-0.03955078125
1698414992201.8516,-0.6361083984375,-0.765380859375,-0.0379638671875
1698414992233.101,-0.638916015625,-0.756591796875,-0.03515625
1698414992264.3506,-0.639404296875,-0.7540283203125,-0.0318603515625
1698414992295.6,-0.6383056640625,-0.760009765625,-0.0302734375
1698414992326.8494,-0.6358642578125,-0.759765625,-0.0333251953125
1698414992358.0989,-0.6356201171875,-0.753662109375,-0.03759765625
1698414992389.3484,-0.6378173828125,-0.7540283203125,-0.0374755859375
1698414992420.598,-0.6387939453125,-0.759521484375,-0.037109375
1698414992451.8474,-0.6378173828125,-0.7598876953125,-0.0399169921875
1698414992483.097,-0.6361083984375,-0.7606201171875,-0.044921875
1698414992514.3464,-0.6307373046875,-0.76220703125,-0.049072265625
1698414992545.596,-0.6229248046875,-0.763427734375,-0.0523681640625
1698414992576.8452,-0.6209716796875,-0.763916015625,-0.0521240234375
1698414992608.0947,-0.6275634765625,-0.760498046875,-0.042236328125
1698414992639.3442,-0.6357421875,-0.7662353515625,-0.033203125
1698414992670.5938,-0.63623046875,-0.780517578125,-0.0360107421875
1698414992701.8433,-0.630859375,-0.784912109375,-0.043701171875
1698414992733.0928,-0.626708984375,-0.7733154296875,-0.0467529296875
1698414992764.3423,-0.6246337890625,-0.7625732421875,-0.0458984375
1698414992795.5916,-0.619873046875,-0.7593994140625,-0.0447998046875
1698414992826.841,-0.6170654296875,-0.7626953125,-0.0457763671875
1698414992858.0906,-0.6212158203125,-0.7720947265625,-0.04931640625
1698414992889.34,-0.625,-0.77783203125,-0.0501708984375
1698414992920.5896,-0.62646484375,-0.77490234375,-0.0484619140625
1698414992951.839,-0.6243896484375,-0.77294921875,-0.0491943359375
1698414992983.0886,-0.616943359375,-0.7718505859375,-0.047607421875
1698414993014.338,-0.6163330078125,-0.768310546875,-0.0439453125
1698414993045.5874,-0.6204833984375,-0.771728515625,-0.0428466796875
1698414993076.837,-0.6224365234375,-0.7769775390625,-0.0428466796875
1698414993108.0864,-0.625244140625,-0.7794189453125,-0.043701171875
1698414993139.336,-0.631591796875,-0.774658203125,-0.0447998046875
1698414993170.5854,-0.6400146484375,-0.76611328125,-0.0435791015625
1698414993201.835,-0.639892578125,-0.771484375,-0.047607421875
1698414993233.0845,-0.626220703125,-0.7991943359375,-0.073974609375
1698414993264.3335,-0.6060791015625,-0.81005859375,-0.1029052734375
1698414993295.5833,-0.5960693359375,-0.7830810546875,-0.0989990234375
1698414993326.8328,-0.6011962890625,-0.7640380859375,-0.076171875
1698414993358.0825,-0.6116943359375,-0.7525634765625,-0.05224609375
1698414993389.3318,-0.6226806640625,-0.7388916015625,-0.0379638671875
1698414993420.5813,-0.6348876953125,-0.7403564453125,-0.0374755859375
1698414993451.8308,-0.6435546875,-0.754638671875,-0.043212890625
1698414993483.0803,-0.6435546875,-0.7618408203125,-0.05029296875
1698414993514.3296,-0.638427734375,-0.761962890625,-0.053955078125
1698414993545.579,-0.6346435546875,-0.7630615234375,-0.058837890625
1698414993576.8286,-0.634521484375,-0.762451171875,-0.063720703125
1698414993608.078,-0.6319580078125,-0.7637939453125,-0.0643310546875
1698414993639.3276,-0.6241455078125,-0.7625732421875,-0.0670166015625
1698414993670.5771,-0.6224365234375,-0.7569580078125,-0.0692138671875
1698414993701.827,-0.62841796875,-0.7528076171875,-0.0653076171875
1698414993733.076,-0.6304931640625,-0.758544921875,-0.0633544921875
1698414993764.3254,-0.62890625,-0.7730712890625,-0.0677490234375
1698414993795.575,-0.6253662109375,-0.7916259765625,-0.0797119140625
1698414993826.8245,-0.6148681640625,-0.7882080078125,-0.08984375
1698414993858.074,-0.6104736328125,-0.7708740234375,-0.089599609375
1698414993889.3235,-0.60986328125,-0.7711181640625,-0.0791015625
1698414993920.573,-0.60595703125,-0.78173828125,-0.068603515625
1698414993951.8225,-0.60888671875,-0.786376953125,-0.07080078125
1698414993983.0718,-0.6146240234375,-0.7821044921875,-0.074462890625
1698414994014.3213,-0.6185302734375,-0.7919921875,-0.0738525390625
1698414994045.5708,-0.6171875,-0.8046875,-0.072509765625
1698414994076.8203,-0.6148681640625,-0.79541015625,-0.06982421875
1698414994108.0698,-0.6142578125,-0.7799072265625,-0.0675048828125
1698414994139.319,-0.613037109375,-0.7783203125,-0.0684814453125
1698414994170.5688,-0.613525390625,-0.78662109375,-0.072265625
1698414994201.818,-0.612060546875,-0.7874755859375,-0.0740966796875
1698414994233.0676,-0.612060546875,-0.7783203125,-0.072021484375
1698414994264.3171,-0.6146240234375,-0.770263671875,-0.067138671875
1698414994295.567,-0.61669921875,-0.7698974609375,-0.061279296875
1698414994326.8162,-0.6195068359375,-0.77099609375,-0.060302734375
1698414994358.0657,-0.62255859375,-0.7718505859375,-0.0595703125
1698414994389.3152,-0.6236572265625,-0.7750244140625,-0.0567626953125
1698414994420.5647,-0.62353515625,-0.778564453125,-0.0601806640625
1698414994451.814,-0.6234130859375,-0.774169921875,-0.0615234375
1698414994483.0637,-0.6231689453125,-0.7667236328125,-0.05712890625
1698414994514.313,-0.6214599609375,-0.76708984375,-0.0546875
1698414994545.5625,-0.6195068359375,-0.767333984375,-0.0535888671875
1698414994576.812,-0.62255859375,-0.7642822265625,-0.0533447265625
1698414994608.0615,-0.6260986328125,-0.763427734375,-0.0516357421875
1698414994639.311,-0.6259765625,-0.7669677734375,-0.0498046875
1698414994670.5603,-0.6282958984375,-0.7734375,-0.054931640625
1698414994701.8098,-0.628662109375,-0.7767333984375,-0.06298828125
1698414994733.059,-0.6246337890625,-0.7735595703125,-0.0662841796875
1698414994764.3088,-0.62060546875,-0.768798828125,-0.061767578125
1698414994795.5583,-0.619140625,-0.7666015625,-0.06005859375
1698414994826.808,-0.6204833984375,-0.767822265625,-0.066162109375
