timestamp,magnRawx,magnRawy,magnRawz
1698924219.052,89,713,244
1698924219.134,80,708,242
1698924219.212,86,714,239
1698924219.292,80,716,236
1698924219.372,81,722,244
1698924219.452,79,721,255
1698924219.535,88,713,248
1698924219.611,82,702,235
1698924219.692,52,684,233
1698924219.771,21,670,236
1698924219.851,-9,657,255
1698924219.933,-43,650,269
1698924220.011,-69,635,273
1698924220.091,-66,630,276
1698924220.172,-94,621,275
1698924220.251,-94,616,287
1698924220.331,-89,609,289
1698924220.413,-97,603,294
1698924220.491,-111,599,291
1698924220.574,-100,604,293
1698924220.651,-99,602,295
1698924220.731,-106,587,290
1698924220.811,-98,599,291
1698924220.891,-94,586,294
1698924220.974,-96,596,290
1698924221.051,-113,596,283
1698924221.132,-106,581,299
1698924221.211,-105,590,295
1698924221.291,-109,592,288
1698924221.371,-115,590,295
1698924221.451,-108,588,286
1698924221.531,-105,579,293
1698924221.611,-96,580,290
1698924221.691,-102,591,292
1698924221.771,-104,588,289
1698924221.852,-105,576,299
1698924221.931,-101,581,289
1698924222.014,-107,582,282
1698924222.091,-103,581,281
1698924222.171,-107,581,279
1698924222.251,-108,582,289
1698924222.331,-99,586,279
1698924222.414,-102,584,291
1698924222.491,-111,590,288
1698924222.571,-102,584,288
1698924222.651,-101,580,287
1698924222.731,-107,579,288
1698924222.811,-109,576,299
1698924222.891,-115,571,292
1698924222.971,-119,573,302
1698924223.051,-109,572,295
1698924223.131,-111,585,299
1698924223.211,-114,569,297
1698924223.292,-112,587,295
1698924223.371,-102,595,277
1698924223.453,-107,597,275
1698924223.531,-83,613,280
1698924223.611,-90,619,298
1698924223.691,-93,628,303
1698924223.771,-97,630,304
1698924223.853,-90,610,303
1698924223.932,-94,635,304
1698924224.011,-90,637,302
1698924224.091,-65,654,289
1698924224.171,-54,663,276
1698924224.251,-45,660,273
1698924224.331,-35,648,260
1698924224.411,-20,634,257
1698924224.491,-22,614,244
1698924224.571,-18,612,237
1698924224.651,2,603,234
1698924224.733,-20,603,231
1698924224.811,-5,611,238
1698924224.893,3,610,241
1698924224.971,26,617,224
1698924225.051,36,636,230
1698924225.133,60,637,226
1698924225.211,80,650,219
1698924225.293,84,660,223
1698924225.371,96,648,223
1698924225.451,88,661,227
1698924225.53,79,658,230
1698924225.61,64,641,229
1698924225.694,29,642,224
1698924225.77,31,647,233
1698924225.85,12,642,232
1698924225.931,4,640,240
1698924226.01,-22,617,256
1698924226.09,-33,605,255
1698924226.171,-26,623,249
1698924226.25,-42,602,253
1698924226.33,-17,610,247
1698924226.411,-10,632,245
1698924226.49,2,628,249
1698924226.572,-6,636,244
1698924226.651,0,631,249
1698924226.733,-12,628,251
1698924226.81,-4,619,242
1698924226.891,-7,630,234
1698924226.97,-21,639,256
1698924227.05,-31,639,252
1698924227.133,-23,638,256
1698924227.21,-16,622,261
1698924227.29,-20,624,262
1698924227.37,-17,629,258
1698924227.45,-25,623,259
1698924227.53,-10,626,257
1698924227.61,-14,641,246
1698924227.69,-29,636,260
1698924227.77,-33,629,273
1698924227.85,-41,645,278
1698924227.93,-36,660,286
1698924228.011,-30,683,297
1698924228.09,-34,693,307
1698924228.173,-28,716,317
1698924228.25,5,726,328
1698924228.33,20,744,345
1698924228.41,56,774,354
1698924228.49,80,768,362
1698924228.573,95,778,362
1698924228.65,117,792,355
1698924228.73,139,789,361
1698924228.81,143,787,358
1698924228.89,159,784,359
1698924228.97,155,791,348
1698924229.05,166,782,349
1698924229.13,164,796,344
1698924229.21,184,780,337
1698924229.29,196,783,332
1698924229.37,212,782,347
1698924229.451,217,782,361
1698924229.53,219,775,348
1698924229.613,216,786,360
1698924229.69,214,781,356
1698924229.771,223,792,346
1698924229.85,228,787,339
1698924229.93,222,784,348
1698924230.012,215,771,353
1698924230.09,218,782,343
1698924230.17,218,781,337
1698924230.25,199,792,346
1698924230.33,199,784,344
1698924230.41,190,793,330
1698924230.49,199,787,336
1698924230.57,215,793,342
1698924230.65,220,795,338
1698924230.73,203,804,337
1698924230.81,213,791,361
1698924230.89,206,806,354
1698924230.97,207,797,365
1698924231.052,208,798,353
1698924231.13,208,794,369
1698924231.21,218,796,359
1698924231.292,220,798,368
1698924231.369,208,803,357
1698924231.452,227,807,365
1698924231.529,233,810,352
1698924231.609,248,798,349
1698924231.69,251,790,340
1698924231.769,254,790,342
1698924231.849,268,787,331
1698924231.93,268,778,324
1698924232.009,294,774,312
1698924232.089,293,769,304
1698924232.17,295,742,281
1698924232.249,289,744,269
1698924232.33,264,725,253
1698924232.41,254,701,252
1698924232.492,218,699,237
1698924232.569,182,693,228
1698924232.65,160,680,234
1698924232.731,120,691,228
1698924232.809,100,668,231
1698924232.892,84,676,225
1698924232.969,72,658,236
1698924233.049,55,667,231
1698924233.13,47,651,228
1698924233.209,27,657,241
1698924233.292,27,652,231
1698924233.369,1,647,234
1698924233.449,-7,657,254
1698924233.529,-23,648,254
1698924233.609,-41,632,258
1698924233.689,-63,615,258
1698924233.769,-71,618,259
1698924233.849,-68,623,267
1698924233.929,-75,630,278
1698924234.01,-84,626,283
1698924234.089,-81,631,280
1698924234.171,-73,641,280
1698924234.249,-72,630,283
1698924234.332,-56,643,262
1698924234.409,-24,659,257
1698924234.489,-5,654,246
1698924234.569,0,644,235
1698924234.649,-2,654,247
1698924234.731,4,651,243
1698924234.809,8,657,242
1698924234.889,-1,655,247
1698924234.969,4,658,252
1698924235.049,1,655,250
1698924235.129,9,664,241
1698924235.209,6,667,247
1698924235.289,5,662,251
1698924235.369,9,666,232
1698924235.449,16,669,244
1698924235.529,0,666,240
1698924235.61,4,660,249
1698924235.689,-1,671,241
1698924235.772,10,668,248
1698924235.849,6,661,243
1698924235.929,12,650,247
1698924236.009,4,656,238
