msFromStart,abs,alpha,beta,gamma
1698924219017.0,False,87.9,77.7,2.4000000000000004
1698924219034.0,False,87.9,77.7,2.3000000000000003
1698924219067.0,False,87.9,77.7,2.2
1698924219117.0,False,88.0,77.7,2.1
1698924219135.0,False,88.10000000000001,77.7,2.1
1698924219150.0,False,88.2,77.7,2.0
1698924219166.0,False,88.30000000000001,77.7,1.9000000000000001
1698924219200.0,False,88.5,77.7,1.8
1698924219234.0,False,88.5,77.7,1.9000000000000001
1698924219266.0,False,88.30000000000001,77.7,2.2
1698924219283.0,False,88.10000000000001,77.7,2.3000000000000003
1698924219300.0,False,88.10000000000001,77.7,2.4000000000000004
1698924219317.0,False,87.9,77.7,2.6
1698924219333.0,False,87.60000000000001,77.80000000000001,2.9000000000000004
1698924219350.0,False,87.5,77.80000000000001,3.0
1698924219369.0,False,87.30000000000001,77.80000000000001,3.2
1698924219383.0,False,87.2,77.9,3.2
1698924219433.0,False,87.2,77.9,3.1
1698924219450.0,False,87.30000000000001,78.0,3.0
1698924219500.0,False,87.5,78.0,2.7
1698924219516.0,False,87.7,78.0,2.5
1698924219535.0,False,87.80000000000001,78.0,2.4000000000000004
1698924219569.0,False,87.9,78.0,2.3000000000000003
1698924219586.0,False,88.0,78.0,2.2
1698924219617.0,False,88.10000000000001,78.0,2.1
1698924219634.0,False,88.0,78.0,2.2
1698924219651.0,False,88.0,78.0,2.3000000000000003
1698924219668.0,False,87.80000000000001,78.0,2.5
1698924219683.0,False,87.7,78.0,2.6
1698924219700.0,False,87.60000000000001,78.0,2.7
1698924219750.0,False,87.5,78.0,2.8000000000000003
1698924219783.0,False,87.60000000000001,78.0,2.7
1698924219817.0,False,87.7,78.0,2.6
1698924219850.0,False,87.80000000000001,78.0,2.5
1698924219866.0,False,87.80000000000001,78.10000000000001,2.5
1698924219899.0,False,87.9,78.0,2.4000000000000004
1698924220233.0,False,87.9,78.0,2.3000000000000003
1698924220267.0,False,87.9,78.0,2.4000000000000004
1698924220334.0,False,87.9,78.0,2.3000000000000003
1698924220418.0,False,88.10000000000001,78.0,2.3000000000000003
1698924220434.0,False,88.0,78.0,2.3000000000000003
1698924220450.0,False,88.0,77.9,2.4000000000000004
1698924220500.0,False,88.0,77.9,2.3000000000000003
1698924220517.0,False,88.10000000000001,77.9,2.3000000000000003
1698924220535.0,False,88.2,77.80000000000001,2.2
1698924220551.0,False,88.2,77.80000000000001,2.1
1698924220567.0,False,88.30000000000001,77.7,2.0
1698924220616.0,False,88.4,77.60000000000001,1.8
1698924220634.0,False,88.5,77.5,1.7000000000000002
1698924220651.0,False,88.7,77.5,1.6
1698924220667.0,False,88.7,77.5,1.5
1698924220684.0,False,88.80000000000001,77.5,1.4000000000000001
1698924220717.0,False,89.0,77.60000000000001,1.3
1698924220733.0,False,89.10000000000001,77.60000000000001,1.2000000000000002
1698924220750.0,False,89.10000000000001,77.7,1.1
1698924220766.0,False,89.10000000000001,77.80000000000001,1.2000000000000002
1698924220800.0,False,89.10000000000001,78.0,1.2000000000000002
1698924220833.0,False,89.10000000000001,78.10000000000001,1.2000000000000002
1698924220850.0,False,89.10000000000001,78.2,1.1
1698924220870.0,False,89.2,78.30000000000001,1.0
1698924220900.0,False,89.4,78.5,0.8
1698924220917.0,False,89.60000000000001,78.80000000000001,0.5
1698924220951.0,False,89.80000000000001,79.10000000000001,0.30000000000000004
1698924220966.0,False,89.9,79.30000000000001,0.1
1698924221016.0,False,90.0,79.4,0.0
1698924221034.0,False,90.10000000000001,79.4,0.0
1698924221050.0,False,90.2,79.4,-0.2
1698924221083.0,False,90.4,79.5,-0.4
1698924221100.0,False,90.5,79.60000000000001,-0.5
1698924221116.0,False,90.60000000000001,79.7,-0.6000000000000001
1698924221150.0,False,90.7,79.80000000000001,-0.7000000000000001
1698924221216.0,False,90.4,79.80000000000001,-0.5
1698924221233.0,False,90.30000000000001,79.80000000000001,-0.30000000000000004
1698924221250.0,False,90.10000000000001,79.7,-0.1
1698924221267.0,False,89.9,79.60000000000001,0.1
1698924221283.0,False,89.80000000000001,79.60000000000001,0.2
1698924221301.0,False,89.7,79.60000000000001,0.30000000000000004
1698924221367.0,False,89.5,79.7,0.5
1698924221384.0,False,89.30000000000001,79.80000000000001,0.7000000000000001
1698924221416.0,False,89.2,79.80000000000001,0.8
1698924221434.0,False,89.30000000000001,79.7,0.7000000000000001
1698924221467.0,False,89.4,79.60000000000001,0.5
1698924221483.0,False,89.60000000000001,79.60000000000001,0.4
1698924221517.0,False,89.60000000000001,79.5,0.4
1698924221683.0,False,89.80000000000001,79.5,0.30000000000000004
1698924221700.0,False,89.80000000000001,79.5,0.2
1698924221783.0,False,89.9,79.5,0.1
1698924221800.0,False,90.0,79.5,0.0
1698924221816.0,False,90.10000000000001,79.5,-0.1
1698924221835.0,False,90.2,79.5,-0.2
1698924221850.0,False,90.30000000000001,79.5,-0.2
1698924221867.0,False,90.30000000000001,79.60000000000001,-0.30000000000000004
1698924221954.0,False,90.5,79.60000000000001,-0.5
1698924222033.0,False,90.30000000000001,79.7,-0.30000000000000004
1698924222134.0,False,90.2,79.7,-0.30000000000000004
1698924222151.0,False,90.30000000000001,79.7,-0.30000000000000004
1698924222185.0,False,90.2,79.7,-0.2
1698924222234.0,False,90.30000000000001,79.7,-0.30000000000000004
1698924222333.0,False,90.0,79.60000000000001,0.0
1698924222385.0,False,90.2,79.60000000000001,-0.2
1698924222400.0,False,90.30000000000001,79.60000000000001,-0.30000000000000004
1698924222434.0,False,90.5,79.60000000000001,-0.4
1698924222450.0,False,90.7,79.60000000000001,-0.6000000000000001
1698924222500.0,False,90.5,79.5,-0.5
1698924222534.0,False,90.30000000000001,79.5,-0.30000000000000004
1698924222567.0,False,90.4,79.5,-0.5
1698924222584.0,False,90.7,79.5,-0.9
